Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-431.372	-441.459	10.08697	0.04968933	0.04039679	0.09142842	0.01974785	0.09658829	0.08878502	0.2082062	0.166204	0.1012103	0.3709645	0.1282843	0.3230126	0.05625164	0.02624776	0.06943198	0.002150978	0.01590272	0.152935	7.598727e-05	0.3041069	0.003092775	0.08655673	0.005558121	0.002007373	0.06117616	0.001019783	0.0137848	0.04768802	0.1353075	0.09876446	0.09818779	0.08897181	0.1434212	0.05380629	0.007656067	0.05614011	0.04964429	0.277644	0.190675	0.122626	0.107967	0.235383	0.0657052	0.241204	0.31208	0.2949	0.151816	3.264404
110	-426.684	-440.8696	14.1856	0.02745627	0.03447319	0.09757439	0.009465599	0.01562869	0.08209448	0.1679325	0.03412249	0.1503127	0.1570913	0.05152751	0.3107275	0.1072387	0.02697235	0.01836105	0.005113062	0.00651353	0.2124954	0.0001570769	0.556658	0.002124745	0.06560084	0.002585814	0.001753645	0.05849572	0.001329044	0.03581707	0.06252616	0.07798405	0.1524851	0.05513872	0.09346089	0.03568863	0.1061825	0.01529375	0.04069601	0.1291612	0.194607	0.174987	0.147772	0.153847	0.198232	0.130554	0.236007	0.292695	0.323023	0.148275	3.00824
120	-427.1382	-442.0544	14.9162	0.06358981	0.03655478	0.06388689	0.009001844	0.03124407	0.1363879	0.09129289	0.06616822	0.04663807	0.3469977	0.04397062	0.4896588	0.0386754	0.01893412	0.009633099	0.01168435	0.005821603	0.2010634	0.0002218107	0.4360145	0.008613691	0.04934888	0.006364875	0.004323144	0.05461676	0.0009549565	0.02384204	0.04454797	0.02865645	0.09219423	0.03350016	0.1960244	0.02380752	0.03205046	0.01093601	0.0771714	0.1281842	0.257996	0.105233	0.174516	0.137586	0.262801	0.0618673	0.242949	0.285901	0.317701	0.153449	2.962577
130	-430.8977	-451.5396	20.64196	0.06685004	0.08573198	0.1147275	0.008159453	0.01716866	0.3202438	0.1108627	0.02499858	0.08169498	0.1929838	0.05441989	0.1551567	0.01519339	0.005440891	0.008989613	0.007060384	0.009501913	0.1761236	0.0003777381	0.2505609	0.008764745	0.0761175	0.02412982	0.002783528	0.06675886	0.001676167	0.08876979	0.04312646	0.02842729	0.07433118	0.01114903	0.144048	0.02653448	0.02572619	0.01046195	0.07326021	0.1924055	0.201856	0.0633309	0.140066	0.130929	0.348459	0.115358	0.281871	0.229624	0.310473	0.178033	2.604717
140	-428.0109	-446.772	18.76107	0.03361011	0.1088156	0.1698561	0.004634526	0.007891721	0.122991	0.1009799	0.07274831	0.1222021	0.1999658	0.01682724	0.110212	0.01940527	0.003769096	0.007971143	0.004389083	0.006523124	0.1524672	0.0004504395	0.2250155	0.01513533	0.1210084	0.08343376	0.001604569	0.03736267	0.0009763666	0.2130311	0.03117719	0.03572439	0.05865613	0.02477964	0.2529457	0.01561129	0.02068337	0.01793463	0.04719752	0.2542854	0.134987	0.0820001	0.174483	0.153992	0.341488	0.11305	0.270886	0.360755	0.273953	0.0944057	2.722273
150	-433.3231	-450.5616	17.23855	0.045891	0.09527989	0.1783834	0.004426028	0.007737886	0.0544625	0.09101237	0.1616376	0.1646202	0.227609	0.03353818	0.2408995	0.03238403	0.006658912	0.01553199	0.001923471	0.03775642	0.1348875	0.001687054	0.2015297	0.007089167	0.1086274	0.04313616	0.004823183	0.06273564	0.001025434	0.06411392	0.07710656	0.06414157	0.06338595	0.02695328	0.1904835	0.02372271	0.03323015	0.02370482	0.1344021	0.1508917	0.123055	0.0201436	0.174763	0.25773	0.191398	0.23291	0.334851	0.322378	0.24481	0.0979608	2.81743
160	-432.2957	-441.8872	9.591453	0.02997967	0.1618644	0.1073227	0.003002045	0.02379797	0.04152019	0.08081693	0.07329048	0.2105986	0.3884382	0.1316296	0.3472697	0.02228379	0.00412074	0.04326023	0.001715407	0.05797378	0.102062	0.01335422	0.3097773	0.00513672	0.0590607	0.07884194	0.02196802	0.1196959	0.003768778	0.08321426	0.0949782	0.06298915	0.07057631	0.05711052	0.1625019	0.04156894	0.1017752	0.03833054	0.05288995	0.08688897	0.0813446	0.0791212	0.302726	0.118798	0.295484	0.122525	0.235751	0.292527	0.332278	0.139444	3.295374
170	-425.5383	-435.1539	9.615646	0.05202967	0.1827106	0.05212731	0.002789491	0.01136528	0.08252888	0.0769644	0.08856373	0.07742793	0.2234374	0.03782917	0.5295907	0.04551324	0.005582379	0.05352195	0.001642502	0.05343583	0.1904174	0.01579642	0.2762452	0.003012832	0.09738871	0.09684109	0.02161747	0.06624357	0.003844167	0.1047516	0.06027677	0.09455968	0.05801856	0.1620228	0.2086928	0.08083078	0.06960337	0.01664643	0.06556139	0.02443025	0.239999	0.102416	0.221138	0.103858	0.243085	0.0895034	0.217419	0.320879	0.364482	0.0972205	3.293862
180	-438.3822	-449.5073	11.12505	0.05619664	0.1215497	0.1843816	0.008205902	0.004418214	0.1150918	0.03997132	0.1096005	0.1212539	0.2203151	0.04812597	0.2520086	0.01399392	0.005675499	0.04771903	0.007984278	0.2222967	0.2180052	0.005942671	0.2625636	0.001014048	0.05279068	0.1154687	0.01799398	0.03316606	0.01905753	0.07741719	0.08867358	0.08515355	0.1217367	0.1734986	0.2055174	0.04565459	0.04838467	0.006065393	0.0224891	0.02014219	0.189507	0.186573	0.18679	0.119731	0.203504	0.113896	0.227289	0.328169	0.350935	0.093607	3.199524
190	-418.5599	-443.1471	24.58719	0.04472143	0.1118658	0.1555915	0.006822651	0.003500033	0.0259054	0.04352951	0.09458817	0.09068938	0.1924181	0.03423519	0.2085782	0.01124087	0.006758974	0.1030638	0.008641181	0.07611443	0.1875868	0.007184976	0.236605	0.0007465986	0.03014322	0.08009707	0.01596945	0.02553807	0.01783045	0.1071418	0.06064439	0.04870176	0.08304311	0.03061616	0.09390153	0.02758696	0.01671065	0.004803635	0.004838819	0.06018492	0.138947	0.136795	0.218397	0.116571	0.280599	0.10869	0.21408	0.30211	0.339387	0.144424	2.35814
200	-426.2981	-448.2612	21.96311	0.04022637	0.09253379	0.2181963	0.009496302	0.002615548	0.02403826	0.07979015	0.3312354	0.1104604	0.1401124	0.02712135	0.1560807	0.01101436	0.01904425	0.03401322	0.01474903	0.0391971	0.08324934	0.01230809	0.3072331	0.001887516	0.009716512	0.1412468	0.02406334	0.004883683	0.01354136	0.1765621	0.06692426	0.03590119	0.03298534	0.02978881	0.07719363	0.04602969	0.0169237	0.008592658	0.01408887	0.06910055	0.170131	0.0936842	0.244273	0.14872	0.250741	0.092451	0.265712	0.26388	0.358788	0.11162	2.522146
210	-419.6276	-438.9697	19.34205	0.03394535	0.1084048	0.07396431	0.01014257	0.001668314	0.09552548	0.1202543	0.1733649	0.2188359	0.2504144	0.03833213	0.2341355	0.0128443	0.04678371	0.05651461	0.02827811	0.06243433	0.1295318	0.007682027	0.3049218	0.00360538	0.07539235	0.03041714	0.005417511	0.00299062	0.02638469	0.03395406	0.03477715	0.02616857	0.09415185	0.05045947	0.1180645	0.06505045	0.01791825	0.003837971	0.006638115	0.08275466	0.108017	0.22492	0.175213	0.175487	0.218245	0.0981192	0.236501	0.345034	0.324274	0.0941914	2.685961
