Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
100	-528.5967	-569.6097	41.01305	7.956745	0.03469825	0.06719103	0.009026294	0.1424066	0.02488823	0.02872254	0.002222913	0.007564612	0.002305389	0.01388695	0.04718785	0.03927171	0.07999843	0.03416082	0.02195891	0.02402952	0.003522065	0.01854909	0.001166998	0.03235784	0.04864464	0.09884542	0.0007997326	0.08074173	0.04393209	0.01793723	0.01574744	0.1008664	0.01006404	0.006369387	0.02465696	0.01551582	0.0236973	0.0168725	0.0116306	0.02197464	0.01420069	0.205988	0.130183	0.18061	0.123027	0.160601	0.199591	0.1325706	0.185347	0.269712	0.297889	0.247051	0.592083	0.852031	1.07674	1.47914	1.187613
110	-528.4514	-571.6581	43.20672	6.238622	0.02585912	0.03686775	0.01857841	0.09992743	0.02643864	0.003470117	0.00608672	0.006180419	0.01006474	0.01329457	0.05438868	0.03315716	0.07364972	0.01300166	0.01364645	0.02358623	0.002242824	0.02209899	0.001416058	0.05876686	0.03106724	0.04010048	0.0008764058	0.06403974	0.1374526	0.03577182	0.009555485	0.04058656	0.01420707	0.01637789	0.03529388	0.004419358	0.01803679	0.02803841	0.00824664	0.01309509	0.01062005	0.244801	0.188352	0.185635	0.140516	0.16507	0.0756267	0.1039667	0.211179	0.248164	0.297311	0.243346	0.546596	0.828663	1.08072	1.54402	1.050508
120	-522.0701	-566.8536	44.78349	6.129368	0.05712593	0.0125529	0.01848915	0.06152929	0.03175461	0.002362216	0.001564788	0.01061831	0.02125974	0.01992097	0.04813145	0.009009112	0.05642317	0.01044442	0.02127266	0.04631101	0.001908417	0.02580656	0.002107857	0.06910098	0.03801414	0.04812076	0.00130859	0.06913374	0.06813339	0.03996493	0.008959412	0.02101853	0.01903632	0.03406941	0.01981343	0.003364961	0.01036485	0.02724895	0.002324129	0.005059139	0.008331948	0.120299	0.140492	0.265537	0.138309	0.102139	0.233224	0.07236427	0.290017	0.235331	0.279297	0.195354	0.54315	0.826818	1.08097	1.54906	0.9519602
130	-528.2204	-571.3359	43.11547	9.506531	0.06660192	0.01011716	0.01571219	0.06503267	0.0467943	0.00655564	0.004100955	0.006786901	0.07095016	0.008592651	0.03225129	0.003472016	0.1157194	0.03428809	0.007328172	0.05400295	0.006526289	0.01665607	0.006939174	0.03412015	0.04019856	0.03642361	0.0009751363	0.02918626	0.05410403	0.1128005	0.007298964	0.03651196	0.006357168	0.03335742	0.01844008	0.01488631	0.009735846	0.03252075	0.002722461	0.005047564	0.003096596	0.201191	0.0737444	0.216049	0.090355	0.198383	0.220277	0.03252876	0.245666	0.306418	0.232152	0.215764	0.62303	0.866948	1.07335	1.43667	1.056211
140	-520.7101	-565.5201	44.80998	9.633188	0.05493905	0.01835363	0.05761535	0.05127401	0.02830236	0.0085295	0.01678089	0.009306777	0.01755054	0.006222496	0.03608957	0.01256091	0.0689477	0.01819781	0.01948532	0.0132157	0.004493203	0.04119454	0.006747922	0.03141336	0.03161621	0.0691951	0.002026734	0.04900067	0.0277905	0.05838666	0.01862125	0.04513121	0.002406833	0.05131921	0.01530375	0.007995396	0.01217535	0.02559911	0.0008240271	0.004394335	0.007297077	0.183763	0.126286	0.14838	0.0825277	0.181197	0.277846	0.09816467	0.281727	0.279459	0.211726	0.227088	0.625253	0.867991	1.07309	1.43367	0.9503041
150	-512.5577	-557.063	44.50528	7.255379	0.08645897	0.008461435	0.01471034	0.08225247	0.06126057	0.01560868	0.006412442	0.00428301	0.01409025	0.005433348	0.04180833	0.007207881	0.07857744	0.02726105	0.0229392	0.01652225	0.002800052	0.02744183	0.02023839	0.05142972	0.01020898	0.0749476	0.003178472	0.0480946	0.01706547	0.03240958	0.04125256	0.06255421	0.004005624	0.01384868	0.02075577	0.007115791	0.0156327	0.01268858	0.001230982	0.006746749	0.002414206	0.203891	0.11269	0.145434	0.118232	0.185981	0.233773	0.1271655	0.277226	0.222333	0.301515	0.198927	0.57526	0.843596	1.07836	1.50279	0.9693482
160	-512.8359	-556.8005	43.96463	4.302837	0.03500247	0.02921535	0.03125617	0.09687874	0.04516694	0.01772183	0.007481771	0.01115967	0.008631495	0.004918877	0.03355832	0.00308804	0.06031496	0.02835259	0.02372582	0.02768933	0.002975019	0.007225921	0.01412001	0.0755972	0.01867823	0.07270782	0.009974965	0.08230301	0.01171197	0.02649143	0.05573559	0.03366585	0.00913969	0.02122628	0.04202865	0.01129077	0.01603488	0.01585296	0.0008781669	0.008405446	0.002932524	0.202344	0.0821004	0.177136	0.11876	0.165637	0.254023	0.1271655	0.314645	0.248881	0.210697	0.225777	0.470262	0.785071	1.08424	1.66042	1.003139
170	-518.2781	-563.1146	44.83652	7.874417	0.04053668	0.03096645	0.01857385	0.1021517	0.02689836	0.02701556	0.004563868	0.01659183	0.01404003	0.003437568	0.03724604	0.005504725	0.04516585	0.0361286	0.02962118	0.01554104	0.006142112	0.01908918	0.005249906	0.05227882	0.03343452	0.03132766	0.009809758	0.09670144	0.002856825	0.02539604	0.05822855	0.01571367	0.01775054	0.0127934	0.04397634	0.0115158	0.03103744	0.008878568	0.0005795958	0.002685596	0.009216459	0.211257	0.0870797	0.127529	0.204128	0.163168	0.206839	0.1271655	0.233354	0.290229	0.245701	0.230716	0.590214	0.851105	1.07693	1.48175	0.9486455
180	-524.5528	-568.3669	43.81414	7.45062	0.03282203	0.02160652	0.02937326	0.1248369	0.02704428	0.03094713	0.007525451	0.01000295	0.01374559	0.007619473	0.02465366	0.02732891	0.03311872	0.02753777	0.04077718	0.04668676	0.007393909	0.007899929	0.004379241	0.02943815	0.05113755	0.02680712	0.007601215	0.05665152	0.009382577	0.02487252	0.05570439	0.02784034	0.01760342	0.02870817	0.056584	0.009844716	0.02975274	0.04087539	0.00357303	0.0008848471	0.009983144	0.218324	0.109959	0.165045	0.0916709	0.208419	0.206584	0.1563639	0.270087	0.202447	0.305159	0.222307	0.580156	0.846075	1.07791	1.49586	1.012544
190	-524.2404	-567.1044	42.86394	9.317411	0.0343589	0.05186622	0.03789664	0.1055487	0.03265777	0.02064802	0.006096632	0.01100498	0.009600817	0.003323393	0.0367519	0.01637685	0.07407894	0.06032573	0.04584848	0.03271091	0.01864057	0.003135731	0.007333461	0.01816485	0.0133668	0.02788545	0.02079233	0.108949	0.01682715	0.04459534	0.05974217	0.01085737	0.01207777	0.02824619	0.03718296	0.004871638	0.02991331	0.00703421	0.01611334	0.001132215	0.005975216	0.19531	0.132033	0.124796	0.157304	0.177199	0.213359	0.1312919	0.220955	0.255539	0.25492	0.268587	0.619634	0.865348	1.07375	1.44127	1.071932
200	-522.1783	-565.1265	42.94819	6.428048	0.05364806	0.06454938	0.02352096	0.09740366	0.02205956	0.02037574	0.01040899	0.007506063	0.008372767	0.001369978	0.05158523	0.01325146	0.08240866	0.06262962	0.008858371	0.02565275	0.01860249	0.006354404	0.01123431	0.07286975	0.03596162	0.02580717	0.01435681	0.0852581	0.01509416	0.03478982	0.02760457	0.01670435	0.01955982	0.01513909	0.02495863	0.004901468	0.03624123	0.008709279	0.001989279	0.002723209	0.03420514	0.286722	0.0986826	0.102358	0.125871	0.148742	0.237624	0.09229238	0.239808	0.250403	0.251345	0.258444	0.552386	0.831738	1.08028	1.53559	1.066666
210	-531.5852	-572.8374	41.25222	6.678401	0.02653406	0.05818095	0.01884799	0.07251376	0.01700054	0.03608509	0.005319202	0.005450089	0.04743322	0.000487916	0.03618429	0.01737198	0.09283344	0.04363242	0.03259764	0.0443702	0.03395807	0.01431384	0.01412981	0.05726469	0.02682596	0.02554535	0.009692051	0.08406169	0.01996341	0.04008263	0.08109367	0.01269197	0.05292398	0.009057812	0.005733264	0.03675371	0.03172864	0.0398092	0.003451758	0.007754183	0.01098551	0.141934	0.14382	0.108945	0.15319	0.241545	0.210566	0.08631495	0.281313	0.22923	0.248852	0.240605	0.559703	0.835581	1.0797	1.52501	1.172664
220	-530.9462	-571.3278	40.38153	3.470724	0.03512144	0.05669218	0.01063521	0.0785528	0.05932894	0.02607857	0.00815968	0.007795846	0.03848893	0.0004497185	0.04579288	0.03064952	0.08469268	0.04918673	0.04398107	0.04811032	0.08505326	0.01328522	0.007953096	0.02243009	0.007609679	0.06014669	0.01982412	0.04265599	0.006935663	0.02156334	0.1004069	0.006093337	0.05140952	0.02600018	0.002702435	0.03839311	0.02736407	0.03027878	0.001407415	0.01831826	0.01353451	0.123403	0.119286	0.118523	0.123117	0.27077	0.244902	0.04980008	0.271963	0.211232	0.262159	0.254647	0.42269	0.754657	1.08402	1.73863	1.227082
230	-526.1393	-568.6314	42.49217	9.431042	0.04208302	0.06632298	0.02467934	0.0722915	0.04606765	0.01745526	0.01083151	0.02397153	0.0276676	0.0006783978	0.06429436	0.009205471	0.0633845	0.03542809	0.03764903	0.04872297	0.06966288	0.008120697	0.009073993	0.02610312	0.01150577	0.06339815	0.01380211	0.0560858	0.008081374	0.02440976	0.06792168	0.005327798	0.0410216	0.02586019	0.007872413	0.007283781	0.02532838	0.006391911	0.001050205	0.01866861	0.007464162	0.148625	0.220766	0.14726	0.0975648	0.103401	0.282384	0.04980008	0.233869	0.241588	0.245075	0.279468	0.621686	0.866316	1.07351	1.43849	1.095168
240	-528.9341	-570.4014	41.46727	6.106305	0.0495885	0.01802304	0.005827376	0.1543821	0.05083162	0.007191962	0.02263486	0.01610886	0.01002294	0.005526808	0.07243605	0.01752361	0.1302357	0.02672883	0.03557275	0.06962199	0.04276188	0.01760329	0.0213376	0.03152241	0.007092879	0.02621469	0.02660111	0.1011698	0.01918474	0.008942079	0.05841152	0.02108727	0.01108556	0.01894469	0.005787065	0.01700673	0.01497186	0.005894825	0.002680099	0.0009550946	0.007711681	0.217138	0.0522908	0.13357	0.117559	0.100263	0.379179	0.07526995	0.26572	0.212605	0.280593	0.241082	0.542412	0.826422	1.08102	1.55015	1.159224
250	-532.6281	-575.9265	43.2984	7.964478	0.04884017	0.01568174	0.0137492	0.1267489	0.03779054	0.0058345	0.008937468	0.03781792	0.0110294	0.02259926	0.02772074	0.01810435	0.07713737	0.01652772	0.01554246	0.1138336	0.0528185	0.01289798	0.02661828	0.03095203	0.006654175	0.03359649	0.02704018	0.06086344	0.01334839	0.008902807	0.05229472	0.01199776	0.04233978	0.00314961	0.009882098	0.01047396	0.01855143	0.01058572	0.004746912	0.0006360317	0.008532172	0.21417	0.187523	0.200539	0.11019	0.112077	0.175502	0.07526995	0.310443	0.24399	0.257117	0.18845	0.592258	0.852117	1.07672	1.4789	1.044778
260	-522.0344	-565.992	43.95758	4.857314	0.06943479	0.02409307	0.01558238	0.06375857	0.02043018	0.005236399	0.008043586	0.0175352	0.02204708	0.02264839	0.03439395	0.01049277	0.08380143	0.008708234	0.03708456	0.08366521	0.03058915	0.006024107	0.01264323	0.07852859	0.01340143	0.03948605	0.03925652	0.04074584	0.006037096	0.02029362	0.03672949	0.005264326	0.07220453	0.005257878	0.006224286	0.01444324	0.01595347	0.01038438	0.007374987	0.0004576751	0.0153235	0.188813	0.0824249	0.1704	0.172594	0.172771	0.212997	0.09839091	0.199603	0.250269	0.316466	0.233662	0.496041	0.800459	1.08354	1.61996	1.003579
270	-536.3655	-580.1955	43.82999	9.83135	0.04814719	0.04363274	0.01903457	0.08581065	0.01398052	0.01168025	0.02180897	0.0114013	0.01844418	0.01429915	0.03900387	0.0120746	0.08113028	0.01242632	0.08133637	0.03527162	0.01809056	0.006749086	0.04985893	0.02802146	0.01641768	0.03060546	0.05163009	0.03205599	0.007068269	0.006736328	0.02096671	0.01924976	0.06608623	0.004072229	0.006086551	0.02796502	0.01176359	0.00733392	0.004687491	0.000581368	0.0460443	0.184353	0.0648018	0.162005	0.144252	0.151726	0.292862	0.1121593	0.222412	0.18376	0.300475	0.293353	0.628652	0.869578	1.07268	1.42909	1.011554
280	-523.6902	-569.5888	45.89861	9.291076	0.03984348	0.01727434	0.005054333	0.09068067	0.01879752	0.02096958	0.02794681	0.01271125	0.02311585	0.01414797	0.01567622	0.01980878	0.03837458	0.03874062	0.07207651	0.03777199	0.01770116	0.01404788	0.03312371	0.03799025	0.01211947	0.04027122	0.03642783	0.01998572	0.002939992	0.002758515	0.007601787	0.006580158	0.04933975	0.001777245	0.003891104	0.02590197	0.01464603	0.01583436	0.008125452	0.0004020109	0.03780856	0.293881	0.10533	0.200979	0.0924131	0.169056	0.138341	0.02842176	0.220817	0.229337	0.29832	0.251526	0.619154	0.865121	1.0738	1.44192	0.8822647
290	-528.6634	-571.9743	43.3109	5.739092	0.03673575	0.03053606	0.01967918	0.06947384	0.03816212	0.01716394	0.0160884	0.008694251	0.02711621	0.01843894	0.03301091	0.009428276	0.1556311	0.06709211	0.05795681	0.07292308	0.02136069	0.008910566	0.01950065	0.03654562	0.007946682	0.03090117	0.02042852	0.02291002	0.004247031	0.01150666	0.007792061	0.01144417	0.03636315	0.001620714	0.009174027	0.01876598	0.03144036	0.0322787	0.01517697	0.0006251289	0.01692709	0.200345	0.0340231	0.170825	0.146198	0.19159	0.257018	0.02842176	0.272436	0.203675	0.284995	0.238894	0.530152	0.81976	1.08183	1.56825	1.043997
300	-523.7291	-567.5102	43.7811	2.519063	0.02748548	0.02222983	0.02354022	0.07464923	0.05035998	0.01403512	0.01159846	0.008965659	0.01407489	0.01156693	0.03384039	0.01305309	0.1324752	0.05377882	0.05346416	0.04614429	0.0335255	0.009601735	0.003715947	0.02737634	0.02407727	0.03892358	0.0171859	0.02547899	0.006155156	0.009988635	0.003312986	0.008779303	0.03154115	0.00123563	0.007188006	0.05389262	0.04314222	0.04179205	0.02219666	0.001142135	0.01309608	0.159372	0.141256	0.256302	0.130136	0.113125	0.199809	0.01128774	0.293284	0.219262	0.230279	0.257176	0.348257	0.700864	1.07884	1.87204	1.01461
310	-525.1775	-569.759	44.58149	6.463227	0.02922909	0.01741585	0.01908943	0.1135122	0.02477844	0.009562585	0.02299727	0.008266136	0.003316686	0.009379777	0.01545523	0.02707066	0.08693942	0.03762149	0.05205378	0.03408765	0.01061487	0.01679661	0.003008859	0.0695986	0.01921444	0.04925901	0.03393232	0.01804179	0.004571464	0.009412646	0.009172423	0.004266091	0.04099668	0.006218837	0.0720182	0.02014305	0.01038378	0.01553541	0.01023716	0.001317554	0.02906949	0.201528	0.069186	0.12332	0.176412	0.171344	0.25821	0.1651767	0.280139	0.254255	0.219957	0.245649	0.553437	0.832293	1.0802	1.53407	0.9645849
320	-522.7776	-565.7174	42.93975	7.851922	0.0244324	0.01353942	0.02825914	0.08211504	0.06111061	0.06705899	0.01558134	0.01121228	0.005115837	0.006020018	0.02959547	0.03437514	0.05923585	0.02610086	0.05441649	0.04611701	0.006132216	0.01056619	0.01144392	0.03171384	0.03896074	0.02713323	0.004491698	0.07913534	0.009208006	0.00587126	0.004404668	0.008186922	0.06203879	0.004810695	0.01301653	0.09166266	0.009040684	0.02111658	0.004429688	0.0004588753	0.05908557	0.241536	0.0765345	0.111535	0.112734	0.219874	0.237785	0.09907739	0.294912	0.24918	0.232504	0.223404	0.589698	0.850849	1.07698	1.48247	1.067194
330	-516.4895	-561.6666	45.1771	6.250417	0.01302283	0.007175792	0.0229533	0.08195665	0.04093244	0.02449392	0.01371584	0.0107467	0.002292332	0.00767541	0.03935014	0.009125072	0.06003959	0.021854	0.02067694	0.03374244	0.01231936	0.005616743	0.013741	0.02994529	0.02199753	0.05440184	0.00362979	0.1140293	0.00587214	0.004559631	0.005349237	0.01952056	0.01803722	0.01698978	0.01234358	0.07941374	0.002945334	0.02781369	0.004150512	0.001798128	0.06313161	0.172187	0.128429	0.249536	0.0750581	0.191187	0.183603	0.02809783	0.251039	0.243049	0.273208	0.232704	0.546963	0.828859	1.08069	1.54349	0.9273594
340	-512.8297	-557.7787	44.94894	4.533878	0.03790448	0.0237947	0.0387763	0.07319636	0.04802955	0.02287389	0.01273898	0.003272814	0.004912774	0.001961282	0.008062244	0.003324621	0.06154552	0.03189999	0.05384214	0.04766602	0.007983928	0.01090576	0.003200834	0.03401523	0.03722525	0.07613054	0.006088093	0.07400734	0.007382776	0.01131585	0.00352903	0.007299746	0.02660597	0.005009197	0.009896958	0.04031688	0.007186105	0.02505694	0.008241566	0.002811187	0.06360867	0.16657	0.175888	0.206669	0.146806	0.130334	0.173734	0.02628577	0.192705	0.237614	0.281448	0.288233	0.481485	0.791859	1.084	1.64265	0.9416195
350	-516.2909	-559.3852	43.09423	3.143257	0.0453129	0.04383004	0.03156209	0.09578036	0.03862518	0.01020459	0.0096563	0.02170267	0.007215101	0.0009150498	0.05145876	0.003804914	0.1183864	0.03543127	0.0333969	0.02850827	0.009284956	0.008867297	0.0007674046	0.02234262	0.03924386	0.06219875	0.003344277	0.1082412	0.005786339	0.01250125	0.001052071	0.004073477	0.048072	0.009360103	0.006014322	0.04950843	0.0105964	0.007016394	0.002376049	0.006409127	0.06469154	0.182905	0.0958806	0.308391	0.120349	0.150051	0.142423	0.02088962	0.329645	0.197308	0.233707	0.239341	0.40005	0.739163	1.08314	1.77765	1.057539
360	-521.0576	-564.2938	43.2362	9.095243	0.05513305	0.04191261	0.04716712	0.05542063	0.02811512	0.01735787	0.01761023	0.02798353	0.01308616	0.0003231983	0.04879903	0.004353884	0.1063978	0.08521255	0.02849561	0.02748683	0.03377641	0.008014993	0.0009161928	0.03611713	0.01419669	0.05803496	0.003902626	0.09060386	0.002911595	0.04044312	0.001495904	0.01307587	0.03337027	0.009358472	0.00593599	0.03382305	0.007353975	0.009227647	0.002414826	0.00833562	0.03050132	0.134931	0.0510476	0.274697	0.0719724	0.188847	0.278504	0.02391758	0.231517	0.249647	0.302701	0.216136	0.615523	0.863399	1.07422	1.44686	1.048666
370	-519.6039	-563.6879	44.08402	9.089331	0.06240686	0.04678618	0.0188203	0.09021611	0.01857322	0.03086545	0.01158343	0.01372612	0.005396999	0.001198821	0.04207791	0.005852271	0.05302253	0.05133032	0.0348666	0.01740175	0.02569458	0.01609634	0.0009386418	0.02961748	0.0370383	0.06259917	0.009950733	0.07843259	0.001569353	0.01282425	0.002559264	0.007334546	0.06116641	0.01248739	0.008970417	0.03920262	0.008713788	0.02124362	0.002087644	0.005622254	0.04740271	0.185122	0.133501	0.100339	0.0974611	0.174378	0.309199	0.04120043	0.232161	0.278638	0.303543	0.185658	0.615412	0.863346	1.07423	1.44701	0.995677
380	-512.7925	-556.0687	43.27616	2.784439	0.02692761	0.02993592	0.02267453	0.1026482	0.03245056	0.009907064	0.00973952	0.007427256	0.00962615	0.002447071	0.02492666	0.002673735	0.1045419	0.01508198	0.03667817	0.04419323	0.03393106	0.01882481	0.002298937	0.05418022	0.02546346	0.0783857	0.01135981	0.03529784	0.001614746	0.01117959	0.003006594	0.004677001	0.05875912	0.01049868	0.01013514	0.0679645	0.01328247	0.01062358	0.004753922	0.01362787	0.09442345	0.210725	0.0916156	0.241432	0.086612	0.177239	0.192376	0.04120043	0.296857	0.200407	0.28297	0.219766	0.371866	0.718848	1.08122	1.82806	1.046168
390	-514.4485	-557.4147	42.9662	4.40307	0.04638599	0.01532863	0.03634606	0.0852278	0.01210259	0.05007246	0.005013006	0.01201381	0.009138618	0.002633841	0.03480067	0.001895601	0.1019438	0.03822645	0.03845555	0.04638142	0.01504301	0.03797259	0.002442773	0.02321508	0.0446775	0.03773887	0.01127783	0.1000743	0.0008014214	0.01299663	0.004745997	0.002770419	0.06528069	0.001970317	0.01482828	0.06364305	0.006464923	0.01148406	0.008661918	0.009193123	0.05429154	0.202395	0.0824746	0.147158	0.21853	0.0974397	0.252003	0.04120043	0.244801	0.241506	0.233349	0.280344	0.475222	0.788088	1.08415	1.65254	1.065541
