Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-423.7668	-472.6318	48.865	0.001100302	0.02945887	0.03395721	9.988936e-05	0.01839732	0.02067892	0.04027958	0.03869476	0.03135437	0.06813373	0.006978628	0.127131	0.01869131	0.01072385	0.01696339	0.003609107	0.01485157	0.06456268	0.004219628	0.06390067	0.01715214	0.005808187	0.01225716	0.008493675	0.002572119	0.002002213	0.03255283	0.0150389	0.02628748	0.008067127	0.01239765	0.0415235	0.002779795	0.01610823	0.008798667	0.008743249	0.006407436	0.0994036	0.138187	0.272587	0.0999134	0.279859	0.110049	0.259497	0.287641	0.317542	0.135321	0.8407772
110	-428.5408	-476.4014	47.8606	0.001263292	0.01913125	0.02973341	0.0002528979	0.02135539	0.01699916	0.08774041	0.03351155	0.03558643	0.1041815	0.008726573	0.0553254	0.02544565	0.008047035	0.0445935	0.009046811	0.008656089	0.05376519	0.007701015	0.1078018	0.03164327	0.01026494	0.03939236	0.00805141	0.001559024	0.004491672	0.03115955	0.005696736	0.01891461	0.009556498	0.00400411	0.02336053	0.005759512	0.005029064	0.004344675	0.01007905	0.01138048	0.204174	0.0800706	0.254194	0.146288	0.249468	0.0658057	0.270373	0.257785	0.33085	0.140992	0.9035518
120	-424.3928	-473.2847	48.89186	0.000164161	0.0515743	0.01864715	0.0001520593	0.01620618	0.01650112	0.04670757	0.02293751	0.02958312	0.09116475	0.02057822	0.09170839	0.01031665	0.01364095	0.009494566	0.008521186	0.00785091	0.03140625	0.00332854	0.09199217	0.02203939	0.01549907	0.01349345	0.007537171	0.00191458	0.008243434	0.03494283	0.003425412	0.01205386	0.01657654	0.01164971	0.03226254	0.006039856	0.01164534	0.04744212	0.003462897	0.008394158	0.124575	0.182359	0.190149	0.104634	0.278386	0.119897	0.264176	0.403159	0.2118	0.120865	0.8390981
130	-433.0436	-478.715	45.67144	0.0001791781	0.05590689	0.0430067	0.0001691053	0.01168246	0.0738292	0.01666209	0.062401	0.03077706	0.06572693	0.0228851	0.1029996	0.01357974	0.004363322	0.006830627	0.01096254	0.01285616	0.0833319	0.00311335	0.1589704	0.01998914	0.0189049	0.01320019	0.03594751	0.00118452	0.01436223	0.04553932	0.001999201	0.01123085	0.01655128	0.003713505	0.01379041	0.00182849	0.03103042	0.008901597	0.001276201	0.02069179	0.196648	0.105935	0.124872	0.107257	0.307097	0.158191	0.260468	0.287442	0.286482	0.165608	1.040375
140	-433.3114	-478.4433	45.13193	0.0001947451	0.03448972	0.01289473	0.0001279743	0.02303316	0.04802179	0.03349408	0.04113459	0.05317009	0.1017437	0.02779252	0.1037223	0.004790779	0.005541752	0.01151182	0.002280486	0.04500052	0.04875413	0.001930934	0.07279628	0.03524255	0.009817376	0.03858958	0.082419	0.0005663023	0.02944986	0.01397249	0.0004866273	0.04503189	0.01256848	0.005930897	0.02884048	0.00381737	0.04243102	0.01314403	0.0008830451	0.03847674	0.187417	0.105995	0.14898	0.102222	0.298716	0.15667	0.243804	0.323924	0.287816	0.144457	1.074094
150	-437.4415	-483.2623	45.82075	0.0009587722	0.02062237	0.01004381	0.0001627752	0.047032	0.02593209	0.0199102	0.02803677	0.03760413	0.1286018	0.01065507	0.05836306	0.00633296	0.03115139	0.009223086	0.005344255	0.06244609	0.03484267	0.003424952	0.05957129	0.04281188	0.01168645	0.02451169	0.04827176	0.0003872895	0.04995646	0.01759868	0.0001925616	0.05330039	0.009727315	0.03187136	0.03243743	0.004425942	0.02622575	0.005888605	0.001853976	0.06963563	0.172138	0.0973542	0.227157	0.108789	0.250665	0.143897	0.221945	0.379032	0.287358	0.111665	1.031043
160	-434.153	-481.2999	47.14691	0.001409259	0.03146968	0.00666291	0.0001131089	0.02408286	0.0279875	0.05403031	0.0289875	0.02624016	0.07104394	0.01264785	0.1008399	0.01208715	0.02047216	0.03027277	0.003048618	0.04665887	0.03365641	0.005547903	0.03757727	0.02619928	0.01535943	0.03123152	0.02071341	0.001525754	0.01085145	0.01390002	0.0002154345	0.04083943	0.01785901	0.02270051	0.02720064	0.00733127	0.0466356	0.01387279	0.01052857	0.06635772	0.215423	0.148676	0.209586	0.0644335	0.207254	0.154627	0.274596	0.341042	0.241862	0.142499	0.948158
170	-424.2338	-473.6785	49.44469	0.002462852	0.03655103	0.01457816	7.488524e-05	0.0265278	0.02868489	0.03300881	0.03536064	0.03796188	0.09186012	0.00659005	0.04504852	0.006419057	0.01354434	0.007190137	0.00874454	0.01633037	0.02565002	0.01578562	0.03994533	0.01650763	0.02029136	0.01200194	0.01199953	0.0008348398	0.003387538	0.01422298	0.0008861172	0.03645621	0.01830262	0.01699169	0.02137644	0.008419496	0.05898039	0.007601386	0.002963674	0.06100353	0.104757	0.170421	0.102439	0.0738572	0.371284	0.177242	0.251672	0.292589	0.335633	0.120107	0.8045464
180	-425.8048	-472.9056	47.10076	0.005596827	0.0398224	0.01227478	6.511856e-05	0.01277845	0.02511446	0.07528682	0.05130911	0.04367618	0.09092589	0.02941315	0.09757898	0.00185089	0.01676561	0.01050639	0.00857101	0.0164092	0.01689165	0.02019866	0.1009996	0.01296228	0.01423038	0.03447454	0.01841298	0.001256024	0.002247716	0.01944662	0.0003654515	0.02418957	0.01015721	0.007706816	0.02339051	0.004728121	0.04138115	0.007669476	0.001458046	0.0509298	0.128404	0.0575449	0.306379	0.0598493	0.381682	0.0661409	0.246209	0.286238	0.382382	0.0851715	0.9510418
190	-416.3264	-465.9204	49.59405	0.009112794	0.03143422	0.01392575	5.879326e-05	0.00562954	0.02282707	0.05629383	0.03116186	0.03169401	0.1054565	0.01372829	0.09898628	0.001154085	0.0259949	0.01280219	0.004650229	0.01900312	0.02560587	0.0157042	0.06523721	0.01340691	0.007174694	0.01659287	0.02319308	0.008685461	0.001231542	0.00517505	0.0002733606	0.0273006	0.00242211	0.03362037	0.01696407	0.00189806	0.02717389	0.004385571	0.004925989	0.0103271	0.168554	0.129916	0.194254	0.113397	0.340518	0.0533614	0.235476	0.298656	0.357188	0.10868	0.7952115
