Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2862.261	-2891.512	29.2507	0.1132275	0.01215354	0.01171296	0.002272413	0.02511736	0.03683426	0.1065398	0.05910713	0.08011031	0.0889767	0.04002104	0.06567459	0.03602318	0.07177284	0.09285429	0.03090698	0.09539192	0.02635385	0.01418496	0.01190973	0.01252086	0.06106268	0.1130001	0.06755197	0.05294633	0.06883992	0.07336779	0.0270228	0.007852255	0.09158947	0.03157734	0.06420445	0.0957064	0.02978193	0.2136502	0.03023604	0.004615137	0.236021	0.132115	0.524172	0.0028898	0.0356994	0.069103	0.718918	0.151179	0.00896366	0.12094	2.066671
10	-1842.113	-1857.396	15.28265	0.0945244	0.04788206	0.03895498	0.007913567	0.0566506	0.08858737	0.2682777	0.0713929	0.1778356	0.1463154	0.07556355	0.1526739	0.04795815	0.2831589	0.04796163	0.06118942	0.1106746	0.04504591	0.04420383	0.01147833	0.04258663	0.06927518	0.0819454	0.133037	0.03358331	0.07059144	0.06108562	0.03504588	0.006175283	0.04794069	0.048225	0.0484528	0.04359336	0.05173829	0.09904217	0.1844133	0.004700075	0.0743948	0.0803807	0.133575	0.0351922	0.135081	0.541376	0.497272	0.413194	0.0444133	0.0451202	2.939674
20	-1545.332	-1549.873	4.540517	0.1123876	0.2669463	0.1242683	0.03779351	0.1779871	0.1505676	0.2700669	0.01175655	0.1974064	0.1539234	0.09418636	0.1485109	0.08685956	0.2864507	0.04591231	0.1228184	0.02085149	0.0533656	0.0633066	0.01384434	0.04268573	0.0549275	0.08170508	0.114114	0.02281827	0.06362939	0.05506789	0.06752295	0.002885934	0.0207262	0.1018897	0.04694804	0.03546418	0.1396791	0.09277199	0.1975831	0.03142833	0.0562389	0.127136	0.308486	0.0611635	0.117631	0.329345	0.233671	0.438196	0.199452	0.12868	3.611057
30	-1425.399	-1421.729	-3.66982	0.09860476	0.2325868	0.2281331	0.03793915	0.1779871	0.0592341	0.2088167	0.002932865	0.198882	0.2118332	0.218588	0.1133677	0.2088455	0.1514082	0.02699112	0.07430829	0.03611983	0.04266995	0.123845	0.05282338	0.01700477	0.04630798	0.1120343	0.03727783	0.03462088	0.06007589	0.2849952	0.1583413	0.003582714	0.05232246	0.1307706	0.06897544	0.01509133	0.2498419	0.1303739	0.1786917	0.03797826	0.199974	0.0788132	0.196393	0.196109	0.212777	0.115934	0.33043	0.271865	0.253327	0.144379	4.124203
40	-1414.986	-1408.934	-6.051162	0.128625	0.1129022	0.2076163	0.03268141	0.1748748	0.1562914	0.3290699	0.006793143	0.222762	0.09797407	0.2513189	0.1413955	0.160074	0.1304466	0.02791192	0.08856994	0.09862149	0.0257995	0.1091859	0.05976121	0.02459077	0.06905157	0.08159911	0.04570608	0.09996162	0.02790305	0.169714	0.2029778	0.00720809	0.1075552	0.03474085	0.1631414	0.00847094	0.4170558	0.1011808	0.1049101	0.04459478	0.256319	0.0806848	0.21009	0.160642	0.197297	0.0949672	0.270847	0.222537	0.303053	0.203562	4.273037
50	-1414.71	-1409.703	-5.007618	0.1415714	0.04758374	0.1935397	0.02744544	0.1188734	0.1097982	0.271632	0.008489461	0.1903063	0.1016075	0.1899272	0.08604684	0.1576229	0.1179204	0.05495351	0.1080317	0.08717878	0.01341426	0.1185445	0.05444828	0.03754311	0.09764322	0.02377793	0.0988757	0.105778	0.08221	0.2645086	0.113408	0.003707896	0.2925837	0.01739553	0.1433452	0.006328134	0.3783648	0.1018047	0.1444359	0.09716987	0.312949	0.0697959	0.219881	0.168437	0.13722	0.0917176	0.28468	0.19867	0.313386	0.203265	4.207816
60	-1412.694	-1412.041	-0.653155	0.09790627	0.02109932	0.09395692	0.03654875	0.1270408	0.06136691	0.2483381	0.04988973	0.1492161	0.07500817	0.1476402	0.1044326	0.2251606	0.2118466	0.01475716	0.1770707	0.05021651	0.01365499	0.07340576	0.09723004	0.04652106	0.1365238	0.08001693	0.07071308	0.1158168	0.07934126	0.3106923	0.2310561	0.003704459	0.1930943	0.01686445	0.07400827	0.008651254	0.1813453	0.1048408	0.07641082	0.1302746	0.242655	0.064443	0.203018	0.18032	0.197909	0.111655	0.332716	0.175316	0.273842	0.218126	3.935662
70	-1416.023	-1408.911	-7.112191	0.04087504	0.02965079	0.1800117	0.06343863	0.1928099	0.06060578	0.2996292	0.03564767	0.2418325	0.03389531	0.253185	0.08117397	0.2628443	0.3234612	0.01312362	0.110797	0.04653805	0.004525986	0.09373333	0.0742845	0.0313685	0.0361874	0.03276495	0.04970369	0.2110809	0.04517787	0.3617392	0.1378574	0.00625397	0.2820516	0.008336562	0.1659817	0.01391262	0.2076402	0.07888553	0.09883602	0.1295098	0.213532	0.0846758	0.220337	0.176952	0.180277	0.124226	0.320767	0.217642	0.269139	0.192452	4.339352
80	-1423.281	-1415.118	-8.163543	0.01036354	0.1749558	0.2610065	0.02894427	0.1837392	0.0694456	0.281061	0.02437648	0.3062349	0.06767076	0.1199895	0.1719486	0.1752882	0.1494041	0.05127767	0.1004423	0.03984819	0.01524469	0.1553351	0.02383636	0.1295499	0.08468969	0.03017896	0.1460134	0.1953896	0.1069381	0.2055537	0.2476045	0.01348142	0.2283934	0.004275238	0.06888879	0.03586725	0.27819	0.05753149	0.05224845	0.1098544	0.261788	0.0417709	0.262983	0.191873	0.173372	0.068213	0.320767	0.217642	0.269139	0.192452	4.405061
90	-1413.019	-1405.651	-7.368214	0.09263667	0.1325671	0.2138955	0.01849034	0.1458536	0.08811386	0.2372772	0.01296094	0.3287987	0.1365971	0.1923252	0.1449257	0.2115857	0.1192916	0.02625882	0.09130681	0.05781092	0.0144696	0.1011647	0.03538335	0.06739356	0.07910035	0.06572228	0.1728319	0.1105049	0.1271012	0.2540479	0.1539252	0.009148726	0.2681971	0.009240945	0.02242103	0.020808	0.3522576	0.06777701	0.05328817	0.1198738	0.297519	0.0550448	0.159362	0.142437	0.272264	0.0733727	0.299869	0.195487	0.268029	0.236616	4.355353
100	-1406.465	-1402.914	-3.551119	0.1183982	0.1610013	0.2978315	0.01832972	0.1840818	0.1147692	0.2078079	0.01715472	0.2414668	0.1229224	0.2347834	0.1361382	0.1117516	0.1433406	0.01490253	0.1076008	0.05562898	0.02448455	0.06858496	0.07965699	0.05052099	0.1152127	0.04520136	0.121102	0.1422604	0.1139884	0.2033929	0.07905926	0.01505513	0.2334698	0.004862144	0.04252508	0.03268517	0.1919677	0.05163758	0.08881117	0.1243966	0.263674	0.0923906	0.168504	0.208615	0.167033	0.0997838	0.299869	0.195487	0.268029	0.236616	4.116785
110	-1406.509	-1402.374	-4.134589	0.09477388	0.1374657	0.1967008	0.0235736	0.1636752	0.1051916	0.1914997	0.006488037	0.2896487	0.100373	0.1986907	0.1535876	0.08794997	0.1863919	0.01107902	0.1352887	0.0163169	0.02539803	0.1037404	0.0587765	0.01938799	0.1830879	0.03095291	0.1013163	0.135277	0.1014563	0.1828828	0.1737665	0.0624265	0.2487393	0.00406003	0.06778911	0.01148983	0.286249	0.03026362	0.1625364	0.06496033	0.238564	0.0888156	0.166321	0.204319	0.206058	0.0959227	0.303732	0.220519	0.222971	0.252778	4.153251
120	-1410.363	-1403.212	-7.151037	0.1583266	0.1581218	0.1417456	0.006145024	0.1149482	0.06861875	0.2496893	0.008540626	0.4563069	0.1336708	0.1993721	0.1190022	0.1579227	0.1868204	0.01518722	0.08920091	0.07619276	0.03137658	0.09590818	0.08293286	0.02146786	0.1439652	0.06584684	0.1157944	0.05643888	0.06710493	0.2096374	0.1457674	0.04459281	0.2436334	0.007171883	0.03507874	0.01159671	0.2349871	0.1484269	0.1651861	0.07505329	0.2403	0.0894621	0.194628	0.171431	0.207558	0.096621	0.325306	0.222286	0.238809	0.213598	4.341779
130	-1403.086	-1402.421	-0.6652755	0.1358689	0.1044226	0.131496	0.02230154	0.1528468	0.06725368	0.2581903	0.007132148	0.2525363	0.1155397	0.1950811	0.07526762	0.1790418	0.2207364	0.04435723	0.1786752	0.01823651	0.03405538	0.08683733	0.0328382	0.01396931	0.1061863	0.08337967	0.07622398	0.03136581	0.04700875	0.248942	0.1204241	0.03224103	0.2159431	0.03015065	0.1015153	0.04045289	0.2112011	0.1033721	0.07909728	0.08223139	0.299363	0.0877455	0.164071	0.172699	0.183887	0.0922339	0.27193	0.240063	0.275226	0.212781	3.936419
140	-1409.094	-1404.046	-5.048022	0.08981432	0.2011391	0.1963738	0.04490733	0.2163562	0.05775241	0.2276171	0.04227625	0.2081314	0.05530601	0.3151485	0.1235904	0.1457877	0.1877262	0.008524732	0.1452348	0.02589976	0.02805172	0.1341227	0.04718298	0.007344085	0.08008553	0.04476643	0.06719376	0.04793399	0.03335363	0.3555132	0.08283591	0.02901466	0.2953525	0.02187335	0.06784701	0.0518209	0.2692653	0.112254	0.07815565	0.06478784	0.245614	0.0719913	0.210548	0.225453	0.150871	0.0955216	0.269494	0.237912	0.266131	0.226464	4.210341
150	-1403.202	-1401.729	-1.47355	0.02676858	0.08256414	0.2465849	0.03933419	0.1768203	0.05374343	0.1494687	0.01511446	0.3291907	0.08659174	0.2076064	0.09624477	0.1447957	0.1400213	0.002375813	0.1508769	0.03386079	0.03640951	0.073122	0.03971712	0.02195759	0.1782758	0.08047215	0.1387452	0.1085741	0.02017956	0.2700588	0.08618012	0.02783535	0.2614949	0.05945927	0.1094987	0.0239779	0.2241729	0.1246205	0.07386292	0.04635929	0.258049	0.0807201	0.185617	0.216745	0.15851	0.100358	0.270509	0.225299	0.272396	0.231795	3.986937
