Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2435.604	-2459.367	23.76257	0.01819152	0.1962484	0.02876748	0.119937	0.3027989	0.2056649	0.02075653	0.02120085	0.07340816	0.145991	0.09019368	0.0688994	0.1400786	0.02449992	0.002603037	0.009762675	0.04872802	0.05177883	0.005842145	0.02967031	0.2462357	0.1087505	0.03432292	0.01070354	0.0103154	0.01636822	0.007143133	0.03083464	0.07598743	0.03840668	0.02267028	0.1306032	0.01962458	0.009228722	1.543945e-05	0.01870613	0.02474119	0.0468728	0.140562	0.128246	0.0172221	0.117423	0.549675	0.362471	0.354784	0.203983	0.0787623	2.409679
10	-1654.819	-1654.114	-0.7051098	0.03319102	0.2070632	0.1515895	0.1482998	0.3048526	0.2132959	0.08969485	0.027619	0.3236868	0.2025035	0.2333145	0.1786891	0.1921641	0.04673978	0.00752358	0.01942869	0.07070413	0.08077633	0.007985409	0.1776786	0.0700079	0.08539293	0.2110915	0.05776892	0.01428097	0.05385991	0.002196281	0.05593808	0.2165286	0.02711787	0.02702246	0.2996996	0.04722294	0.02571391	5.445143e-06	0.01492954	0.0133317	0.0898769	0.118868	0.288731	0.0754244	0.175343	0.251757	0.258977	0.406119	0.233498	0.101406	3.938909
20	-1528.904	-1502.472	-26.4326	0.1035335	0.1395687	0.1893223	0.1071146	0.2378527	0.2821554	0.3288305	0.009820082	0.5468966	0.1970287	0.5407267	0.2354299	0.2539047	0.1842615	0.004155129	0.04226307	0.03532903	0.07392954	0.01549523	0.1458238	0.03119668	0.1256556	0.2380748	0.05263907	0.02769054	0.1056068	0.00186584	0.3876319	0.145856	0.01039164	0.03310386	0.5116946	0.1003803	0.0548904	8.168333e-06	0.02307989	0.02366933	0.148939	0.123862	0.270947	0.0684433	0.179678	0.208131	0.25724	0.378639	0.240355	0.123767	5.546877
30	-1445.195	-1426.91	-18.2849	0.06439977	0.1427304	0.152621	0.0598832	0.187813	0.3200566	0.3518279	0.02942881	0.4514304	0.2194754	0.2051727	0.08766595	0.1990718	0.1852413	0.004043163	0.1295807	0.02537437	0.025175	0.03151877	0.1433698	0.1218017	0.1557826	0.1109466	0.1285334	0.04050116	0.1170275	0.003145115	0.1939374	0.1960656	0.02470778	0.01982606	0.4379316	0.166822	0.1361622	2.541824e-05	0.009263026	0.1592864	0.174463	0.0868982	0.331049	0.149382	0.138516	0.119692	0.283695	0.319263	0.23854	0.158502	5.037646
40	-1433.562	-1401.208	-32.3541	0.0836383	0.1342421	0.2569421	0.05381751	0.2161971	0.1597022	0.347637	0.03027482	0.2579721	0.185897	0.400051	0.07720576	0.1808177	0.4336536	0.004831209	0.2136406	0.02546161	0.09570967	0.02816811	0.05711541	0.1993781	0.2108304	0.02935522	0.1065531	0.02306093	0.2125795	0.005676753	0.3812918	0.1781884	0.2325099	0.04132655	0.593729	0.2038831	0.1844348	4.402292e-05	0.01701117	0.05414331	0.22363	0.110493	0.189884	0.176485	0.146085	0.153424	0.291602	0.245389	0.253016	0.209993	5.916971
50	-1410.685	-1388.854	-21.83063	0.05578715	0.03952164	0.2877643	0.04612709	0.2769085	0.1032324	0.2665647	0.01831678	0.1583526	0.2566062	0.2859062	0.1526889	0.2203044	0.2678432	0.002371609	0.205031	0.0557511	0.06328993	0.09051619	0.06185195	0.1340003	0.233936	0.08782991	0.1388075	0.1516831	0.1412858	0.02741221	0.25568	0.1474179	0.1929456	0.06149844	0.3003178	0.08692817	0.3200596	3.63453e-05	0.03772947	0.0269498	0.206215	0.0900278	0.212599	0.173558	0.176123	0.141476	0.290959	0.244848	0.252459	0.211735	5.259254
60	-1413.854	-1389.905	-23.94887	0.07392593	0.1298959	0.2965169	0.07489301	0.2000063	0.03054266	0.3447265	0.01595194	0.1721783	0.2369841	0.3063858	0.2186502	0.1995348	0.2974298	0.002482257	0.3348122	0.04620947	0.01045214	0.1305947	0.03595599	0.1606137	0.1438588	0.06671298	0.1043204	0.2890882	0.121402	0.02565946	0.244744	0.1220679	0.08912879	0.041941	0.3952948	0.0676601	0.2447915	4.673386e-05	0.03399554	0.08218917	0.207498	0.0891389	0.22069	0.174637	0.177219	0.130818	0.287887	0.276167	0.249793	0.186153	5.391644
70	-1418.05	-1393.957	-24.09267	0.1737602	0.1034378	0.2787889	0.06679377	0.2667736	0.1246947	0.2234477	0.0188959	0.1622554	0.2714603	0.3240418	0.1761478	0.1859462	0.1816513	0.005389412	0.2617503	0.03007771	0.01314006	0.07586277	0.03598826	0.1756062	0.3029512	0.05134696	0.0468439	0.1940521	0.1469613	0.05608152	0.1738248	0.1252258	0.06467714	0.0136285	0.4631567	0.03010173	0.4354093	6.915358e-05	0.06403301	0.07635827	0.200008	0.138293	0.174799	0.191019	0.187364	0.108518	0.287887	0.276167	0.249793	0.186153	5.400631
80	-1418.794	-1390.216	-28.57731	0.07311558	0.1191973	0.3438125	0.05557926	0.2552976	0.05574497	0.3608768	0.04395817	0.3727122	0.3847142	0.1512042	0.1883648	0.1607939	0.2878873	0.01142348	0.1513779	0.03138165	0.02136757	0.1176794	0.05800259	0.1907077	0.4418089	0.03707866	0.04820794	0.256946	0.1128296	0.05636573	0.2647905	0.1819668	0.0742888	0.01862927	0.3784752	0.08168032	0.1633506	7.826981e-05	0.08948085	0.03974473	0.253869	0.13648	0.172507	0.155627	0.167012	0.114505	0.306512	0.240755	0.254536	0.198196	5.680921
90	-1411.629	-1384.622	-27.00681	0.08174679	0.07479696	0.1506356	0.05506393	0.2775057	0.04287561	0.2056684	0.03590847	0.3915345	0.234197	0.3916885	0.1572025	0.2500959	0.3736866	0.02676289	0.127944	0.04095037	0.01128746	0.07505719	0.03842976	0.1672227	0.3286949	0.03885576	0.07163414	0.3251708	0.1942811	0.07550751	0.2423066	0.2048969	0.1136331	0.006940778	0.2705964	0.07141258	0.3221751	0.0001622427	0.05392208	0.05231438	0.292332	0.0750234	0.233609	0.141878	0.183499	0.0736577	0.290945	0.228528	0.292397	0.18813	5.582765
100	-1406.617	-1381.489	-25.12817	0.06289624	0.08859703	0.2852293	0.05684739	0.2756606	0.06535519	0.2902558	0.02638893	0.2964777	0.09639503	0.2697874	0.1363827	0.2818264	0.2579943	0.007311725	0.149884	0.05918316	0.01177304	0.1778719	0.06390116	0.2188256	0.3548186	0.01934672	0.1010621	0.3321107	0.1870087	0.02165651	0.3153288	0.1765129	0.1045041	0.004320377	0.216917	0.1037085	0.2652221	0.000166704	0.04881883	0.03500325	0.192874	0.0845866	0.219686	0.181817	0.194865	0.126172	0.290945	0.228528	0.292397	0.18813	5.46535
110	-1409.124	-1384.062	-25.06206	0.08787984	0.082758	0.1589203	0.02510494	0.2289722	0.0245076	0.2368095	0.008712372	0.3518868	0.1677088	0.3943964	0.1514142	0.2271083	0.3525585	0.02118582	0.1221622	0.05176677	0.01931276	0.1285159	0.05869673	0.06912738	0.1968706	0.01624542	0.1883677	0.5047818	0.1222439	0.02792819	0.2192387	0.1875179	0.118581	0.01696035	0.287398	0.1236764	0.3685247	0.0003920147	0.05798006	0.05500621	0.183748	0.0888731	0.230818	0.159256	0.204739	0.132566	0.290094	0.230785	0.291541	0.18758	5.461218
120	-1412.008	-1388.319	-23.68932	0.1318142	0.06008773	0.1898575	0.01913222	0.2714347	0.00984299	0.2457585	0.004558256	0.2823761	0.1199784	0.3546376	0.1271953	0.2245493	0.2910277	0.0198186	0.1500581	0.08871081	0.01810818	0.05553586	0.04082644	0.112919	0.05893348	0.03527479	0.1349042	0.3905402	0.08534367	0.04630261	0.4951944	0.1712189	0.1341298	0.006028199	0.2496192	0.1090278	0.4519335	0.000549116	0.06457397	0.1236209	0.286648	0.0716486	0.243008	0.109204	0.165059	0.124432	0.24785	0.257212	0.305101	0.189836	5.375422
130	-1409.137	-1386.107	-23.03037	0.1596348	0.08713854	0.1732678	0.04327327	0.1684176	0.010699	0.3048555	0.007265157	0.4221409	0.1305094	0.242939	0.1251348	0.1227797	0.2400253	0.02228007	0.2003742	0.02608039	0.04701109	0.04893566	0.03266623	0.1666942	0.07207047	0.028071	0.0847683	0.1675857	0.1360033	0.01589127	0.4951944	0.2134992	0.262751	0.03723911	0.3064921	0.1714258	0.3963722	0.0004686831	0.1077794	0.05650331	0.268443	0.101443	0.227574	0.136191	0.14982	0.116529	0.259452	0.269252	0.272573	0.198722	5.334238
140	-1403.015	-1387.667	-15.34787	0.0759194	0.1843032	0.2521017	0.03740441	0.114606	0.05327247	0.3304556	0.01530795	0.3059295	0.2184269	0.23732	0.1298808	0.2557297	0.2746501	0.009123232	0.1445873	0.04138733	0.05397007	0.07991261	0.02485134	0.1458669	0.08218189	0.03160265	0.07871534	0.1318971	0.03094783	0.03142647	0.1557316	0.152297	0.2166751	0.09075538	0.2964748	0.1294482	0.2474292	0.0005815624	0.1320097	0.06090127	0.261831	0.0989449	0.221969	0.165612	0.146843	0.104801	0.290437	0.208207	0.284776	0.21658	4.854082
150	-1408.701	-1394.88	-13.82176	0.05194206	0.1417918	0.2227583	0.04319164	0.1571041	0.06269911	0.275048	0.04680898	0.2495404	0.1426686	0.1916929	0.1302467	0.3397823	0.1545634	0.008017009	0.1424953	0.02160626	0.04540657	0.1336619	0.06844006	0.175893	0.1000736	0.07680292	0.04876364	0.06768195	0.02526284	0.04954991	0.1649997	0.169713	0.2138826	0.1376558	0.3121944	0.1296341	0.2251133	0.0004160065	0.1841935	0.04740426	0.222126	0.0839404	0.146467	0.238505	0.223912	0.0850501	0.304691	0.218425	0.249675	0.227208	4.7587
160	-1411.568	-1388.459	-23.10921	0.1684413	0.1661227	0.2570805	0.07765445	0.2804339	0.1016442	0.3428279	0.01640206	0.2628885	0.03925643	0.2995177	0.1319894	0.2144834	0.1613593	0.01123066	0.1250815	0.0603703	0.02992443	0.09488886	0.06457984	0.188545	0.1309077	0.09364885	0.1946609	0.05568303	0.0166052	0.02235255	0.3498582	0.1786753	0.2727108	0.123449	0.2662518	0.1427334	0.2717673	0.0009185128	0.09482241	0.02939785	0.305196	0.0990172	0.170431	0.140369	0.18745	0.0975373	0.317182	0.20023	0.284866	0.197723	5.339165
170	-1404.513	-1384.88	-19.63301	0.1182473	0.08052593	0.1310458	0.01858818	0.1723165	0.1092085	0.3427326	0.01032197	0.2632423	0.2881078	0.184882	0.1663902	0.2546274	0.2559139	0.00983465	0.1568367	0.03204552	0.02699204	0.12623	0.09206205	0.145917	0.1260897	0.04771613	0.1337155	0.1204302	0.04152002	0.01150003	0.3286638	0.1136006	0.3222085	0.127148	0.290598	0.1187852	0.1929251	0.001261717	0.1393862	0.02028537	0.250952	0.0716662	0.197785	0.165365	0.220831	0.0933999	0.322387	0.221575	0.272895	0.183142	5.121903
180	-1414.105	-1396.163	-17.94218	0.1547153	0.02667597	0.2009247	0.01097123	0.113203	0.1492476	0.189622	0.04149236	0.2352137	0.1917984	0.3249472	0.1482399	0.185522	0.3270559	0.03044239	0.07913726	0.06213078	0.01547477	0.1354648	0.02346604	0.1626735	0.1526375	0.0512107	0.1283436	0.03977361	0.1675959	0.0101075	0.1611167	0.1922648	0.09220993	0.1085164	0.295953	0.1821329	0.3594528	0.001179243	0.1971305	0.06818215	0.246854	0.070496	0.182536	0.191014	0.217225	0.0918747	0.312671	0.231237	0.284794	0.171298	5.016226
190	-1415.014	-1390.309	-24.70514	0.1076961	0.1074433	0.2429025	0.02370418	0.3111749	0.07300617	0.136382	0.008201267	0.3728004	0.0685837	0.2760611	0.2009485	0.17842	0.2512311	0.06193467	0.114254	0.08443014	0.06115239	0.1566091	0.04999246	0.2141167	0.0875165	0.05681533	0.0712151	0.09136246	0.144561	0.01062305	0.3885877	0.09176443	0.2517458	0.1032121	0.2973839	0.1303274	0.345665	0.00170572	0.2086197	0.05676106	0.307161	0.095898	0.198077	0.136567	0.19865	0.0636463	0.271922	0.216141	0.279646	0.232292	5.438911
