Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
100	-1459.669	-1461.411	1.742264	1.391391	0.09784357	0.003725404	0.1622067	0.009169221	0.1155034	0.06607921	0.2120817	0.002307102	0.1739822	0.159836	0.1762628	0.06939842	0.1595777	0.1992478	0.005870235	0.07929888	0.0408097	0.008776245	0.042578	0.05106158	0.02765337	0.1820978	0.01120469	0.02882698	0.08994918	0.1207626	0.09335914	0.2436586	0.01525657	0.1304034	0.06246123	0.2730807	0.002552274	0.06001543	0.07722339	0.3287054	0.05920977	0.322754	0.0982843	0.160805	0.13368	0.199395	0.0850818	0.09664659	0.292047	0.228519	0.285146	0.194288	0.208047	0.56942	1.04335	2.17918	3.642037
110	-1460.937	-1466.91	5.973129	1.866651	0.05799559	0.001549044	0.1692889	0.04101679	0.1523002	0.0838556	0.2531218	0.001764508	0.1495849	0.1837097	0.1982176	0.1061694	0.1581045	0.207855	0.004674266	0.1018147	0.02262146	0.009165625	0.04227608	0.04270257	0.08284269	0.1085997	0.02521643	0.03159694	0.09392292	0.1015201	0.09600379	0.1361952	0.02100084	0.1273502	0.01832847	0.1132638	0.002515047	0.02325706	0.06304727	0.2935239	0.05163492	0.218246	0.104637	0.171199	0.189163	0.226174	0.0905811	0.08819609	0.28109	0.247355	0.274448	0.197108	0.27682	0.640041	1.06626	2.01688	3.377608
120	-1466.016	-1459.601	-6.414528	1.715939	0.09840244	0.002008079	0.2170576	0.03304602	0.1695624	0.1718501	0.1651917	0.00441422	0.211766	0.1338858	0.3221706	0.1006132	0.1949901	0.2508629	0.009519356	0.08317638	0.03037116	0.01411698	0.06242789	0.05437502	0.1113662	0.1422478	0.02313188	0.07374015	0.1063974	0.08273209	0.05770552	0.1929354	0.05977272	0.121211	0.06254542	0.2614066	0.004897239	0.08242404	0.0653676	0.308636	0.06551105	0.314664	0.0661872	0.206008	0.174762	0.177203	0.0611764	0.03846209	0.28109	0.247355	0.274448	0.197108	0.256837	0.620954	1.06094	2.06127	4.151836
130	-1467.354	-1454.829	-12.52517	2.393773	0.1085417	0.001645226	0.1771677	0.03469125	0.1610559	0.1392495	0.1672481	0.00699716	0.2747271	0.2570938	0.2240774	0.1296937	0.09348734	0.3744328	0.005135707	0.1786445	0.0632922	0.01808055	0.1417177	0.03178978	0.1404789	0.2134326	0.05550373	0.08291591	0.1054013	0.09730035	0.1231961	0.1650536	0.04488102	0.02830079	0.05315857	0.2980061	0.00368425	0.1027532	0.1136904	0.2692433	0.04798187	0.305053	0.0815019	0.199715	0.169424	0.178804	0.0655026	0.1228953	0.283095	0.241986	0.276405	0.198514	0.336148	0.691269	1.07731	1.89527	4.533751
140	-1475.281	-1462.989	-12.2921	1.592919	0.07737787	0.009697764	0.1519802	0.02492223	0.1881956	0.09443098	0.07276341	0.03118672	0.1906216	0.3517413	0.2018693	0.1118349	0.1803548	0.4300193	0.002016459	0.1667673	0.03543115	0.00310221	0.06562745	0.02820629	0.09250449	0.1721648	0.2024065	0.1681542	0.08680618	0.02503293	0.1954366	0.1965213	0.02728136	0.02179651	0.1640079	0.232535	0.001886257	0.1262725	0.0750621	0.3045882	0.008580988	0.308324	0.0823759	0.154443	0.171241	0.180721	0.102895	0.02974116	0.307641	0.223356	0.259289	0.209714	0.239326	0.603326	1.05544	2.10191	4.519185
150	-1478.08	-1466.488	-11.59234	1.345005	0.0814323	0.003063321	0.2302472	0.0279377	0.152953	0.01307298	0.2256944	0.01975473	0.2871796	0.4837183	0.2511749	0.08355906	0.2734049	0.3368537	0.002464294	0.1422033	0.06059314	0.008134691	0.03908988	0.05277385	0.08311096	0.2606315	0.0703086	0.05763755	0.08141267	0.05261924	0.2670319	0.09874788	0.09939885	0.08737369	0.07948312	0.1474432	0.003691953	0.08002318	0.07199503	0.1491746	0.01006012	0.296935	0.0477283	0.210542	0.164915	0.180852	0.0990275	0.02435515	0.326304	0.236906	0.275018	0.161772	0.200356	0.560545	1.03986	2.19924	4.475449
160	-1469.393	-1467.323	-2.070299	1.423797	0.08789725	0.004020629	0.2336032	0.06461205	0.1835239	0.03937635	0.1910897	0.01466618	0.1884573	0.2491596	0.28464	0.06582286	0.08668955	0.2430665	0.01239123	0.109281	0.03465756	0.02127021	0.02917481	0.05375237	0.03563919	0.190131	0.06564617	0.03966257	0.03513665	0.1382155	0.2292964	0.09663883	0.01242582	0.02324896	0.04930992	0.269227	0.001303261	0.04796049	0.1488106	0.2850064	0.01551082	0.28477	0.084454	0.145304	0.128668	0.263195	0.0936101	0.01447198	0.31257	0.241736	0.280625	0.16507	0.213307	0.575361	1.04561	2.16572	3.880322
170	-1459.753	-1458.537	-1.215484	1.369451	0.07057177	0.003178678	0.1737544	0.02292469	0.2246031	0.1022481	0.2178543	0.03114029	0.2491021	0.2004181	0.2446678	0.08023655	0.09881566	0.1739465	0.01389778	0.1221499	0.03083027	0.03485601	0.03194511	0.03513094	0.07587972	0.1219797	0.1755646	0.09135736	0.0720529	0.1064164	0.1559101	0.2333277	0.01901393	0.04615014	0.0595021	0.1886719	0.001233445	0.07713361	0.04067811	0.1431217	0.05663036	0.265699	0.0787981	0.200814	0.172616	0.194733	0.087341	0.01447198	0.324275	0.250788	0.232078	0.192859	0.204433	0.565279	1.04174	2.18855	3.826896
180	-1456.201	-1451.433	-4.768309	1.331618	0.05656559	0.01557776	0.1656569	0.02102437	0.1442096	0.1701941	0.1886876	0.01172824	0.2080838	0.08297293	0.1479853	0.1393128	0.1916122	0.2095056	0.024602	0.1735891	0.05277272	0.01711949	0.05150614	0.04920404	0.04654268	0.09677111	0.2014012	0.1018651	0.0777398	0.1040554	0.2592453	0.1916729	0.007928899	0.02375397	0.07341165	0.1567258	0.002957976	0.08295695	0.07612428	0.330011	0.09387326	0.308204	0.0804228	0.18283	0.140654	0.198748	0.0891419	0.01447198	0.277893	0.214918	0.291134	0.216055	0.1981	0.557898	1.03879	2.20521	4.048947
190	-1456.957	-1458.756	1.798562	2.27068	0.1001193	0.04426166	0.1676229	0.004309508	0.1446987	0.07270546	0.2224698	0.01132973	0.3127045	0.08329019	0.2180782	0.07525316	0.1121637	0.2125828	0.02664195	0.1996192	0.02665405	0.007120648	0.06306923	0.07622847	0.05467809	0.08573686	0.06894306	0.07381766	0.1172998	0.1158025	0.1269018	0.2327802	0.01077802	0.003905713	0.1310349	0.1342148	0.003134863	0.06458423	0.03594967	0.1519941	0.04603866	0.303622	0.0934734	0.184122	0.16944	0.182792	0.0665507	0.107801	0.273283	0.227942	0.286305	0.212471	0.323578	0.681021	1.07549	1.91991	3.638518
200	-1452.014	-1457.542	5.528228	1.291901	0.07525309	0.06741218	0.1716488	0.004034014	0.1824428	0.09127474	0.1818105	0.004080964	0.3169239	0.06096576	0.1337874	0.09220653	0.122013	0.1816887	0.01685905	0.08992653	0.01846686	0.005729921	0.0706458	0.05803083	0.02756054	0.1062984	0.1591594	0.04001141	0.1166336	0.1130028	0.1007414	0.1058521	0.02479001	0.01212049	0.1030875	0.2762517	0.002795178	0.07775473	0.0151669	0.1765809	0.002405284	0.31413	0.0967085	0.179939	0.145816	0.189118	0.0742886	0.08423273	0.256919	0.18705	0.301395	0.254636	0.191314	0.549807	1.03544	2.22344	3.405414
210	-1460.073	-1460.527	0.4539593	2.400965	0.08836026	0.05475725	0.2203933	0.003119305	0.1616354	0.07427195	0.154462	0.003619082	0.2849189	0.09118419	0.1735125	0.04555117	0.207178	0.1066561	0.02346943	0.09474541	0.03185351	0.00820031	0.06255713	0.04859179	0.0237691	0.1146245	0.1391202	0.08783803	0.05293772	0.07248393	0.08586861	0.2949018	0.06660432	0.04108729	0.1763887	0.2117055	0.002211978	0.07797446	0.01239993	0.3097099	0.01389262	0.273284	0.0991002	0.213564	0.133163	0.220246	0.0606419	0.1049274	0.263641	0.194826	0.313923	0.22761	0.336862	0.691842	1.07741	1.89389	3.722556
220	-1458.365	-1455.738	-2.626922	1.918585	0.07143281	0.1081527	0.207138	0.01185886	0.1643015	0.06636542	0.2294423	0.007050939	0.248542	0.09846063	0.1868831	0.1128753	0.196745	0.2440362	0.0201016	0.1542207	0.04652087	0.006087237	0.0782179	0.04483593	0.00846649	0.08194488	0.1165528	0.02469139	0.0367655	0.0972948	0.3497533	0.1580204	0.04628742	0.03089102	0.1119369	0.1860286	0.006430063	0.1039249	0.009512034	0.2395855	0.003755727	0.188231	0.0694317	0.168721	0.183797	0.280945	0.108874	0.0223493	0.333216	0.218622	0.284506	0.163656	0.283358	0.646067	1.06781	2.00276	3.915111
230	-1453.172	-1451.356	-1.81654	2.189198	0.06911352	0.08829472	0.1166117	0.01608565	0.168822	0.05839178	0.1328691	0.009466621	0.2428518	0.1268929	0.2404399	0.0965125	0.12433	0.1674173	0.01667192	0.1205329	0.02958075	0.01997696	0.08060293	0.09368667	0.02252168	0.06126395	0.1737477	0.0320058	0.038628	0.06052388	0.2211997	0.2632098	0.03861175	0.04778682	0.08648479	0.2868271	0.002767894	0.1298175	0.027128	0.3316413	0.02114443	0.269033	0.0641808	0.155962	0.150487	0.259698	0.10064	0.0705042	0.30428	0.173086	0.327011	0.195623	0.31486	0.673734	1.07408	1.93733	3.864462
240	-1468.911	-1465.291	-3.620004	2.040601	0.121885	0.132834	0.1527646	0.1117859	0.08114001	0.05214626	0.131643	0.01723451	0.1389943	0.07354906	0.3082789	0.04135764	0.2392864	0.2428172	0.01526009	0.09921357	0.02384307	0.01130517	0.06839248	0.06614857	0.04785532	0.06054289	0.2358231	0.0395233	0.02480469	0.05080391	0.2115381	0.22442	0.01706116	0.04396292	0.1916347	0.17946	0.002524275	0.1769151	0.05610431	0.251351	0.03297386	0.240599	0.0686673	0.263311	0.134582	0.232251	0.0605891	0.0705042	0.274374	0.208983	0.340247	0.176396	0.298074	0.659263	1.07097	1.97169	3.977178
250	-1456.275	-1455.863	-0.4118674	1.619607	0.09885609	0.1089601	0.1506337	0.04735121	0.1844569	0.07594428	0.2424593	0.01047858	0.3011765	0.03949913	0.1563298	0.1188466	0.1823049	0.1352395	0.04843393	0.09042001	0.01392916	0.005120776	0.06696779	0.0844031	0.07250542	0.1331494	0.2059116	0.05005022	0.03237775	0.08000641	0.1152811	0.2451384	0.03269931	0.009722077	0.1723741	0.1899452	0.001244537	0.04275398	0.03462491	0.1618787	0.03519511	0.25658	0.0670093	0.249575	0.131333	0.219922	0.0755809	0.0705042	0.260004	0.223139	0.343001	0.173856	0.243222	0.607326	1.05674	2.09272	3.77667
260	-1475.199	-1464.091	-11.10844	1.728411	0.1517996	0.1123402	0.1420516	0.04234789	0.2046435	0.1024336	0.1228133	0.004910153	0.340815	0.05971726	0.1277995	0.09727491	0.1780359	0.2272825	0.05535988	0.08393807	0.03643853	0.04727614	0.04597566	0.05061168	0.2317001	0.2195204	0.1871738	0.06425172	0.03425019	0.09598095	0.1789165	0.1926747	0.02645872	0.008592194	0.2082046	0.3882138	0.002154467	0.05770678	0.01284469	0.2804338	0.02226337	0.288142	0.0666959	0.248407	0.0911479	0.218894	0.0867126	0.0705042	0.252332	0.216555	0.35462	0.176493	0.25855	0.622632	1.06143	2.05739	4.445206
270	-1460.909	-1454.821	-6.087849	1.458183	0.1321924	0.1030033	0.1350032	0.0377037	0.1292019	0.05413382	0.3555516	0.007947993	0.2734743	0.1915585	0.2124774	0.1503926	0.1565776	0.1797918	0.06357809	0.1393733	0.03932586	0.02288937	0.09071423	0.04153813	0.06637979	0.1247889	0.1707025	0.05565055	0.04312161	0.05061842	0.1918428	0.1932768	0.04394124	0.011035	0.1400107	0.2236689	0.002112143	0.07773921	0.007599733	0.2003125	0.01218874	0.259364	0.0520865	0.223598	0.113932	0.272967	0.0780522	0.1001065	0.264213	0.195011	0.371638	0.169137	0.21879	0.581445	1.04787	2.1519	4.131419
280	-1472.571	-1473.135	0.5630798	2.206643	0.07316206	0.04743754	0.1810633	0.04787079	0.08791291	0.01739226	0.1927584	0.0190466	0.2171537	0.1847713	0.3126781	0.04809701	0.21937	0.1326425	0.08845167	0.1283025	0.02416208	0.07636819	0.1221905	0.02703302	0.08829107	0.2900655	0.1210447	0.07846598	0.04776145	0.04195009	0.07896577	0.1251306	0.01503836	0.02793072	0.03964656	0.3102113	0.000631058	0.06457405	0.02337402	0.09666751	0.01812236	0.293786	0.0370017	0.233325	0.141152	0.213287	0.0814478	0.09977839	0.250033	0.184546	0.39025	0.175171	0.316754	0.67533	1.07439	1.93352	3.715736
290	-1462.542	-1467.602	5.060355	1.950295	0.05396034	0.1559053	0.1483697	0.03890619	0.1204224	0.01229544	0.1819172	0.04354069	0.3728197	0.1547722	0.1874994	0.1433005	0.1349028	0.1312299	0.05871778	0.07400581	0.04146904	0.05117539	0.07307217	0.03424152	0.03291377	0.1244621	0.04675935	0.1066168	0.04015161	0.05435944	0.09277249	0.1140158	0.01311906	0.05371585	0.05692091	0.2376475	0.0004120157	0.07707474	0.01894466	0.1341382	0.01810815	0.303435	0.0687994	0.201816	0.125827	0.253968	0.0461553	0.1009745	0.250033	0.184546	0.39025	0.175171	0.287268	0.649622	1.06869	1.99442	3.434656
300	-1450.864	-1457.026	6.161632	2.306031	0.07415954	0.1176267	0.140483	0.04239972	0.08440715	0.01183478	0.1841692	0.01648138	0.1960231	0.1626997	0.1733842	0.08544571	0.2410927	0.2018107	0.03523739	0.09745054	0.03148903	0.02618637	0.02278632	0.05224784	0.06880695	0.06823053	0.03450568	0.1126085	0.06603443	0.08779828	0.1226693	0.1420693	0.01113854	0.03024018	0.09140359	0.1907601	0.000596012	0.08462625	0.02569139	0.2013312	0.02990057	0.281904	0.0482446	0.219309	0.139005	0.226294	0.085242	0.1009745	0.26496	0.208781	0.34063	0.185628	0.32726	0.684054	1.07605	1.91263	3.365826
310	-1464.02	-1464.275	0.2554617	1.776975	0.08044703	0.08771031	0.1146417	0.03821506	0.09442196	0.05748523	0.2859017	0.03337151	0.2458812	0.08891953	0.1026543	0.1589434	0.1847361	0.1299925	0.02568881	0.1284277	0.03783074	0.0549483	0.01665194	0.02407485	0.1050699	0.05101247	0.08743018	0.09821496	0.1275657	0.1138778	0.09801847	0.2623299	0.0058784	0.0331185	0.1155964	0.293818	0.0007850509	0.04788201	0.02746857	0.2562031	0.01974854	0.278027	0.0491389	0.224499	0.132922	0.229044	0.0863683	0.1339476	0.296997	0.205078	0.323362	0.174562	0.265117	0.628989	1.06326	2.04264	3.734962
320	-1458.466	-1458.433	-0.03356442	1.888246	0.07512527	0.07226326	0.2081048	0.03231674	0.1016147	0.1038	0.2333624	0.02445116	0.172074	0.09951353	0.1921192	0.1013588	0.1646895	0.1068699	0.01055199	0.2286513	0.04317525	0.03356733	0.05041692	0.02255195	0.06874528	0.1065184	0.04867757	0.1818329	0.100218	0.09264324	0.09180307	0.3111765	0.01408807	0.007436428	0.08190433	0.2920871	0.0007793952	0.04788346	0.01627099	0.1738283	0.04055492	0.298659	0.0381685	0.188915	0.141242	0.238284	0.0947318	0.06977902	0.302472	0.188742	0.329323	0.179464	0.279559	0.642578	1.06692	2.01094	3.753026
330	-1462.619	-1460.907	-1.711766	2.202328	0.105317	0.07758711	0.2831881	0.02516454	0.1771663	0.02121055	0.1533469	0.02078357	0.08894077	0.07770466	0.2684681	0.1614932	0.2019897	0.1088505	0.007266184	0.121766	0.02689252	0.01467482	0.03227092	0.04753927	0.08266511	0.1242399	0.02768704	0.1192083	0.04294529	0.07697182	0.02982527	0.2562251	0.02991225	0.004647225	0.1484927	0.30204	0.0004044534	0.1311393	0.01986684	0.3358798	0.1041423	0.276089	0.0359747	0.211878	0.155609	0.262521	0.0579281	0.04885583	0.295647	0.195502	0.333437	0.175414	0.316287	0.674938	1.07432	1.93446	3.857913
340	-1460.087	-1453.228	-6.859455	2.769819	0.1268328	0.1041765	0.2139163	0.02950063	0.2253192	0.02916438	0.2778234	0.02048554	0.1950871	0.05549544	0.2974009	0.1018629	0.1930881	0.2078329	0.0203393	0.2293078	0.02353933	0.01058865	0.02777847	0.05038593	0.1461079	0.1378302	0.1081911	0.06315657	0.06020003	0.1753093	0.02986477	0.1361036	0.03242673	0.01100039	0.1280124	0.3167557	0.000450088	0.07751151	0.01000941	0.2320511	0.07473782	0.288007	0.0313096	0.184403	0.161935	0.228478	0.105867	0.04885583	0.30051	0.198718	0.338922	0.161851	0.370632	0.717931	1.08112	1.83032	4.179644
350	-1454.307	-1451.693	-2.614462	2.850874	0.1437188	0.0512334	0.1848486	0.05350823	0.185476	0.03713212	0.2344207	0.0122815	0.2582073	0.2145864	0.1467742	0.04722004	0.1922751	0.1815477	0.008705332	0.1139146	0.04209756	0.007295413	0.04601211	0.07572678	0.2257536	0.1238414	0.02311671	0.0886983	0.07531858	0.1095541	0.004751316	0.2200903	0.05238163	0.01565317	0.1155229	0.2383768	0.0003613583	0.05413667	0.01070122	0.2766019	0.04249032	0.279645	0.0648341	0.187399	0.158595	0.218467	0.0910603	0.06594622	0.29523	0.195227	0.328055	0.181488	0.377386	0.722922	1.08167	1.81802	3.914332
360	-1464.979	-1459.626	-5.35317	2.804847	0.1377187	0.1049453	0.1310078	0.0605329	0.1213702	0.02643308	0.3482847	0.01658742	0.243993	0.148474	0.1259995	0.09655508	0.1827893	0.1895068	0.003303356	0.1453467	0.03833837	0.00650351	0.09293531	0.0607369	0.1030782	0.1813304	0.1249536	0.1311595	0.06480055	0.07502349	0.002062244	0.1180705	0.1034171	0.05449958	0.08417959	0.474633	0.0002246242	0.07297858	0.01882871	0.1641826	0.03071716	0.265753	0.0653543	0.174564	0.144161	0.260118	0.0900498	0.1269053	0.29523	0.195227	0.328055	0.181488	0.373578	0.720117	1.08137	1.82494	4.085501
370	-1457.588	-1454.351	-3.236768	1.588977	0.09211151	0.1726372	0.1448044	0.0482985	0.1822944	0.05791043	0.2203451	0.01057717	0.3155797	0.07691167	0.1859034	0.07898373	0.1355257	0.1490127	0.001008453	0.1410458	0.03434814	0.0409033	0.0921364	0.03247805	0.09085767	0.1667226	0.03699947	0.1448434	0.09093892	0.07572679	0.009305726	0.2471336	0.120856	0.08763433	0.09947684	0.2054696	0.000793623	0.04929095	0.01763804	0.2900591	0.006663576	0.234878	0.0559279	0.211965	0.165663	0.217496	0.11407	0.04332282	0.30713	0.227042	0.303864	0.161965	0.238746	0.602726	1.05525	2.10328	3.953226
380	-1480.512	-1467.33	-13.18188	1.936372	0.185277	0.2041419	0.2033495	0.08051959	0.1178193	0.03948155	0.1595995	0.05306772	0.3208854	0.1105872	0.2630784	0.08119685	0.2084236	0.1037601	0.001500168	0.1851251	0.04284622	0.04876341	0.06135522	0.04139396	0.06574539	0.1538952	0.05929636	0.1100463	0.08888898	0.05345548	0.01125113	0.2365864	0.09366112	0.1043099	0.112612	0.360038	0.0006088933	0.1858568	0.05955033	0.3606553	0.006166386	0.203724	0.0485096	0.18385	0.163939	0.239802	0.160175	0.009061023	0.390452	0.186657	0.291618	0.131273	0.285559	0.648072	1.06831	1.99806	4.574796
390	-1461.302	-1453.716	-7.585693	2.109533	0.09044488	0.07331056	0.1489719	0.02221416	0.1803962	0.05905017	0.2353839	0.02192291	0.2375072	0.1132407	0.2410277	0.08710941	0.2222331	0.2182918	0.0007307486	0.1753579	0.05018625	0.03713125	0.08055715	0.0820116	0.1016222	0.114884	0.02591524	0.1503674	0.1464253	0.09251956	0.008957869	0.1397068	0.05787132	0.1321633	0.05622053	0.3494724	0.0007357757	0.1457496	0.0733307	0.2457001	0.006312306	0.225868	0.0546254	0.234795	0.133489	0.264082	0.0871398	0.009061023	0.303652	0.259131	0.298087	0.139129	0.306008	0.666178	1.0725	1.95531	4.225034
