Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
100	-1498.102	-1484.677	-13.42517	9.527047	0.4135988	0.2778075	0.02532104	0.2779706	0.02142799	0.02262916	0.05939155	0.2962783	0.1274057	0.02149561	0.1528432	0.02500692	0.05250679	0.03002971	0.019589	0.0892461	0.0160174	0.09893436	0.3298596	0.01886049	0.1246486	0.01524744	0.09567455	0.1791992	0.08672611	0.01039532	0.2084209	0.4752679	0.07182249	0.01887145	0.2860744	0.2578207	0.006338358	0.05849413	0.2335441	0.03040692	0.05482882	0.184844	0.181672	0.123556	0.195887	0.193681	0.12036	0.01331133	0.300409	0.231206	0.223687	0.244698	0.623393	0.867119	1.07331	1.43618	4.590001
110	-1464.582	-1467.375	2.793002	6.649445	0.3111163	0.1460162	0.01721121	0.1744341	0.007435644	0.003523279	0.03260147	0.2031498	0.1139046	0.01373358	0.05737713	0.02916089	0.02285705	0.007302991	0.01100102	0.08460215	0.01197289	0.04436161	0.07781954	0.01585242	0.1261776	0.01832298	0.04984215	0.182208	0.0895017	0.008139773	0.07885075	0.4241965	0.09736075	0.01842159	0.366143	0.2161874	0.004317381	0.03770071	0.3396208	0.08651865	0.04742189	0.16109	0.203341	0.153761	0.164544	0.135818	0.181447	0.01331133	0.272738	0.271723	0.233381	0.222158	0.558875	0.835148	1.07977	1.52621	3.576365
120	-1470.719	-1470.602	-0.1169205	7.266877	0.4113112	0.1213801	0.02155983	0.137974	0.005921703	0.01066959	0.07980603	0.2833524	0.119534	0.06213535	0.07719315	0.03394732	0.03181057	0.007575124	0.01034784	0.1179078	0.02170126	0.04446664	0.08155388	0.005624283	0.05376616	0.03052614	0.05667106	0.2044291	0.04001282	0.008077844	0.1652482	0.3125174	0.100559	0.01511826	0.2682292	0.2793105	0.002357214	0.09204825	0.3482379	0.06819217	0.02716233	0.179099	0.161325	0.170951	0.144853	0.106878	0.236893	0.06464389	0.309836	0.313655	0.206026	0.170482	0.575554	0.843745	1.07833	1.50237	3.758236
130	-1475.607	-1470.731	-4.875448	9.093763	0.4140297	0.2652848	0.007358123	0.1686644	0.009871939	0.004620504	0.07317555	0.1449284	0.08716796	0.03780865	0.1716859	0.08416558	0.01774476	0.0161555	0.01364635	0.06038723	0.02387029	0.0342353	0.1191164	0.009193606	0.04850695	0.02314613	0.02777435	0.3855427	0.1466159	0.009685004	0.1181385	0.256212	0.07964377	0.02618989	0.3168974	0.2540209	0.008599848	0.1558455	0.2953505	0.0923967	0.0479663	0.165386	0.144517	0.131716	0.158164	0.193459	0.206759	0.01314164	0.310302	0.23329	0.261054	0.195353	0.615495	0.863385	1.07422	1.4469	4.055644
140	-1469.407	-1466.948	-2.459082	8.72229	0.3153383	0.1886851	0.009901986	0.1518044	0.02303458	0.0118684	0.09003183	0.2880815	0.1170364	0.08849504	0.1658748	0.02961504	0.03466958	0.0153429	0.04231331	0.07333159	0.008995944	0.0673928	0.08454277	0.02126903	0.08354386	0.05969422	0.01641829	0.2442118	0.107893	0.009446035	0.1611977	0.1732042	0.09641505	0.01853181	0.2210788	0.3740923	0.009641172	0.07412349	0.3183871	0.07994705	0.02916946	0.166849	0.145796	0.167948	0.159564	0.187978	0.171865	0.01314164	0.281689	0.273285	0.254544	0.190481	0.608304	0.859944	1.07503	1.45672	3.904621
150	-1467.84	-1474.708	6.868261	4.433212	0.3187198	0.1722419	0.01080924	0.1184166	0.02523378	0.01101693	0.08488772	0.143686	0.07300931	0.01564071	0.111253	0.01270771	0.07293221	0.01647859	0.01935251	0.06280634	0.005085083	0.03009466	0.0657247	0.01161136	0.0301732	0.01981507	0.03542108	0.2398397	0.08004549	0.0121229	0.1416406	0.2265089	0.06916797	0.02600916	0.3738187	0.2369757	0.01790448	0.1040985	0.2549713	0.03278119	0.03865971	0.161663	0.162716	0.15383	0.171016	0.126719	0.224056	0.01314164	0.275624	0.267401	0.249064	0.207912	0.476685	0.788973	1.08412	1.65022	3.321662
160	-1476.721	-1482.465	5.744111	5.683567	0.2617686	0.08996295	0.04201915	0.1169908	0.01608041	0.01517519	0.03610537	0.2304773	0.09806614	0.01640619	0.09155511	0.01607454	0.1135467	0.01034022	0.04109239	0.0964919	0.01417754	0.08609961	0.1203435	0.02036776	0.03154601	0.009163388	0.05082733	0.225087	0.08048696	0.03872962	0.1326668	0.2884047	0.1160169	0.02637923	0.1855621	0.2198466	0.02998922	0.129431	0.2643549	0.01889352	0.01139455	0.149934	0.145174	0.184227	0.170441	0.151758	0.198466	0.08827776	0.343811	0.261023	0.192213	0.202953	0.528209	0.818692	1.08195	1.57115	3.391921
170	-1462.704	-1462.991	0.2873792	7.153355	0.3449416	0.204225	0.02507888	0.1326908	0.01935515	0.01824068	0.06258086	0.2504123	0.09923862	0.01873536	0.1396811	0.04064941	0.054734	0.005726195	0.07847104	0.07986216	0.03637541	0.04776349	0.06537373	0.01132822	0.01829584	0.01258002	0.03572083	0.1908798	0.06743978	0.05251601	0.08952966	0.3508305	0.08970862	0.01588378	0.2352167	0.2152706	0.03500767	0.1001521	0.3725687	0.05074902	0.06515326	0.158123	0.163926	0.142621	0.13833	0.154312	0.242687	0.08827776	0.271981	0.263828	0.23997	0.224221	0.572632	0.842256	1.0786	1.50652	3.732967
180	-1469.364	-1477.731	8.367394	9.184878	0.2097289	0.1827252	0.02570664	0.07399816	0.05666778	0.01300656	0.06135857	0.2369169	0.076326	0.02498502	0.06958299	0.01747204	0.05460985	0.005779789	0.09447362	0.06142705	0.04898741	0.08333165	0.05632677	0.0101046	0.02443252	0.02877538	0.05852347	0.182058	0.1305038	0.03689109	0.04225496	0.281491	0.08948225	0.004112297	0.2260277	0.2017417	0.0348273	0.0847989	0.2608577	0.03305837	0.04461416	0.14859	0.151686	0.143154	0.128001	0.204003	0.224565	0.03814915	0.285419	0.284221	0.22785	0.202511	0.617198	0.864194	1.07403	1.44458	3.227966
190	-1474.541	-1468.071	-6.469289	9.827366	0.2845362	0.1705534	0.01327463	0.1766647	0.02305264	0.02307198	0.1011396	0.1592255	0.09524149	0.02293987	0.06959767	0.01677821	0.0766855	0.01549934	0.1015759	0.1173422	0.06812221	0.06833776	0.1356896	0.003959709	0.0502272	0.1732009	0.08794291	0.280777	0.09056169	0.06132805	0.1377777	0.3398637	0.07511733	0.01023887	0.2849999	0.248031	0.02011298	0.1687377	0.2847434	0.03488991	0.06342022	0.183127	0.169177	0.152167	0.20404	0.143596	0.147893	0.02014055	0.289504	0.288289	0.216796	0.20541	0.628585	0.869547	1.07269	1.42918	4.155259
200	-1471.58	-1464.488	-7.091669	7.045918	0.2928294	0.2013901	0.02047606	0.1118456	0.02392916	0.006273908	0.04629194	0.1591195	0.1607695	0.03007378	0.1227592	0.0146518	0.08189132	0.0158008	0.0781213	0.07307867	0.0188004	0.09211773	0.0725519	0.009680431	0.06826503	0.1502611	0.1117093	0.2186656	0.07800592	0.006722375	0.1686757	0.3652873	0.06594636	0.01953299	0.2863354	0.3983729	0.05287075	0.0605761	0.3724411	0.07401526	0.06402177	0.139676	0.167773	0.136897	0.179525	0.177584	0.198544	0.05295042	0.329399	0.244362	0.218867	0.207372	0.569809	0.840811	1.07885	1.51053	4.194157
210	-1473.515	-1470.435	-3.080097	8.435797	0.253751	0.1291855	0.01613222	0.07777875	0.0122602	0.005202409	0.08558007	0.3215246	0.140855	0.02451935	0.1376722	0.01469122	0.1434464	0.02053839	0.06848832	0.1119406	0.01161054	0.05611605	0.05221808	0.004345119	0.03362825	0.08941714	0.0766811	0.2226979	0.06774997	0.008594253	0.1689341	0.2922193	0.09110075	0.01038195	0.1549895	0.1613253	0.0574274	0.1520278	0.556628	0.07495902	0.0368163	0.119937	0.19327	0.181773	0.163166	0.161402	0.180452	0.05295042	0.251753	0.304363	0.227927	0.215957	0.602467	0.857121	1.07566	1.46475	3.943434
220	-1476.943	-1473.227	-3.715923	8.973735	0.2809711	0.2554518	0.03618755	0.1941306	0.01535121	0.00654204	0.09363153	0.2425803	0.1595672	0.03720495	0.1655957	0.0388279	0.07478431	0.01942122	0.1241658	0.1224679	0.02861625	0.02679876	0.07237881	0.02647229	0.03967202	0.08606237	0.1261793	0.1313622	0.05601761	0.03462604	0.110885	0.2615548	0.1135193	0.04431013	0.18429	0.2010679	0.03198965	0.1559037	0.3440978	0.03120472	0.009283435	0.185416	0.185975	0.174711	0.156827	0.155131	0.14194	0.06021998	0.278433	0.250991	0.252082	0.218493	0.613216	0.862299	1.07448	1.45	3.983173
230	-1466.181	-1467.067	0.8857915	9.884179	0.33958	0.3180206	0.02549857	0.1024613	0.01718692	0.001865296	0.04224986	0.2209778	0.07119679	0.01914241	0.09944176	0.03168935	0.08778268	0.004733623	0.07702455	0.06265632	0.0174191	0.02777405	0.04058499	0.04958219	0.04911608	0.0455612	0.07497687	0.1734994	0.07636214	0.0181534	0.1134497	0.1589015	0.09914068	0.02345936	0.3179675	0.2531783	0.04847854	0.1237184	0.4079086	0.04844195	0.006384185	0.159954	0.170674	0.185466	0.149142	0.147529	0.187235	0.06021998	0.277311	0.249979	0.251067	0.221643	0.629543	0.869993	1.07257	1.42789	3.695566
240	-1467.935	-1472.59	4.654798	8.384724	0.3131572	0.1801124	0.007996925	0.129581	0.006256672	0.003952268	0.05812586	0.2555003	0.07430553	0.02504923	0.04927342	0.05329162	0.02594629	0.01220688	0.09840797	0.0901578	0.007187257	0.1001031	0.06681581	0.03321173	0.06246743	0.006243261	0.05124594	0.242559	0.06467768	0.03352613	0.08330869	0.2773772	0.06406085	0.03705375	0.2365943	0.1538637	0.05498227	0.09152162	0.3329307	0.06795279	0.008998648	0.194193	0.208842	0.167695	0.158854	0.157136	0.11328	0.06021998	0.277311	0.249979	0.251067	0.221643	0.601399	0.856601	1.07578	1.46622	3.460003
250	-1470.034	-1477.823	7.788924	8.229618	0.2386577	0.1478147	0.01812365	0.07555041	0.01100502	0.001673273	0.09837392	0.2249149	0.04800686	0.04130159	0.09167726	0.05492763	0.02180414	0.009333094	0.03962235	0.09838319	0.003773194	0.05366924	0.05189246	0.02577843	0.01358091	0.001770518	0.05691555	0.2137538	0.1062413	0.01356247	0.1304136	0.3105125	0.06762171	0.0428684	0.2531496	0.1289387	0.03710388	0.09274927	0.3413373	0.08727995	0.01003786	0.24481	0.192213	0.138459	0.126056	0.191295	0.107167	0.02950117	0.278635	0.224833	0.256964	0.239568	0.598098	0.85499	1.07612	1.47079	3.26412
260	-1472.937	-1469.961	-2.975613	6.576826	0.4625238	0.2238943	0.01148134	0.1253703	0.02613367	0.002828793	0.07247651	0.2974849	0.1501666	0.01749756	0.06974655	0.02389103	0.02929911	0.003377622	0.02795899	0.08944241	0.008708257	0.0499062	0.08629126	0.009797417	0.04452514	0.002478772	0.05410184	0.27189	0.1257249	0.005651589	0.116339	0.3597639	0.1165864	0.04970641	0.2270189	0.130386	0.01988367	0.1002068	0.4430195	0.04844593	0.03289847	0.238776	0.191968	0.135047	0.155877	0.133829	0.144503	0.04279507	0.289174	0.228353	0.253744	0.228729	0.556779	0.834051	1.07994	1.52923	3.936904
270	-1467.689	-1468.252	0.5630343	8.874723	0.3959635	0.2403951	0.01995897	0.1220195	0.006021598	0.001407694	0.1030773	0.1565864	0.09236358	0.02155959	0.1619306	0.01236248	0.05618811	0.005850332	0.03567286	0.1535773	0.04469748	0.06698056	0.0542185	0.006446661	0.06035892	0.003304621	0.03923246	0.1873922	0.122305	0.007830239	0.09211801	0.2219296	0.05686106	0.03645582	0.2872897	0.318339	0.04112145	0.09272702	0.2516201	0.06202492	0.07755008	0.235286	0.203776	0.133073	0.153599	0.131874	0.142391	0.04279507	0.251118	0.245139	0.22035	0.283392	0.611304	0.861385	1.0747	1.45261	3.715738
280	-1470.879	-1469.099	-1.779868	9.552654	0.3911462	0.317683	0.01331761	0.108905	0.02207042	0.003118896	0.1267988	0.1912559	0.09762453	0.04606574	0.09318787	0.03598554	0.1503518	0.006065463	0.02401536	0.07901064	0.01900271	0.0687374	0.0594368	0.01423942	0.02516628	0.002891324	0.02156482	0.17035	0.07203437	0.004138197	0.08830683	0.2879995	0.05143063	0.02624053	0.2840568	0.2150855	0.104539	0.1199631	0.4189631	0.04801773	0.05340307	0.207176	0.219301	0.151796	0.145262	0.116118	0.160347	0.01120532	0.230915	0.30587	0.202623	0.260593	0.623844	0.867331	1.07325	1.43557	3.86217
290	-1476.206	-1475.637	-0.5688328	9.018724	0.3383426	0.1904915	0.0105373	0.1642276	0.01341709	0.01012125	0.05913485	0.1070654	0.1029505	0.02907289	0.2089611	0.03155836	0.07352814	0.01155715	0.02077784	0.08155229	0.05611511	0.07987159	0.06889923	0.004754644	0.008609602	0.001854163	0.06021987	0.2315371	0.09701946	0.008887499	0.09119847	0.309822	0.09532575	0.01735538	0.2674337	0.1842665	0.1756228	0.1441739	0.2743437	0.1145192	0.04135443	0.184842	0.16378	0.152948	0.146365	0.130566	0.221498	0.01622814	0.309627	0.236761	0.189314	0.264298	0.614075	0.862709	1.07439	1.44883	3.78648
300	-1471.597	-1473.392	1.794625	9.69918	0.3737029	0.1688979	0.02108607	0.1544784	0.01693161	0.005867613	0.05480486	0.1262914	0.173774	0.05342287	0.110422	0.0355271	0.03659849	0.00756706	0.04742106	0.07793922	0.06140529	0.05763528	0.04631284	0.002270625	0.006419788	0.002230816	0.06881001	0.1496377	0.05870533	0.01045201	0.1067813	0.3268687	0.1689543	0.01620763	0.2124431	0.3274719	0.06297437	0.1143425	0.3301971	0.03618823	0.007722501	0.1422	0.142236	0.166799	0.108496	0.184663	0.255606	0.04367393	0.331383	0.253398	0.260307	0.154912	0.626396	0.868526	1.07295	1.43213	3.638764
310	-1469.606	-1469.157	-0.4492351	7.691905	0.2910163	0.2823584	0.03292358	0.06512962	0.004484589	0.00798374	0.05393153	0.4007881	0.1400017	0.05347808	0.1443715	0.03052501	0.0975953	0.0041045	0.09099017	0.08407833	0.02917222	0.05447023	0.07793561	0.003379688	0.006992252	0.0009429866	0.1284489	0.2542874	0.1103867	0.005378971	0.09746671	0.2402966	0.07923115	0.01889235	0.2488852	0.2453466	0.03896437	0.08955425	0.2480744	0.01238507	0.004753099	0.173988	0.174032	0.204085	0.151318	0.146067	0.15051	0.02288927	0.32092	0.245397	0.252088	0.181595	0.585974	0.848995	1.07735	1.48768	3.779005
320	-1469.485	-1466.417	-3.068022	9.753858	0.2676051	0.2153889	0.0406237	0.1012597	0.00934008	0.004146848	0.07528213	0.2730255	0.136784	0.02145764	0.1279484	0.01703575	0.09627665	0.02743428	0.08876352	0.08375825	0.04545864	0.05403482	0.07095326	0.01370666	0.02516521	0.0005220964	0.05417938	0.2279436	0.07375277	0.02440763	0.06085493	0.5484157	0.08177246	0.01166231	0.2411123	0.1555168	0.01507876	0.1389362	0.4328364	0.07179198	0.008446916	0.168156	0.189107	0.170094	0.169078	0.140792	0.162774	0.02288927	0.24937	0.310871	0.246875	0.192884	0.627334	0.868964	1.07284	1.43086	3.942679
330	-1469.913	-1470.639	0.7259337	8.195195	0.2845509	0.1887684	0.01464214	0.1333234	0.005351063	0.003425581	0.08693983	0.2490783	0.07161813	0.01356915	0.08677091	0.02794354	0.07462271	0.02622121	0.0972527	0.1173841	0.06978742	0.02865702	0.0220288	0.0416212	0.05951544	0.001323217	0.1076114	0.2402308	0.08438739	0.03258108	0.05801747	0.3815261	0.04827269	0.01001687	0.2736825	0.2153792	0.009039723	0.05863705	0.3348592	0.1157172	0.03120333	0.17559	0.165291	0.177613	0.140482	0.171056	0.169969	0.03952118	0.265544	0.295013	0.234048	0.205395	0.597355	0.854626	1.0762	1.47182	3.705557
340	-1470.725	-1465.948	-4.777642	9.048923	0.3271071	0.2171833	0.026353	0.1603212	0.01732178	0.01157062	0.04886664	0.2867109	0.119372	0.06843478	0.1688673	0.05173871	0.06910498	0.01925855	0.06456593	0.1207107	0.02171559	0.07157708	0.07702636	0.02304669	0.03416443	0.0007882819	0.03777945	0.230756	0.1138054	0.02008545	0.1660669	0.401915	0.1034657	0.01783379	0.2661195	0.1743982	0.02082444	0.1167521	0.2275243	0.07796942	0.068429	0.141305	0.203482	0.192572	0.163456	0.151296	0.147889	0.03952118	0.297932	0.282003	0.223727	0.196337	0.614648	0.862982	1.07432	1.44805	4.049531
350	-1473.474	-1476.082	2.608138	7.821744	0.358794	0.1971774	0.01077891	0.07162368	0.01546902	0.007807612	0.0813979	0.2502007	0.07984149	0.03966643	0.06381846	0.06597345	0.05152474	0.0271932	0.0963888	0.1068774	0.01170605	0.125869	0.07268578	0.006759238	0.05740317	0.0008228384	0.04484696	0.1837036	0.1527235	0.008741782	0.08374975	0.3274766	0.04441579	0.01719491	0.3326882	0.2024792	0.02182647	0.07136225	0.2103175	0.03114724	0.05546643	0.168515	0.181955	0.166814	0.186295	0.131059	0.165361	0.02136293	0.300478	0.284413	0.167276	0.247832	0.589004	0.850504	1.07705	1.48344	3.587919
360	-1473.115	-1474.367	1.25164	9.301015	0.3572335	0.2707005	0.02077572	0.09837895	0.01005971	0.03420466	0.05712308	0.1995446	0.08000694	0.03596533	0.07406112	0.07163756	0.1049799	0.01844932	0.06836669	0.119367	0.02608216	0.0535298	0.04061679	0.005354057	0.04817175	0.008112075	0.07902163	0.2570106	0.1048237	0.008649458	0.08377232	0.2034325	0.07172735	0.04611369	0.2315722	0.2610018	0.01758792	0.1833948	0.2541197	0.03131502	0.03643666	0.136162	0.179453	0.137584	0.188519	0.165015	0.193267	0.06548202	0.315819	0.302026	0.177636	0.204519	0.619335	0.865207	1.07378	1.44168	3.672701
370	-1464.737	-1470.488	5.750473	8.382033	0.3803557	0.1515695	0.00662287	0.08788964	0.007569641	0.01719998	0.04683563	0.1645024	0.07337221	0.03205993	0.04888174	0.03153245	0.08439445	0.01642342	0.05065219	0.08535158	0.01249895	0.0296915	0.02628865	0.006369212	0.0185735	0.007944036	0.03498661	0.1441084	0.09047939	0.03200183	0.1290869	0.2230939	0.09901672	0.0211384	0.268214	0.3033062	0.02198474	0.141875	0.4049891	0.04690286	0.04376025	0.136385	0.179747	0.134405	0.188827	0.167053	0.193583	0.004278267	0.27927	0.267074	0.201861	0.251795	0.601342	0.856574	1.07578	1.4663	3.391523
380	-1470.287	-1473.205	2.918196	7.780347	0.3769205	0.2015387	0.01050955	0.1174594	0.02773612	0.006334786	0.06152126	0.29715	0.1568746	0.07369317	0.1385799	0.01625336	0.05251215	0.02822545	0.02035336	0.06141327	0.009276341	0.04718518	0.08662476	0.01388223	0.0561093	0.01357615	0.0506659	0.160857	0.07291852	0.01496307	0.0598474	0.2047743	0.109967	0.02416983	0.2959171	0.1461203	0.02185886	0.100341	0.2864939	0.06414364	0.08177337	0.212662	0.185953	0.156215	0.165693	0.134936	0.144541	0.004278267	0.278312	0.221157	0.279491	0.22104	0.588045	0.850027	1.07714	1.48478	3.568541
390	-1470.417	-1473.637	3.2202	9.549362	0.3865932	0.144104	0.005263761	0.1245491	0.0435214	0.006055053	0.1395171	0.1705366	0.05407023	0.05956225	0.1503162	0.01459201	0.05221623	0.01419707	0.00993182	0.1067008	0.02844861	0.06740847	0.06541283	0.02049684	0.01934736	0.03027905	0.04509923	0.1598798	0.1005909	0.02824378	0.1346872	0.2460769	0.07717083	0.03610229	0.3017355	0.176938	0.01047689	0.1148887	0.2685803	0.08794782	0.04812738	0.123963	0.194288	0.141379	0.149957	0.186743	0.20367	0.004278267	0.30866	0.271312	0.245431	0.174596	0.623787	0.867303	1.07326	1.43565	3.549666
