Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2865.752	-2895.919	30.16653	0.1651668	0.05783707	0.01302067	0.2551304	0.06771696	0.1637986	0.008532301	0.02953496	0.1330771	0.09461457	0.02930839	0.0201315	0.01689341	0.01666057	0.1144677	0.08391328	0.05822205	0.009728346	0.09415258	0.002583078	0.05420937	0.03338624	0.004150919	0.001410942	0.1109514	0.03779228	0.04304241	0.007412681	0.004598141	0.02076077	0.04701668	0.02387607	0.06333406	0.05666259	0.0374224	0.01520906	0.01370511	0.107573	0.0992549	0.111544	0.362747	0.216843	0.102038	0.366966	0.181253	0.321287	0.130494	2.009431
10	-1867.073	-1850.451	-16.62235	0.3990002	0.2871804	0.0141344	0.2890952	0.2105333	0.1236619	0.006581896	0.07760442	0.1370036	0.1153533	0.03841298	0.03421655	0.05567565	0.1063473	0.128773	0.1874568	0.2920628	0.01130245	0.7351637	0.004828923	0.04203949	0.09316973	0.003785842	0.004714634	0.4715045	0.1662072	0.03577687	0.02178548	0.007697921	0.02987403	0.1606222	0.03159785	0.1757264	0.2014382	0.1118941	0.01521593	0.1062975	0.354041	0.108978	0.108261	0.143735	0.185951	0.0990347	0.22457	0.142891	0.383795	0.248744	4.933737
20	-1690.339	-1659.702	-30.63721	0.3938468	0.2916884	0.05628684	0.257452	0.0688081	0.04425264	0.00279779	0.2243741	0.09788368	0.06122609	0.1818399	0.05295469	0.5805938	0.03218751	0.08196874	0.07455478	0.347192	0.1060362	0.2768928	0.005536076	0.07271578	0.07940321	0.01299176	0.008175079	0.8704603	0.12362	0.04357321	0.03634361	0.02426267	0.08128839	0.1484508	0.02894309	0.1897329	0.3960387	0.3111659	0.01594025	0.1281865	0.337301	0.164886	0.103142	0.136939	0.171853	0.0858778	0.261677	0.166502	0.281975	0.289846	5.809665
30	-1670.909	-1632.837	-38.07131	0.2978057	0.2916884	0.04637399	0.1765318	0.02721747	0.01398472	0.01041758	0.2302148	0.08956086	0.07253343	0.1780064	0.0367496	0.9451237	0.06416109	0.09811038	0.1498894	0.1736076	0.05945633	0.3969876	0.002544447	0.04786067	0.1102671	0.02640166	0.01187847	0.8010941	0.1072828	0.02076831	0.2400813	0.02468064	0.1060402	0.02683659	0.06346435	0.1130629	0.6608631	0.3483514	0.07982003	0.1245778	0.246081	0.244205	0.0867887	0.136586	0.114955	0.171384	0.233501	0.248176	0.251494	0.266829	6.274297
40	-1650.088	-1626.133	-23.95566	0.3448129	0.2142826	0.02162197	0.2501159	0.01245437	0.01155717	0.0139498	0.228783	0.08211909	0.1094926	0.1013502	0.03694092	0.5335335	0.05825558	0.0870949	0.1255293	0.3294367	0.05912795	0.371418	0.001856235	0.01431245	0.1108774	0.0616585	0.008000755	0.6747635	0.03345959	0.01864508	0.2691729	0.01568829	0.1025344	0.06625692	0.07797085	0.08696143	0.4863049	0.2571737	0.08992541	0.0246298	0.210042	0.234504	0.176034	0.13841	0.110936	0.130074	0.251711	0.232219	0.240918	0.275152	5.392069
50	-1515.841	-1494.482	-21.35954	0.3272898	0.1676122	0.01174251	0.2396769	0.002950095	0.009862176	0.04878163	0.1878484	0.1647882	0.07191503	0.1405632	0.05230405	0.8752907	0.03338472	0.1424967	0.1723945	0.09110426	0.05835395	0.473968	0.001023151	0.04019305	0.1027398	0.07136493	0.003969061	0.1412472	0.06592754	0.05750619	0.2470491	0.03642057	0.0385105	0.1755835	0.01898831	0.08245622	0.3591225	0.3863385	0.112751	0.01629264	0.206657	0.230725	0.173197	0.13618	0.125261	0.127978	0.261425	0.26821	0.208419	0.261945	5.229811
60	-1455.188	-1443.504	-11.68408	0.3325315	0.2441169	0.00917776	0.182293	0.009063259	0.006642994	0.07636588	0.23089	0.0859225	0.04025138	0.1874047	0.0406118	0.1340845	0.05947798	0.0447207	0.1374924	0.04931902	0.05337013	0.1303608	0.0007412938	0.05845143	0.2055159	0.06792261	0.001770957	0.04548428	0.03224628	0.1335623	0.4235694	0.09269003	0.02822005	0.1733182	0.04501222	0.1923284	0.4584961	0.4867559	0.1001101	0.02480193	0.130862	0.226573	0.17008	0.133729	0.130785	0.20797	0.253732	0.284787	0.221384	0.240097	4.625095
70	-1458.157	-1453.147	-5.010189	0.422489	0.2016685	0.01581728	0.2089863	0.02218346	0.004073708	0.04369718	0.1207211	0.1351752	0.04462819	0.1196207	0.01536245	0.1254042	0.04190197	0.123838	0.1396367	0.06604897	0.1018619	0.02409345	0.003034987	0.05493094	0.2672369	0.1302894	0.004350871	0.07446851	0.01972557	0.06722763	0.1865329	0.1242343	0.02013972	0.06675893	0.06345387	0.2012364	0.4466558	0.4129759	0.06274707	0.02476835	0.1172	0.199525	0.177244	0.158922	0.138575	0.208534	0.289074	0.293925	0.196855	0.220145	4.207976
80	-1452.016	-1442.303	-9.713599	0.3624981	0.2340277	0.02985164	0.1435493	0.02707562	0.01159402	0.07788488	0.2230164	0.1747046	0.06823399	0.06972868	0.01789324	0.07928149	0.02156223	0.02417918	0.1323139	0.03068857	0.1227354	0.08676365	0.001659282	0.07522805	0.2136072	0.248079	0.00921528	0.04469605	0.01102721	0.1026385	0.2756783	0.06878076	0.0683623	0.1000445	0.03828284	0.3381382	0.4443275	0.4088099	0.07455022	0.04123196	0.20857	0.175958	0.173101	0.137536	0.119151	0.185684	0.263354	0.267773	0.268315	0.200558	4.50194
90	-1448.131	-1443.749	-4.382461	0.2951686	0.1589559	0.04732572	0.1368211	0.04797359	0.002341373	0.09278428	0.2861128	0.07860153	0.05288115	0.04047899	0.06297498	0.05388146	0.01800206	0.0375577	0.159442	0.07283104	0.06587772	0.07827318	0.005148088	0.03857453	0.2195993	0.1325438	0.00433859	0.03940075	0.009481001	0.1180467	0.2532205	0.1111928	0.06722666	0.1105324	0.02726523	0.178519	0.5982216	0.3108191	0.1019573	0.0543709	0.183505	0.154811	0.182662	0.139293	0.176361	0.163369	0.260962	0.265341	0.265878	0.207819	4.168743
