Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-502.0538	-543.9281	41.8743	0.01453795	0.007437082	0.02637975	0.091285	0.07002022	0.02738795	0.004057534	0.02127775	0.00506593	0.09505824	0.005209046	0.008836665	0.02000393	0.01491119	0.1151526	0.008424369	0.02206652	0.004748829	0.05273145	0.05154401	0.07842675	0.1095736	0.003809043	0.0488171	0.03917636	0.05249244	0.04255817	0.01197815	0.01657227	0.001017666	0.01054974	0.01414809	0.08793807	0.0375	0.009465873	0.01924979	0.02828699	0.174526	0.173591	0.24656	0.177257	0.153461	0.0746047	0.304482	0.215733	0.194369	0.285416	1.277696
110	-509.1413	-549.4855	40.34429	0.02209493	0.01300459	0.04163877	0.0829854	0.04194133	0.04414895	0.004585658	0.01179476	0.0019954	0.05652393	0.007754623	0.005957255	0.03927926	0.01921612	0.0631213	0.02491048	0.05032386	0.01386765	0.07886458	0.04092922	0.03905191	0.0418702	0.01785639	0.102099	0.04083173	0.05840781	0.03263108	0.004906689	0.02422658	0.001155426	0.003458666	0.04272917	0.1343052	0.0203493	0.04183843	0.04967057	0.05299556	0.216407	0.067931	0.263891	0.221269	0.139095	0.0914068	0.240686	0.198713	0.227109	0.333492	1.373322
120	-500.3889	-542.5919	42.20304	0.01748181	0.009008133	0.02492632	0.08765239	0.03430516	0.0497511	0.007158973	0.01159588	0.001062315	0.05847449	0.01736474	0.004884644	0.02957888	0.009605033	0.03124395	0.02955315	0.01490055	0.01430118	0.03876761	0.0540161	0.06156309	0.05236862	0.005801125	0.07830055	0.03779394	0.06964251	0.03530854	0.01877668	0.01166127	0.0005326788	0.01191451	0.04446163	0.138499	0.02706811	0.04455422	0.05682346	0.01644721	0.149254	0.0699839	0.186909	0.253694	0.139918	0.200241	0.284847	0.24174	0.16852	0.304893	1.25715
130	-507.0934	-548.0003	40.90699	0.01695068	0.01489335	0.01053126	0.1277441	0.05253088	0.05527217	0.01370745	0.003809211	0.002340683	0.03638758	0.0121921	0.003160938	0.07407509	0.003623765	0.04044323	0.03382192	0.02693822	0.00855019	0.04643076	0.04480168	0.03971328	0.07326815	0.01352242	0.1377222	0.0298299	0.1086663	0.02428252	0.01733891	0.02939575	0.0002458552	0.003815472	0.01056859	0.07796312	0.03340163	0.0655418	0.03853048	0.00614123	0.0800657	0.225783	0.222785	0.189971	0.200785	0.0806105	0.314133	0.26913	0.185846	0.23089	1.338153
140	-504.8191	-548.9133	44.09423	0.0716136	0.01425148	0.01405401	0.06404413	0.05034262	0.0467879	0.004495187	0.008479034	0.01194251	0.04553657	0.005308325	0.01390644	0.02042867	0.006114301	0.0799404	0.04498298	0.0275576	0.01130381	0.05507682	0.03118143	0.02846404	0.03332389	0.02414783	0.07182377	0.01175816	0.08885727	0.01292406	0.03728658	0.0323246	0.001674633	0.006880887	0.02747523	0.06930924	0.02248515	0.007523134	0.01241776	0.02292597	0.029336	0.217806	0.197804	0.193623	0.259636	0.101794	0.295498	0.255557	0.188582	0.260363	1.13895
150	-509.076	-554.2373	45.16132	0.04304639	0.01853369	0.0168786	0.02916562	0.05767108	0.03724927	0.0006412178	0.01464284	0.00753155	0.105343	0.003344855	0.02930773	0.02489327	0.003150588	0.04431323	0.02046635	0.01536972	0.008176603	0.05305279	0.03474541	0.01135125	0.04192431	0.02260437	0.09524393	0.0159007	0.1222378	0.007937872	0.01175087	0.03587489	0.001710762	0.001829611	0.0128829	0.06411803	0.02371581	0.02036248	0.004117021	0.01117101	0.0986406	0.185868	0.323627	0.118893	0.186103	0.0868677	0.224273	0.310494	0.204461	0.260772	1.072257
160	-492.0218	-538.2856	46.26376	0.0295889	0.004149884	0.0216114	0.0479308	0.02573277	0.01861035	0.0005848038	0.0375659	0.004508769	0.02245552	0.001912146	0.03053986	0.01985874	0.0010618	0.03846596	0.03216982	0.03474592	0.01056547	0.06519119	0.02340181	0.05819082	0.0721047	0.01042243	0.0875766	0.02705001	0.09763935	0.007829176	0.009331703	0.01554057	0.002863235	0.002444104	0.004388868	0.04950828	0.02840253	0.04754247	0.006662605	0.005205636	0.156109	0.11483	0.286578	0.190907	0.150484	0.101092	0.279728	0.274245	0.180591	0.265437	1.003355
170	-501.8891	-546.4039	44.51479	0.01651621	0.0017098	0.0208046	0.104018	0.02701878	0.04097802	0.001022592	0.03849458	0.01016266	0.03655066	0.00271111	0.03262487	0.05192071	0.0003602652	0.02317133	0.02851641	0.01163733	0.009873962	0.07664411	0.03195676	0.07703853	0.05285923	0.01047416	0.0704675	0.02046227	0.04826822	0.02037285	0.0137342	0.05173253	0.01555334	0.01931978	0.008243629	0.08654462	0.01928167	0.02053191	0.002815421	0.008272909	0.131948	0.128314	0.161833	0.196074	0.218264	0.163568	0.252531	0.267786	0.210735	0.268949	1.112666
180	-508.0374	-553.3493	45.31196	0.009081658	0.01428434	0.02090684	0.07818388	0.02897561	0.06588812	0.001692907	0.0206911	0.02041251	0.03841353	0.003056203	0.03278548	0.02263654	0.0003335951	0.05145276	0.01457554	0.02849466	0.01865678	0.009539174	0.03812998	0.02910714	0.06457692	0.01009945	0.05429215	0.06840271	0.05227069	0.02362753	0.01107303	0.01797561	0.02301818	0.01383166	0.01001931	0.1217573	0.01946782	0.0185609	0.003441395	0.003129398	0.182461	0.150902	0.158894	0.167905	0.210774	0.129065	0.271075	0.228585	0.251836	0.248504	1.062842
190	-494.1342	-538.9922	44.85801	0.02178037	0.008359516	0.01656743	0.06014287	0.04072397	0.03792723	0.002467999	0.01985588	0.006249324	0.02720384	0.00124141	0.03412577	0.04515397	0.0004332435	0.03996191	0.02385618	0.01974723	0.01943035	0.02007373	0.02119708	0.0266983	0.1016365	0.002781161	0.1045165	0.046396	0.06745973	0.02065603	0.03202884	0.01214543	0.02420726	0.02156466	0.006658917	0.08896138	0.01626305	0.03983688	0.01095949	0.00194426	0.208313	0.100619	0.158818	0.191695	0.222483	0.118072	0.283467	0.239034	0.217635	0.259863	1.091214
200	-502.0662	-544.3931	42.32693	0.02497955	0.003101185	0.01882842	0.03641459	0.01661404	0.03895338	0.008924568	0.02811321	0.0184149	0.05523051	0.002303064	0.02740145	0.02983062	0.0006133048	0.1511943	0.03395623	0.01477297	0.006779441	0.06991363	0.01781186	0.04193487	0.07207521	0.003941763	0.1331582	0.0180792	0.08413261	0.01701894	0.02031461	0.006401771	0.02352089	0.007844687	0.003208755	0.07819573	0.02215448	0.06367637	0.04741198	0.002185281	0.195725	0.135693	0.150734	0.197872	0.209038	0.110937	0.27902	0.256153	0.199831	0.264995	1.249407
210	-501.7595	-546.9626	45.20315	0.0104033	0.003431042	0.02115047	0.01809568	0.03827989	0.05738548	0.0212425	0.03748432	0.01764065	0.02405468	0.001734135	0.006385981	0.04048352	0.0003317897	0.04673071	0.04577755	0.009406886	0.007018401	0.07466398	0.0148533	0.01952373	0.06676767	0.00153232	0.09181342	0.02144871	0.08399029	0.04182903	0.01940454	0.01134565	0.02575804	0.008992767	0.005963569	0.08481285	0.02607003	0.01603074	0.04274663	0.0050586	0.188466	0.181919	0.1745	0.17847	0.182453	0.0941918	0.240947	0.229727	0.261759	0.267566	1.069643
220	-481.0101	-528.5279	47.51774	0.02226124	0.004977838	0.01068383	0.02411566	0.0206779	0.02180309	0.003965361	0.01492672	0.003153624	0.01677524	0.0007626785	0.004092079	0.04725008	0.0002336686	0.0535708	0.02273084	0.02592995	0.01688776	0.02631233	0.02770658	0.06145944	0.03413037	0.005314924	0.07562335	0.005942053	0.1060478	0.05772035	0.02004006	0.00560209	0.01902526	0.007463944	0.003661251	0.08073894	0.008106853	0.0165551	0.03884652	0.009885288	0.191175	0.135376	0.190376	0.132952	0.240359	0.109763	0.25339	0.232898	0.242717	0.270995	0.9249808
230	-497.5	-540.6557	43.15575	0.02971902	0.01637131	0.006531368	0.02826093	0.03357479	0.006791389	0.005936671	0.0215435	0.002480059	0.02055741	0.0009846088	0.03477262	0.02252369	0.0001036422	0.05341343	0.01882327	0.04947147	0.01019774	0.05339253	0.04444963	0.1336182	0.04690332	0.002142218	0.08385686	0.01274121	0.1495742	0.04365839	0.04929235	0.00654241	0.03624879	0.00530588	0.0118044	0.09432011	0.007002175	0.01462752	0.02946887	0.01059946	0.184102	0.157838	0.186212	0.137692	0.192918	0.141238	0.237255	0.242769	0.245677	0.274299	1.197605
240	-492.4565	-540.8717	48.41513	0.02832221	0.002554267	0.007011369	0.02558347	0.03342847	0.005270671	0.008377645	0.01166915	0.001709511	0.02419093	0.000429386	0.0203519	0.007194119	0.000659574	0.02975064	0.01151146	0.0563136	0.007481022	0.06074519	0.05536573	0.04752252	0.03609578	0.001205556	0.04059789	0.007270187	0.09425791	0.0935879	0.03171428	0.006000556	0.005015245	0.01172393	0.02739216	0.03617223	0.009237098	0.004195066	0.01204918	0.006936288	0.17179	0.143991	0.164869	0.169622	0.201267	0.148462	0.26971	0.260201	0.258736	0.211353	0.8688941
250	-489.831	-537.9297	48.09877	0.0367576	0.001554353	0.008152678	0.02426811	0.01695164	0.005011079	0.0133756	0.01062269	0.001037592	0.02590619	0.000800435	0.06479441	0.03797244	0.0005773334	0.02993691	0.01360119	0.04302088	0.002457923	0.05879215	0.01945173	0.03766674	0.03966062	0.001266502	0.05127877	0.02249351	0.08896765	0.04290325	0.02700874	0.01284432	0.005945759	0.01170003	0.04548486	0.04572883	0.007410615	0.02006248	0.00918158	0.004019333	0.134155	0.174788	0.164513	0.198141	0.203012	0.125392	0.280155	0.249383	0.231632	0.23883	0.8886665
260	-489.1811	-534.9481	45.76699	0.02695067	0.002248535	0.00482881	0.06304163	0.01904624	0.006746517	0.01559449	0.01082654	0.0004420009	0.04860704	0.0006814656	0.03009062	0.04087935	0.0006659238	0.05291749	0.007860348	0.04938519	0.002480784	0.03764122	0.0297657	0.02475327	0.0919941	0.009039202	0.0522324	0.01240931	0.09324565	0.01355526	0.026995	0.004148354	0.01254353	0.02341795	0.03247433	0.0996377	0.02518024	0.03929094	0.02032113	0.002463544	0.128818	0.156787	0.157969	0.250792	0.183766	0.121868	0.268924	0.290605	0.222346	0.218124	1.034402
