Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-1052.716	-1070.622	17.90586	0.02178687	0.0392929	0.1260511	0.00992071	0.01023232	0.03652899	0.006644049	0.01264648	0.0636993	0.1204749	0.007747543	0.1004647	0.0750832	0.005928038	0.04125732	0.055027	0.09930767	0.05344024	0.2079041	0.0853683	0.09089702	0.02571548	0.01062944	0.02046094	0.02104506	0.0601699	0.1195001	0.003558308	0.08821027	0.160911	0.08876254	0.2990025	0.004830341	0.1422569	0.2076167	0.1494402	0.1039112	0.430994	0.299104	0.0352762	0.0369235	0.0878696	0.109833	0.162475	0.0933171	0.479647	0.264561	2.775724
10	-709.8424	-736.3055	26.46306	0.0436372	0.01493572	0.1588204	0.03866565	0.01562225	0.1141864	0.02758839	0.04690422	0.03531317	0.06126693	0.02679451	0.157732	0.05603036	0.04498539	0.05960632	0.01892662	0.04281255	0.06938506	0.07934308	0.03199758	0.04781112	0.02067108	0.01336415	0.009029905	0.01704526	0.05459685	0.04299248	0.02213238	0.07305813	0.05984318	0.01252265	0.1686295	0.006307189	0.1956919	0.2023614	0.04047876	0.109809	0.184668	0.23478	0.158544	0.10678	0.219784	0.0954429	0.213706	0.219306	0.365428	0.20156	2.240899
20	-589.7091	-627.8502	38.14114	0.04015169	0.00220787	0.04571877	0.06280277	0.09094318	0.1678528	0.01272948	0.1070033	0.02438016	0.04898162	0.01533692	0.06210127	0.02086466	0.01702555	0.05224779	0.01688597	0.018432	0.03420285	0.04566879	0.02812224	0.03556515	0.02944525	0.01821137	0.005289304	0.08680697	0.05181578	0.007450658	0.0413083	0.02511863	0.05352295	0.006745144	0.0601051	0.01036573	0.05419975	0.0460711	0.04824501	0.01709246	0.207281	0.16298	0.178494	0.188065	0.181609	0.0815709	0.237178	0.243279	0.233393	0.286151	1.511018
30	-579.663	-623.2589	43.59594	0.0348517	0.0009010822	0.0250598	0.02285792	0.03245125	0.1106331	0.01108493	0.08478274	0.01016237	0.05233317	0.01858201	0.05328688	0.03962119	0.00670142	0.05726552	0.03456492	0.02815337	0.04784765	0.04669087	0.0405899	0.008548255	0.01516989	0.01690955	0.0008157274	0.08555829	0.03493556	0.009116763	0.01858309	0.0141284	0.02763891	0.006464427	0.04875879	0.01762486	0.01855251	0.01128296	0.07295353	0.004630249	0.191799	0.0832057	0.181389	0.189077	0.204794	0.149735	0.227136	0.232979	0.265848	0.274036	1.170094
40	-572.205	-612.348	40.14295	0.03788566	0.0008999049	0.01246465	0.03369813	0.05465555	0.1372181	0.01418408	0.09040905	0.005219827	0.04739743	0.02020445	0.07779484	0.06032742	0.007398381	0.0827074	0.02096612	0.02519321	0.027834	0.03745146	0.03325478	0.01564721	0.03479635	0.01537607	0.001521299	0.1619512	0.01627438	0.01629335	0.01769603	0.007237667	0.09123093	0.00380767	0.05358942	0.04014591	0.01060024	0.01486924	0.05497245	0.002731467	0.241241	0.0910587	0.218482	0.174443	0.156524	0.118251	0.251986	0.239981	0.215804	0.292228	1.385905
50	-559.592	-601.2721	41.68006	0.04088993	0.0003800949	0.01820954	0.01676851	0.06465965	0.05286465	0.0372606	0.1292493	0.005474385	0.05644466	0.02614862	0.04162232	0.05323569	0.01025367	0.05203067	0.05399784	0.04615331	0.006957962	0.03604747	0.03271643	0.03283609	0.03826572	0.004376487	0.001799884	0.0515656	0.0201665	0.04190925	0.04329126	0.01157215	0.03633772	0.005109207	0.1094292	0.02113825	0.01210832	0.03646981	0.03806317	0.004032031	0.228347	0.0804945	0.246454	0.181943	0.200528	0.0622336	0.254556	0.239157	0.215063	0.291224	1.289836
60	-564.9747	-605.263	40.28837	0.04424009	0.0009823478	0.007384666	0.03759929	0.07626206	0.04139478	0.02611976	0.09411925	0.0160398	0.04885914	0.01903161	0.0317906	0.06381285	0.01273575	0.03088022	0.04179112	0.02801869	0.01164977	0.0762745	0.04114672	0.05998702	0.06069244	0.00895055	0.0009210457	0.05912178	0.04904893	0.04648524	0.01564735	0.01164875	0.03306211	0.003368416	0.1256344	0.05820367	0.0215669	0.0502595	0.01385298	0.008232254	0.224058	0.0829429	0.152871	0.231872	0.243125	0.0651309	0.277642	0.211517	0.203874	0.306967	1.376816
70	-520.3685	-564.5874	44.21888	0.02122088	0.001458415	0.0405239	0.0313854	0.04693872	0.05239125	0.01614361	0.03654855	0.01887433	0.04764134	0.005529173	0.03251379	0.01009248	0.006702238	0.02197611	0.04594025	0.04905526	0.01129835	0.0685701	0.02748066	0.04378984	0.03126382	0.007627699	0.0006376082	0.0490144	0.04177658	0.01215093	0.06868898	0.007732992	0.03377388	0.006132691	0.07342262	0.05012023	0.06112112	0.007467722	0.006964746	0.03718898	0.131122	0.101126	0.269108	0.250584	0.133586	0.114474	0.277985	0.211779	0.202891	0.307346	1.13116
80	-500.0986	-544.5695	44.47088	0.02034515	0.001186552	0.007902471	0.02131322	0.08240162	0.02753542	0.01679326	0.01024727	0.03149785	0.03147973	0.03668895	0.009362896	0.02448954	0.002481175	0.07748105	0.04913843	0.03217319	0.01294162	0.06144343	0.02916724	0.04374695	0.03387574	0.005653909	0.001262957	0.02958634	0.01955473	0.006360746	0.04100704	0.001314552	0.03331227	0.01150091	0.1205919	0.01825633	0.08529282	0.003988238	0.01718382	0.05685037	0.0970563	0.132488	0.181011	0.201826	0.303696	0.0839227	0.280319	0.213557	0.229262	0.276862	1.11541
90	-498.3092	-543.3433	45.0341	0.007266344	0.001199357	0.008369969	0.0319228	0.03303792	0.03407111	0.033882	0.006588579	0.02042158	0.02799974	0.01476963	0.01587364	0.02177023	0.002154683	0.06066169	0.02033178	0.01563371	0.008468873	0.01616413	0.06725906	0.08238598	0.01244677	0.01403013	0.002194575	0.06845773	0.006233075	0.004467149	0.04504153	0.002134486	0.04218692	0.02833988	0.08377133	0.02896769	0.1096677	0.001109755	0.02083671	0.08009022	0.183502	0.200602	0.169472	0.125121	0.192688	0.128615	0.210437	0.255127	0.240647	0.293789	1.080208
100	-498.7413	-545.643	46.90175	0.02640753	0.003261541	0.002019775	0.05901034	0.04033984	0.04658889	0.01330384	0.01028944	0.02650537	0.01444388	0.005765099	0.01754988	0.02077535	0.002134369	0.06008497	0.01256688	0.008155429	0.02511896	0.03884071	0.05793541	0.01846837	0.007434699	0.01704933	0.004683274	0.01210111	0.01236834	0.00935759	0.02287841	0.001931705	0.07096872	0.04399039	0.08034191	0.03525789	0.05401031	0.004884445	0.02692104	0.04973552	0.154254	0.161731	0.246224	0.186887	0.0875436	0.16336	0.198734	0.310115	0.230683	0.260469	0.9634806
110	-501.661	-546.9684	45.30746	0.006485741	0.004423508	0.002044106	0.08678972	0.05341208	0.02736037	0.008578892	0.01632198	0.02608842	0.01439194	0.001318905	0.03140606	0.03865265	0.001678997	0.04124866	0.01060248	0.006221626	0.01487523	0.03997203	0.06940379	0.01923757	0.001931217	0.02316469	0.005416083	0.00733071	0.04194765	0.01939381	0.06225786	0.01066167	0.04800958	0.03503603	0.1148878	0.03427019	0.05754068	0.001720042	0.03573549	0.04330481	0.0933902	0.134388	0.204597	0.19217	0.222242	0.153213	0.269478	0.239955	0.227852	0.262715	1.063123
120	-498.6764	-546.1682	47.49176	0.009362519	0.0039291	0.0006134672	0.06488565	0.06974245	0.03376569	0.005562289	0.01191055	0.01475974	0.01453165	0.001560713	0.008894754	0.01999	0.004873273	0.03514659	0.01772354	0.0148496	0.02010685	0.02997947	0.04907902	0.05955127	0.002534789	0.008765951	0.005523238	0.01185747	0.01691452	0.008671285	0.02074635	0.01024077	0.0548559	0.02116268	0.04388049	0.03170929	0.05516989	0.00527789	0.0476394	0.09083641	0.0689122	0.171043	0.284339	0.105954	0.17057	0.199182	0.23028	0.32299	0.190653	0.256077	0.9266045
130	-502.37	-550.7446	48.37456	0.01255944	0.01332995	0.00265056	0.04985913	0.09038668	0.01231414	0.004876678	0.01157796	0.008478722	0.05101314	0.001411815	0.02000949	0.006490104	0.004029818	0.01929707	0.02940235	0.0103194	0.006720763	0.02313513	0.07719519	0.03886825	0.001022404	0.004437022	0.006121435	0.0122905	0.01103856	0.01216069	0.03233829	0.01407301	0.02110305	0.02057496	0.07119875	0.01872056	0.06181099	0.005062934	0.03986377	0.04568689	0.175937	0.255295	0.219406	0.144344	0.134894	0.0701235	0.248159	0.32489	0.195132	0.23182	0.8714296
140	-497.2547	-544.3088	47.05413	0.01722905	0.02549925	0.00304981	0.06037928	0.05011959	0.01530994	0.009459042	0.02228039	0.002777643	0.04274851	0.001214016	0.01867992	0.009054618	0.00786148	0.0398711	0.0195635	0.02591416	0.006661119	0.05168836	0.05083673	0.03273289	0.001153298	0.01387256	0.004540859	0.02324029	0.01124529	0.004094219	0.04435073	0.009301329	0.03266019	0.01611375	0.05769203	0.0289731	0.08120895	0.001441925	0.03971322	0.07142451	0.182435	0.127038	0.271519	0.172182	0.141637	0.105189	0.159572	0.274338	0.286857	0.279234	0.9539567
150	-493.2804	-539.3406	46.0602	0.02231085	0.02397215	0.005487967	0.03509755	0.06208138	0.0433113	0.01338187	0.00930356	0.003652275	0.03265361	0.006734751	0.01285542	0.02397393	0.003331326	0.04077004	0.01449368	0.01775436	0.003083534	0.03539782	0.01940107	0.06504851	0.001693571	0.0034204	0.006250116	0.04177919	0.008245815	0.002979729	0.04759297	0.006640976	0.0305838	0.02532733	0.1503534	0.01054092	0.04759917	0.004609606	0.03947802	0.09488497	0.194506	0.114245	0.200388	0.203463	0.21887	0.068527	0.215442	0.242141	0.241731	0.300686	1.016077
160	-498.2885	-543.56	45.27154	0.01453519	0.02498427	0.009515572	0.03487009	0.02182244	0.04725526	0.02515421	0.01027588	0.003874821	0.0380042	0.004168072	0.03781054	0.04395313	0.00226752	0.02424303	0.01501555	0.01780884	0.002940629	0.04767417	0.007082851	0.05850095	0.004371277	0.01480898	0.008300259	0.04254911	0.01170855	0.02009696	0.07179334	0.01958056	0.03254726	0.02110748	0.1364601	0.02045386	0.07766455	0.01544144	0.02194879	0.05477895	0.12588	0.134185	0.175407	0.211402	0.231503	0.121622	0.277701	0.255698	0.212922	0.253678	1.065369
170	-492.1125	-539.3413	47.2288	0.004933567	0.01432996	0.01286043	0.02359876	0.02216482	0.05539586	0.007613512	0.004853415	0.00146298	0.06248356	0.003683529	0.02839457	0.01932278	0.001661104	0.02739626	0.03671097	0.02082253	0.008180645	0.02849365	0.02101887	0.03270167	0.006913304	0.01178639	0.01293802	0.0338662	0.01289	0.01205507	0.05126578	0.01066256	0.03844503	0.04107792	0.1004895	0.0186314	0.06148783	0.01039309	0.01355829	0.06849553	0.106473	0.224511	0.207259	0.165462	0.177481	0.118814	0.257595	0.255226	0.236823	0.250356	0.9430394
180	-498.9327	-546.5678	47.6351	0.003736897	0.03142263	0.005992363	0.01787984	0.04016624	0.0479872	0.008650142	0.003381567	0.003913728	0.02531311	0.004844983	0.01423575	0.01617469	0.004796098	0.02797847	0.01860569	0.006129947	0.00968376	0.05318081	0.007319276	0.02245547	0.004184451	0.008046725	0.01658882	0.04239788	0.003594459	0.01506697	0.006289063	0.003663151	0.07637657	0.0575026	0.1049757	0.02528179	0.09470587	0.007031232	0.02091299	0.05717926	0.107616	0.234261	0.204166	0.169927	0.189838	0.0941919	0.269134	0.221077	0.248217	0.261572	0.9176461
190	-503.5435	-548.6826	45.13912	0.006143052	0.02982689	0.02184498	0.01985872	0.03617339	0.04493	0.002990614	0.004116806	0.004189509	0.0665645	0.008315826	0.01528201	0.05683931	0.002353692	0.03680895	0.01248567	0.009448818	0.009926783	0.03781045	0.01369241	0.05837102	0.002309886	0.007692207	0.005641138	0.01357289	0.002427365	0.06415774	0.0091272	0.001856253	0.06416873	0.0984573	0.07206676	0.03889764	0.08307097	0.00663359	0.009021014	0.09657058	0.118203	0.189518	0.251611	0.100985	0.206296	0.133388	0.238764	0.301994	0.18607	0.273172	1.073645
200	-516.4169	-559.8792	43.4623	0.002911527	0.02890563	0.0301305	0.02704655	0.01351773	0.04910655	0.001450774	0.00575977	0.006027615	0.09255588	0.01907681	0.003024965	0.0277764	0.002533602	0.07352253	0.06628926	0.01443105	0.006914805	0.03863452	0.04187258	0.08221814	0.005133603	0.005028391	0.002617212	0.0150514	0.004112762	0.06089698	0.02286492	0.01482433	0.0718895	0.01535551	0.08755205	0.02863744	0.105287	0.0190179	0.03114604	0.05532367	0.109157	0.0726992	0.214866	0.131599	0.373474	0.0982044	0.220377	0.278738	0.171742	0.329143	1.178446
210	-498.8619	-544.0097	45.14777	0.004700344	0.02020466	0.01977858	0.02790188	0.04802644	0.0213729	0.007515502	0.01152268	0.007192502	0.02483151	0.008464921	0.001737724	0.03628324	0.0003366122	0.03670815	0.03907965	0.0204785	0.01640111	0.0494453	0.0411899	0.02987269	0.007315496	0.009487111	0.002752185	0.03080537	0.003649397	0.04100667	0.03226444	0.004882178	0.1003565	0.0146907	0.07465204	0.04865379	0.09481432	0.005035269	0.03520859	0.09448497	0.0592671	0.185268	0.23133	0.189569	0.280714	0.0538522	0.21877	0.241353	0.228187	0.31169	1.073104
220	-500.983	-544.9672	43.98416	0.005804081	0.06512553	0.03848208	0.05396272	0.05946048	0.04810354	0.002703849	0.005215126	0.02355221	0.02414543	0.005597487	0.002334327	0.03186774	0.0006685939	0.05236679	0.02285423	0.072692	0.009606666	0.03373206	0.03257272	0.02821532	0.004618779	0.007402016	0.005941511	0.02720474	0.002058534	0.03049558	0.04113885	0.01221015	0.0402051	0.02585265	0.07349101	0.05140912	0.06352757	0.0181665	0.01357298	0.1094712	0.116604	0.155019	0.251897	0.21279	0.166886	0.096804	0.250584	0.296813	0.203856	0.248747	1.145829
230	-502.4933	-546.1449	43.65167	0.01455207	0.03741253	0.01697132	0.05590186	0.02271925	0.01610723	0.006438996	0.008049926	0.01798645	0.01840812	0.009043638	0.006297658	0.02751428	0.001999511	0.05732628	0.02969158	0.02815167	0.00843433	0.05844795	0.01773699	0.04121401	0.003754067	0.00919608	0.006105203	0.01506042	0.002214133	0.05320338	0.05248923	0.0440576	0.05914033	0.0471212	0.08104782	0.04540727	0.1140063	0.009405559	0.02593042	0.09806537	0.0894157	0.157326	0.227315	0.223783	0.168973	0.133186	0.264519	0.237228	0.224417	0.273836	1.16661
240	-500.6729	-543.8129	43.13994	0.02256843	0.02789182	0.02568193	0.09966749	0.03531045	0.03278279	0.003263074	0.006336238	0.002983167	0.02400635	0.01560865	0.007943815	0.02142958	0.003069112	0.06895409	0.01136145	0.04793671	0.005676121	0.02416996	0.05113064	0.06055007	0.004318233	0.01599483	0.005129795	0.03600557	0.004587641	0.03722764	0.02849225	0.01416315	0.1062247	0.0372397	0.119513	0.0307527	0.09407227	0.01029592	0.01249245	0.0437617	0.146327	0.121303	0.205482	0.152196	0.238551	0.136141	0.268087	0.264061	0.239634	0.228219	1.198593
