Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1790	-542.8089	-582.3536	39.54469	1.066152	0.04983242	0.01503942	0.01155361	0.09937682	0.04774362	0.03047957	0.001836962	0.0003623822	0.01119252	0.04654128	0.05318253	0.004296248	0.05631595	0.01918698	0.03226198	0.01876483	0.0100475	0.01496013	0.06033023	0.04048944	0.003236644	0.004058347	0.002177159	0.00589957	0.06853456	0.03762051	0.0332213	0.1098917	0.04054873	0.04435845	0.07038705	0.05624437	0.007692192	0.06661378	0.004388885	0.05950934	0.0412078	0.245418	0.187863	0.140059	0.23083	0.0904213	0.105408	0.2268059	0.201669	0.233523	0.180651	0.384157	0.149961	0.495771	1.01015	2.34412	1.279385
1800	-542.0717	-580.2261	38.15448	0.6041529	0.03482812	0.02525632	0.02513502	0.03229737	0.02254587	0.06362142	0.003759777	0.0006815227	0.008016903	0.03783715	0.01758237	0.003012516	0.0305766	0.02708401	0.03094378	0.02929164	0.008816026	0.01368819	0.08137067	0.03702272	0.003050841	0.01174055	0.002676829	0.007858723	0.04421285	0.05401683	0.0452762	0.1575639	0.04566961	0.1220017	0.03025502	0.06922843	0.004297281	0.1426111	0.007624469	0.07416414	0.0106567	0.273993	0.185665	0.156367	0.138991	0.18976	0.055223	0.03020097	0.185285	0.267455	0.206901	0.340358	0.0539657	0.314573	0.883423	2.74804	1.366273
1810	-542.4064	-576.3854	33.97903	0.5521947	0.03636274	0.01436265	0.01585317	0.05653682	0.03445186	0.03572805	0.004452429	0.0003560684	0.01003239	0.0781291	0.01018941	0.002628733	0.02197601	0.0424152	0.07447561	0.01498929	0.04483962	0.008773346	0.08031002	0.05635378	0.004437288	0.03181343	0.008039406	0.004107752	0.08311099	0.08225596	0.05943056	0.1019906	0.03272267	0.1221031	0.04015918	0.1516702	0.001340014	0.09788308	0.0480819	0.1020489	0.01282755	0.107131	0.197154	0.166043	0.203949	0.19008	0.135643	0.04835551	0.243595	0.253161	0.253989	0.249255	0.0434233	0.284631	0.854823	2.81712	1.627239
1820	-531.5447	-572.2854	40.74072	0.6419206	0.02591691	0.004875331	0.02484302	0.07082779	0.03714713	0.06013413	0.002894123	0.0002035025	0.005565308	0.03764636	0.006923494	0.00287821	0.02455725	0.02522642	0.08628084	0.01435707	0.02245608	0.002291495	0.1101582	0.08526651	0.01151993	0.02970363	0.01710813	0.002320217	0.0317146	0.04485077	0.01295458	0.09405721	0.00783751	0.0441535	0.03352642	0.07191679	0.006582746	0.04354162	0.03507679	0.05031438	0.01700496	0.130282	0.109805	0.175465	0.31288	0.190393	0.0811748	0.05128843	0.242701	0.257272	0.253056	0.246971	0.0618534	0.334788	0.901286	2.70207	1.204633
1830	-533.7221	-574.1675	40.44533	0.8005409	0.01307389	0.01889121	0.01350708	0.103572	0.02446216	0.03770286	0.001690171	0.0005511969	0.005010509	0.06167964	0.01273556	0.002204438	0.0186773	0.03020263	0.03257445	0.00826293	0.02737904	0.001912994	0.04953962	0.04947101	0.003298117	0.009005395	0.01930485	0.0046789	0.05849033	0.05511708	0.004259622	0.06504317	0.01455354	0.0891357	0.03091533	0.09442162	0.04476004	0.02994784	0.05771629	0.1117284	0.0176183	0.0781402	0.107674	0.144421	0.193843	0.353169	0.122753	0.1071065	0.2853	0.227863	0.196518	0.29032	0.0956738	0.407352	0.957105	2.53987	1.223095
1840	-528.1038	-567.4158	39.31203	1.303987	0.0312022	0.001627811	0.01487558	0.09479345	0.01976275	0.04066287	0.0006241899	0.0003427172	0.004975503	0.08104188	0.008315795	0.003777248	0.01820721	0.0322347	0.0688178	0.02084758	0.03164033	0.003155484	0.05445717	0.03539037	0.005251908	0.004767956	0.01815833	0.005347949	0.02851167	0.08361096	0.01209967	0.1345332	0.01533426	0.1149615	0.02350212	0.05677972	0.0323964	0.03182238	0.04128232	0.0984442	0.02036864	0.12962	0.14924	0.232157	0.196944	0.178673	0.113366	0.1389541	0.289153	0.217434	0.199172	0.294241	0.193394	0.552308	1.03649	2.21781	1.293926
1850	-541.2919	-581.1137	39.82175	1.51114	0.04534583	0.004919585	0.00224497	0.05089595	0.04451195	0.03186501	0.002476213	0.0003713613	0.003068967	0.08484773	0.03285496	0.000634287	0.01400624	0.02955547	0.07323694	0.03020509	0.02722684	0.005515254	0.08420142	0.03872632	0.003925269	0.002390993	0.0304287	0.003920847	0.05882286	0.04530985	0.02345916	0.05687968	0.01445389	0.143477	0.01936168	0.06934282	0.05780824	0.01015024	0.02526756	0.07474134	0.01561848	0.101156	0.14175	0.352141	0.13807	0.203414	0.063469	0.2823817	0.210935	0.30828	0.27638	0.204406	0.227038	0.5904	1.05107	2.13149	1.262069
1860	-548.6929	-590.2024	41.50951	5.385917	0.079056	0.00348265	0.004199738	0.07351253	0.04431178	0.01640839	0.00340985	0.0004342348	0.002758322	0.07104117	0.01213559	0.001237686	0.002906397	0.01211523	0.08075634	0.0161038	0.01639348	0.003249604	0.02919186	0.08790545	0.002870274	0.003437031	0.06131519	0.02061607	0.02858051	0.02917041	0.01167118	0.05452203	0.0179681	0.08581276	0.01998407	0.07213077	0.08823512	0.01575211	0.007233747	0.06623686	0.01043704	0.178793	0.187694	0.185032	0.182822	0.155304	0.110354	0.2176664	0.229475	0.343675	0.204478	0.222372	0.517357	0.812656	1.08257	1.58741	1.156583
1870	-536.0501	-577.0319	40.98186	3.401042	0.06615436	0.003258659	0.003805767	0.09895594	0.05851159	0.03336376	0.007508754	0.001036127	0.001442672	0.06150275	0.01143274	0.0004921235	0.005414386	0.005314795	0.04757691	0.0158818	0.01259816	0.009577282	0.02781693	0.06877237	0.005273925	0.008956469	0.04070295	0.008324523	0.04596522	0.02923923	0.007380824	0.09577984	0.01878302	0.1718586	0.01912568	0.06634435	0.02993839	0.02878743	0.002856689	0.06573015	0.004096763	0.162844	0.145182	0.296505	0.145592	0.14145	0.108426	0.2858487	0.196442	0.294202	0.225739	0.283617	0.41809	0.751565	1.08389	1.74646	1.189562
1880	-534.2065	-575.1422	40.93568	3.277143	0.03828467	0.02090298	0.001825781	0.05731575	0.04656229	0.03673046	0.02476445	0.004134296	0.002801658	0.05532238	0.01330249	0.00122995	0.01698967	0.001825728	0.08221272	0.01521908	0.01113964	0.01299596	0.04598415	0.04592193	0.01195792	0.01222508	0.03351319	0.01206089	0.04335056	0.05789407	0.008714126	0.0837821	0.02708192	0.07004884	0.01314222	0.08215443	0.03520166	0.03205016	0.001906594	0.1011417	0.03075635	0.1059	0.107257	0.216229	0.259804	0.137382	0.173428	0.1848965	0.253345	0.313086	0.240229	0.19334	0.409627	0.745803	1.08358	1.76099	1.192448
1890	-544.1653	-584.3024	40.13705	4.908277	0.05492764	0.007573739	0.002068718	0.05853583	0.07696352	0.04071508	0.01919656	0.01085987	0.0006602636	0.08632932	0.01200765	0.0009812755	0.01783056	0.003487802	0.04843601	0.0225974	0.03076556	0.02953331	0.06024569	0.06328745	0.02173843	0.01206783	0.04423466	0.01955233	0.03765068	0.03269953	0.01614121	0.03705722	0.03157602	0.07137393	0.00969191	0.05173804	0.03362026	0.004816812	0.002475548	0.1496653	0.01925956	0.211244	0.112689	0.167226	0.186969	0.138995	0.182879	0.3431734	0.27497	0.190412	0.187227	0.347392	0.498223	0.801729	1.08346	1.61659	1.242363
1900	-541.3216	-580.0328	38.71121	2.632782	0.008108817	0.006339014	0.003753139	0.08790762	0.03493685	0.03124175	0.01453539	0.007344896	0.001424096	0.06743242	0.03477049	0.002347819	0.01208634	0.03667563	0.09533246	0.02680844	0.01629922	0.01392458	0.06106083	0.04892277	0.006167629	0.01904699	0.04457505	0.003138627	0.07644216	0.01721558	0.01136429	0.05297059	0.009712105	0.1686194	0.03092085	0.07312945	0.02411556	0.02169363	0.002097486	0.1320279	0.02698763	0.169682	0.146972	0.105704	0.293384	0.152071	0.132188	0.1454701	0.285004	0.223593	0.189122	0.30228	0.358695	0.70893	1.07999	1.85239	1.331477
1910	-539.6907	-577.0546	37.36388	0.6621889	0.03260039	0.01270832	0.003189987	0.08121526	0.05146067	0.03872831	0.02109736	0.01363102	0.00747318	0.05360281	0.02185604	0.001181231	0.01136548	0.01684299	0.06485574	0.04327212	0.03752008	0.01305112	0.07667516	0.05081486	0.005545571	0.007896141	0.05988507	0.00424732	0.06480511	0.06389081	0.006083356	0.04337593	0.01366187	0.1215594	0.04986501	0.1528483	0.03195365	0.03428028	0.003928283	0.07389441	0.02482263	0.149476	0.129093	0.290307	0.114456	0.240218	0.0764498	0.03018129	0.25724	0.2167	0.243602	0.282459	0.0661374	0.34513	0.910008	2.67872	1.415685
1920	-547.8905	-585.5449	37.65445	0.9896807	0.02105584	0.01753158	0.002689852	0.04844459	0.05848963	0.04293412	0.01071238	0.01406869	0.001956682	0.02726851	0.01841329	0.002488428	0.009815395	0.02717183	0.0658506	0.02564189	0.0830592	0.0347568	0.07885003	0.02936941	0.003915003	0.004233818	0.06004488	0.003047298	0.1292239	0.04546624	0.009508141	0.1075411	0.02777608	0.1528178	0.0631677	0.03322189	0.02295166	0.02703312	0.02154873	0.0419698	0.02348867	0.119459	0.172658	0.284996	0.148028	0.2102	0.064659	0.04749032	0.237396	0.199983	0.246161	0.31646	0.13489	0.473628	0.998269	2.39321	1.397525
1930	-541.3251	-580.6201	39.29502	0.9562203	0.01334367	0.01592883	0.002739329	0.03282301	0.07221767	0.03915263	0.009194997	0.02682265	0.001566387	0.02525554	0.005513724	0.004250343	0.02136915	0.01554964	0.06576204	0.02879178	0.06149363	0.01276539	0.08980687	0.02693093	0.001127992	0.01723126	0.04920074	0.02521249	0.08121447	0.06459577	0.02124024	0.1038888	0.02808264	0.04870037	0.0167698	0.04296186	0.02067127	0.008225359	0.1011914	0.07478351	0.01861291	0.225973	0.136601	0.225478	0.121637	0.205237	0.085074	0.1032188	0.212818	0.17417	0.329314	0.283697	0.128138	0.463185	0.992349	2.41633	1.294989
1940	-548.6856	-584.4811	35.79549	2.198591	0.01253874	0.0237573	0.002890845	0.06743655	0.04466947	0.03123089	0.005346074	0.01323285	0.003391077	0.02467625	0.005080118	0.01450538	0.03909822	0.0196478	0.0807855	0.03030933	0.07975091	0.02461679	0.06660881	0.1064371	0.002398811	0.009859493	0.02139244	0.03681391	0.04033286	0.08324794	0.03278312	0.07830124	0.02126419	0.09267783	0.02081941	0.1185228	0.03425254	0.01569673	0.07126683	0.1287449	0.009324685	0.085881	0.147258	0.24307	0.130037	0.22125	0.172504	0.1881197	0.251411	0.301367	0.255882	0.19134	0.315881	0.674596	1.07425	1.93527	1.51371
1950	-532.7225	-574.3625	41.64	0.7043983	0.04404569	0.01085774	0.001250207	0.07811075	0.02052708	0.0331668	0.004238456	0.03415437	0.003810333	0.01717952	0.008948481	0.009454019	0.01427386	0.00843379	0.04833167	0.03283509	0.0939797	0.01293565	0.02149793	0.06257459	0.005557445	0.005580806	0.02379365	0.02432582	0.01917499	0.07703862	0.0344398	0.06753024	0.004731035	0.06596901	0.03855578	0.06896439	0.03080471	0.01880399	0.01349585	0.07450144	0.01455483	0.147494	0.134899	0.147807	0.157319	0.260107	0.152373	0.05234765	0.251547	0.252713	0.230391	0.26535	0.075128	0.365598	0.926487	2.63279	1.148428
1960	-534.1936	-573.3991	39.20546	5.853661	0.03376005	0.0133427	0.002622939	0.04171209	0.02430733	0.02412578	0.007286212	0.04200175	0.006439278	0.06006725	0.004544398	0.01703672	0.03728118	0.01442609	0.06142814	0.01913801	0.06378714	0.005823357	0.04711359	0.07529254	0.0168944	0.005447989	0.01875951	0.01877866	0.0223932	0.07415897	0.02553294	0.1163432	0.008507658	0.05196726	0.0219539	0.08618642	0.02872921	0.01060928	0.02928165	0.1424774	0.02102886	0.149526	0.194804	0.201432	0.17669	0.205787	0.0717611	0.294826	0.238485	0.283699	0.17993	0.297886	0.534085	0.821912	1.08158	1.56242	1.300587
1970	-537.9479	-581.0702	43.12227	9.253616	0.028108	0.01018389	0.005230972	0.03143584	0.01867963	0.03070492	0.01252137	0.006853806	0.003418309	0.03819047	0.007500013	0.01243678	0.08557913	0.01152351	0.04118986	0.01373305	0.03863773	0.004779843	0.02663212	0.06234965	0.03241837	0.0134066	0.01547368	0.01885109	0.02546117	0.03715003	0.01916688	0.100614	0.01450859	0.07425446	0.02430565	0.03481854	0.03230966	0.01636412	0.01277598	0.08782906	0.006389172	0.101912	0.107805	0.190293	0.197843	0.296979	0.105169	0.3226109	0.272262	0.216135	0.205414	0.30619	0.618468	0.864796	1.07388	1.44285	1.055786
1980	-538.2931	-581.3567	43.06359	3.720231	0.03220489	0.0107875	0.01825581	0.00958685	0.03705704	0.03101046	0.01790242	0.002459249	0.004871582	0.04253077	0.01751387	0.0185083	0.02024378	0.005406701	0.04829007	0.01023462	0.01981357	0.01140104	0.05780505	0.04239236	0.0138412	0.015613	0.01451506	0.02606832	0.06099832	0.02814394	0.007163257	0.1851852	0.02276371	0.03525103	0.01048617	0.04057769	0.01106242	0.01581287	0.02084537	0.08672666	0.006123448	0.106229	0.100099	0.235213	0.183701	0.220326	0.154433	0.3650209	0.252197	0.283199	0.187462	0.277141	0.4383	0.764943	1.08433	1.71243	1.059454
1990	-535.8412	-578.4295	42.58831	4.787289	0.06852238	0.01426685	0.02293703	0.01827352	0.05690636	0.03473884	0.008959179	0.005170967	0.005765888	0.0362229	0.006507627	0.01798977	0.02485091	0.01985227	0.07748798	0.006368627	0.01873865	0.004428816	0.0285545	0.0602312	0.03185249	0.03135317	0.008282304	0.03246205	0.03589252	0.04244018	0.01721966	0.07521815	0.00879118	0.0660983	0.01234039	0.07459807	0.02424533	0.01494134	0.02556733	0.04497271	0.006109495	0.12499	0.138079	0.141759	0.235533	0.201443	0.158195	0.2873338	0.310631	0.157662	0.209931	0.321776	0.492996	0.798679	1.08365	1.62467	1.089159
2000	-544.424	-581.0412	36.61717	2.932127	0.08231142	0.006135679	0.01316461	0.1038149	0.06787082	0.04422532	0.007470237	0.00569256	0.002609784	0.0261514	0.02481146	0.01818879	0.06681392	0.02688771	0.07113212	0.004537937	0.04984919	0.00588712	0.02201212	0.03987245	0.03165622	0.0219518	0.01299953	0.03588968	0.03940558	0.03174608	0.01995542	0.1521144	0.004645695	0.1058339	0.02181017	0.07873267	0.03321345	0.01717444	0.05308841	0.1104507	0.002247286	0.174024	0.154523	0.166777	0.0858093	0.225432	0.193436	0.135493	0.216398	0.266036	0.204348	0.313218	0.383942	0.727699	1.08216	1.8062	1.462355
2010	-536.7768	-577.0009	40.22408	1.17696	0.01379019	0.01790511	0.02713765	0.02842772	0.0734393	0.05612841	0.01173662	0.005934962	0.0007986971	0.03236332	0.01235207	0.004748882	0.05783672	0.02097336	0.094634	0.00385394	0.0268691	0.01844054	0.02950027	0.03858321	0.02674579	0.0256358	0.01556449	0.06350711	0.06047018	0.04148353	0.01379015	0.1039857	0.01409068	0.06185491	0.0044171	0.03542246	0.04046937	0.01720279	0.02863145	0.1069798	0.001217907	0.200409	0.139034	0.111498	0.244809	0.221394	0.0828557	0.1799999	0.192445	0.156643	0.286807	0.364106	0.170853	0.524167	1.02409	2.28089	1.236923
2020	-534.0923	-576.1801	42.08781	0.8379745	0.02536769	0.008835936	0.03184783	0.01220027	0.08426621	0.04323559	0.006548634	0.005089399	0.002025774	0.04212388	0.00708352	0.01214211	0.01920206	0.01261254	0.06010653	0.01001754	0.04791741	0.01568113	0.04424564	0.04162025	0.06023036	0.05792206	0.006084545	0.02165587	0.03383344	0.04069368	0.01042844	0.04332191	0.02337592	0.0898013	0.006750458	0.04119255	0.01282635	0.03900104	0.02647136	0.06814687	0.006533571	0.230531	0.255795	0.127956	0.229089	0.0791524	0.077477	0.1552712	0.227965	0.246976	0.22534	0.299718	0.10361	0.421985	0.966946	2.50746	1.12044
2030	-532.217	-575.6729	43.45588	2.98443	0.004929004	0.008435244	0.01874628	0.02064849	0.03721375	0.04524089	0.001730872	0.000866576	0.001761243	0.02140619	0.02216868	0.01429868	0.02421002	0.004572242	0.05723368	0.004029305	0.02283576	0.01233049	0.0691332	0.02192266	0.02626759	0.01974775	0.008603673	0.01971833	0.03342823	0.04319087	0.005253213	0.03780378	0.03937819	0.1091711	0.005825971	0.07895123	0.03421152	0.01917987	0.04407069	0.07953597	0.01688452	0.248805	0.221475	0.187015	0.139502	0.160779	0.0424239	0.3347419	0.231667	0.274555	0.229	0.264778	0.388054	0.730662	1.08244	1.79885	1.034936
2040	-535.3748	-575.1889	39.81416	2.063453	0.007743904	0.00930511	0.01698622	0.03004992	0.0589989	0.03158789	0.0003820632	0.0005820904	0.003768658	0.04095418	0.01011805	0.03194824	0.03925751	0.002656588	0.07802649	0.005369119	0.05361929	0.004479336	0.04646188	0.02055637	0.02584396	0.02356777	0.02129341	0.02129708	0.09914572	0.05019151	0.007733792	0.02280044	0.04530845	0.1183004	0.01933841	0.06365289	0.03150857	0.08311943	0.01671639	0.0675493	0.05232378	0.0806429	0.100922	0.276472	0.150081	0.263675	0.128207	0.3060701	0.253803	0.205239	0.250881	0.290077	0.300733	0.661596	1.0715	1.96617	1.262543
2050	-534.1991	-576.0067	41.80758	0.7382823	0.01076075	0.01231473	0.003399817	0.03237445	0.02442307	0.03782766	0.001078542	0.0008678153	0.006698713	0.01157654	0.005613754	0.04749839	0.03649925	0.01115886	0.03860783	0.0111883	0.06045173	0.008686042	0.1407321	0.02821551	0.02522796	0.01473896	0.01451453	0.02379755	0.04387786	0.06993451	0.01807912	0.04573297	0.00987368	0.1363367	0.01439407	0.06735904	0.005351154	0.02675967	0.0263687	0.0490106	0.01662362	0.132487	0.143459	0.211386	0.126232	0.286034	0.100401	0.121618	0.246418	0.271415	0.243581	0.238586	0.082377	0.381046	0.938269	2.59831	1.137955
2060	-529.8903	-572.7502	42.85992	1.359376	0.001061028	0.0111008	0.002737786	0.04270074	0.06461158	0.0215621	0.002415647	0.000329849	0.003862899	0.03785369	0.007948734	0.01755959	0.04911251	0.007684823	0.05552192	0.0520517	0.03296868	0.01336253	0.07151671	0.02218989	0.03253013	0.01762784	0.01841689	0.01207249	0.04992632	0.02794211	0.0207475	0.04319618	0.005522502	0.07215605	0.0157435	0.05735927	0.004537175	0.01774765	0.02714174	0.1173525	0.01401016	0.110281	0.0844278	0.321831	0.15226	0.178141	0.153059	0.08685537	0.263338	0.279254	0.217408	0.24	0.202759	0.563343	1.04097	2.19293	1.072183
2070	-528.3752	-572.9605	44.58526	4.576351	0.0011261	0.01586815	0.01217712	0.04662865	0.02598314	0.01552443	0.007734527	0.001639085	0.003149658	0.02708676	0.01855378	0.01169926	0.04560871	0.01309658	0.0556037	0.03244799	0.03278841	0.00886601	0.01612713	0.04212605	0.03631823	0.007384889	0.02001094	0.004316377	0.02121309	0.02014801	0.02861633	0.06711069	0.0009349056	0.06698574	0.01667152	0.08438403	0.004725424	0.01487884	0.02185224	0.1008357	0.014127	0.162972	0.136329	0.209879	0.165264	0.210494	0.115061	0.4183628	0.256606	0.272115	0.205021	0.266257	0.48347	0.793045	1.08395	1.63953	0.9643493
2080	-531.7197	-572.5165	40.79681	4.470413	0.001284326	0.01815532	0.01367567	0.04107591	0.03607566	0.02951437	0.01786618	0.001308464	0.001115139	0.04906669	0.02436644	0.01161368	0.1065197	0.01687646	0.04975183	0.01360214	0.0176126	0.006114739	0.06489714	0.0357289	0.03770019	0.01047585	0.02119742	0.003798623	0.01254143	0.03628385	0.02110475	0.08201121	0.001463808	0.1057604	0.04086351	0.08397603	0.002625902	0.01996184	0.03748478	0.1195081	0.008148121	0.172618	0.187945	0.222162	0.143646	0.129554	0.144076	0.2897459	0.239298	0.240247	0.250546	0.269909	0.478475	0.790052	1.08408	1.64739	1.201127
2090	-523.2374	-566.9522	43.71486	1.199139	0.003321859	0.01536266	0.02346752	0.04983601	0.04627575	0.02265803	0.005558161	0.0005364143	0.001208404	0.0300606	0.003668074	0.005813872	0.03318209	0.0104807	0.07955619	0.01715203	0.02944093	0.00987917	0.08101549	0.04058884	0.002873261	0.01730085	0.03371168	0.01000352	0.03302945	0.04995335	0.01046195	0.06288396	0.0009214491	0.04024133	0.01651105	0.03179826	0.001688496	0.02027308	0.03108113	0.1229123	0.02404163	0.17913	0.175529	0.230542	0.149064	0.146044	0.119692	0.3221666	0.267679	0.268739	0.211983	0.2516	0.174897	0.529393	1.0265	2.26921	1.01875
2100	-526.9903	-568.9056	41.91529	1.977059	0.006906304	0.00450122	0.00336333	0.05323807	0.05177195	0.01036261	0.002390906	0.0003721639	0.0008476373	0.04177244	0.004243302	0.01300133	0.03381666	0.0114323	0.09237652	0.005351158	0.0204768	0.01254885	0.0882537	0.0380693	0.003437571	0.0230296	0.03917984	0.0102797	0.02211941	0.05582185	0.02823739	0.07302624	0.002637561	0.08298378	0.04208965	0.09571987	0.0004192056	0.03219626	0.06518908	0.04586193	0.0138968	0.129383	0.141577	0.222095	0.131364	0.254434	0.121148	0.1960646	0.27186	0.213962	0.280311	0.233867	0.290521	0.652552	1.0694	1.98752	1.131222
2110	-529.6128	-568.9909	39.37812	0.9808507	0.03488648	0.003142874	0.0144926	0.04128194	0.0819675	0.01605889	0.01034152	0.001913144	0.001202292	0.04098569	0.002004936	0.03084974	0.02183115	0.004567059	0.04056332	0.006240147	0.05065405	0.01891016	0.0715864	0.03210379	0.02155012	0.04726003	0.02615207	0.004221941	0.07921088	0.08089133	0.06547558	0.1179982	0.001934105	0.1044233	0.02955605	0.04074816	0.003245287	0.007048993	0.07688606	0.05027592	0.007333804	0.135972	0.200129	0.219733	0.155128	0.195761	0.0932774	0.1912891	0.191372	0.282125	0.197321	0.329183	0.133117	0.470919	0.996753	2.39921	1.289795
2120	-532.2233	-572.4832	40.25982	1.841293	0.02462713	0.003113494	0.01298391	0.03142097	0.05151366	0.01239034	0.003902735	0.001220753	0.001357254	0.03211597	0.00451978	0.04772969	0.0319725	0.001958672	0.04549001	0.003134349	0.03881991	0.04820528	0.1067404	0.05550087	0.04346303	0.03640468	0.0246026	0.01093043	0.0458968	0.05230051	0.05789356	0.09237881	0.003034432	0.09162823	0.009251018	0.0575832	0.001821077	0.01295082	0.02319022	0.1053537	0.007288507	0.0779052	0.139804	0.205509	0.166786	0.331546	0.0784491	0.2745708	0.247791	0.261711	0.210015	0.280483	0.273564	0.637001	1.06546	2.02398	1.234689
2130	-531.7279	-570.9195	39.19159	1.705069	0.01884018	0.001321942	0.02486207	0.02951375	0.02333943	0.02237775	0.007457691	0.00463286	0.001010161	0.05525723	0.01877465	0.03889632	0.02498982	0.001027084	0.1164975	0.009117046	0.03035327	0.03760863	0.01901019	0.03106225	0.03574585	0.0307434	0.01152023	0.01519813	0.02254006	0.07347524	0.03540374	0.08193625	0.01024141	0.1662572	0.02413837	0.07355406	0.001440451	0.04469656	0.02922095	0.1129844	0.01640744	0.103213	0.151987	0.209561	0.284587	0.15701	0.0936418	0.1772429	0.251595	0.215962	0.250951	0.281492	0.255335	0.619476	1.0605	2.06469	1.301454
2140	-530.8041	-572.0746	41.27055	2.90661	0.01225817	0.003249216	0.02616644	0.02802596	0.027908	0.0335837	0.004895022	0.004744492	0.0008414438	0.03992091	0.004220243	0.01894509	0.02255021	0.00134836	0.03021234	0.008726047	0.02430624	0.02682588	0.02776194	0.02227454	0.04362641	0.0235991	0.01453603	0.01369634	0.03984842	0.03618355	0.1223764	0.1250817	0.0136973	0.09051643	0.06245716	0.03429294	0.004140219	0.02399039	0.01962151	0.1067894	0.02830118	0.194946	0.154167	0.176716	0.284951	0.125544	0.0636769	0.2199451	0.238726	0.224418	0.238048	0.298808	0.381906	0.726222	1.08201	1.80986	1.171519
2150	-543.2021	-581.4435	38.24145	6.200872	0.07389743	0.005903822	0.008636361	0.07630979	0.02149476	0.06115219	0.002649138	0.01473119	0.001314555	0.04614456	0.01712904	0.04812349	0.05024907	0.001648932	0.01681591	0.05083264	0.03111306	0.02144757	0.03013074	0.02610042	0.01460523	0.008859856	0.004345572	0.02517987	0.08160665	0.05652714	0.04433388	0.07360346	0.01011788	0.130835	0.02580641	0.0731324	0.0168404	0.07634795	0.01974488	0.08611438	0.007011768	0.15495	0.0735675	0.100815	0.282933	0.27915	0.108585	0.3029604	0.257532	0.228845	0.215974	0.297649	0.545414	0.828031	1.0808	1.54575	1.360837
2160	-547.2938	-582.0352	34.74141	2.241311	0.06306255	0.003571715	0.01467234	0.2024222	0.02385841	0.1026909	0.01084694	0.02135381	0.001767525	0.07114944	0.02574186	0.05232786	0.03225268	0.004003302	0.03438292	0.04193019	0.0171392	0.01997238	0.04740355	0.01665086	0.01580718	0.002357606	0.005810708	0.01555485	0.08646755	0.06603245	0.0453363	0.1124124	0.007268689	0.06560639	0.04938076	0.08992775	0.02976616	0.01825647	0.02047304	0.1396186	0.002312093	0.152784	0.123329	0.211763	0.221755	0.191772	0.0985969	0.2787077	0.262312	0.233093	0.201421	0.303174	0.320473	0.678444	1.075	1.92608	1.57959
2170	-543.3521	-579.3183	35.96625	2.483786	0.05735346	0.008856542	0.02417675	0.1148627	0.07436932	0.09133367	0.006785817	0.01996829	0.003394829	0.09798277	0.02396958	0.07043846	0.02622059	0.008308196	0.06292613	0.01787864	0.0356599	0.01314527	0.04485284	0.02818229	0.02123808	0.001554632	0.004542001	0.03205592	0.06604218	0.04450134	0.05128217	0.09204455	0.002764302	0.07925313	0.07351897	0.04610455	0.01443279	0.05706773	0.01362459	0.06561225	0.00673205	0.150251	0.177624	0.210091	0.218078	0.15014	0.0938165	0.2092864	0.238679	0.259996	0.20362	0.297705	0.344914	0.698242	1.07844	1.8784	1.503037
2180	-542.2204	-577.1868	34.96649	2.135879	0.05319534	0.0200225	0.01959883	0.09060126	0.05332118	0.02462212	0.002253142	0.02275941	0.02088004	0.1035132	0.01193153	0.02507491	0.0685667	0.005361354	0.03548004	0.01085809	0.03767424	0.01526491	0.05815653	0.03004378	0.008986187	0.001466338	0.007525025	0.01245341	0.06209795	0.06153148	0.04368184	0.153711	0.005132007	0.1422206	0.02957488	0.1104019	0.0108335	0.08623462	0.01716503	0.1002444	0.003083297	0.131078	0.208894	0.201408	0.208551	0.160129	0.0899392	0.2707487	0.230687	0.246399	0.224042	0.298872	0.308972	0.668726	1.07305	1.94926	1.565523
2190	-550.1122	-588.3389	38.22676	1.225866	0.02841178	0.02476599	0.02541324	0.1086274	0.05786002	0.01156841	0.004269098	0.03170379	0.01270489	0.1376322	0.01437571	0.005259373	0.02540521	0.003294563	0.02495402	0.01052789	0.03401632	0.009002708	0.0712378	0.01703649	0.008151493	0.002917969	0.01288828	0.05065788	0.05009172	0.05781712	0.0269786	0.0667768	0.0168402	0.1363254	0.01034458	0.06577902	0.01077466	0.02658152	0.04908211	0.09764733	0.01403371	0.238565	0.121703	0.157899	0.166378	0.182518	0.132937	0.2707487	0.225009	0.242153	0.180512	0.352326	0.179709	0.535506	1.02925	2.25553	1.361755
