Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-1401.325	-1378.986	-22.33951	0.07599718	0.1122995	0.158661	0.01295852	0.06034662	0.1813921	0.28468	0.03142882	0.02647128	0.009564351	0.03844564	0.01485337	0.1975103	0.0240429	0.4013555	0.02273389	0.3326353	0.0140507	0.0238316	0.008877187	0.3285029	0.05346739	0.02906228	0.03433543	0.0816032	0.208212	0.09885619	0.5685529	0.01825918	0.3795103	0.01340605	0.2026168	0.1068914	0.05015018	0.004310535	0.09210871	0.9890779	0.272329	0.182619	0.17091	0.140531	0.0806511	0.15296	0.276895	0.100257	0.331909	0.290939	5.291059
110	-1391.983	-1370.053	-21.93043	0.2006069	0.1556297	0.2677178	0.008156444	0.009933015	0.2472258	0.2167637	0.01449187	0.04209312	0.006248845	0.01284996	0.02885473	0.1584714	0.02287608	0.4308702	0.02303662	0.308206	0.03192356	0.01050543	0.1329799	0.3616138	0.02304143	0.00641907	0.02403543	0.0749158	0.1190075	0.1139991	0.4100446	0.05568689	0.3631252	0.1486606	0.2992812	0.08204627	0.03498532	0.002677359	0.02407546	0.7924354	0.243427	0.182719	0.160343	0.180233	0.0817369	0.151541	0.280192	0.111561	0.284508	0.32374	5.265491
120	-1345.605	-1327.531	-18.07375	0.1251907	0.09555687	0.1615184	0.02469938	0.006163474	0.1103243	0.2439643	0.021115	0.05280224	0.01422496	0.01082406	0.01233485	0.201731	0.02815292	0.3460141	0.03334364	0.4569675	0.03591561	0.005077913	0.08972646	0.3494418	0.04053151	0.007134965	0.05774664	0.1368378	0.1998463	0.08917767	0.3569063	0.06438559	0.390931	0.1144224	0.3866349	0.09636144	0.01443291	0.007426607	0.06714237	0.569441	0.181077	0.19336	0.207258	0.193102	0.0568834	0.168321	0.278656	0.13783	0.316217	0.267297	5.024449
130	-1300.058	-1287.154	-12.90374	0.05023015	0.1128795	0.1276127	0.01778359	0.006708279	0.08876955	0.1252436	0.03880606	0.05581339	0.01095382	0.0133397	0.01969362	0.1242241	0.04733477	0.2312349	0.03551834	0.4301629	0.06527751	0.007959186	0.03934226	0.5345046	0.02399832	0.01316833	0.06182123	0.1115214	0.4733438	0.176357	0.1620763	0.08962145	0.5055237	0.1145982	0.3172688	0.09081593	0.002047503	0.02799778	0.2208512	0.1269198	0.213936	0.17509	0.238566	0.11277	0.0699415	0.189696	0.283084	0.140021	0.30535	0.271545	4.701323
140	-1292.141	-1281.771	-10.37029	0.08340605	0.06002648	0.3046183	0.01433408	0.005685057	0.1673255	0.1610396	0.03240052	0.03619563	0.02298415	0.01753314	0.06194782	0.1505947	0.08915478	0.2145511	0.02246669	0.3873392	0.02402811	0.008790756	0.02753959	0.3982197	0.03127334	0.04456512	0.027755	0.09982064	0.6502033	0.08077586	0.0854497	0.08723129	0.3577693	0.06619723	0.3351093	0.09885644	0.001787903	0.05483754	0.1943627	0.03680702	0.211289	0.151934	0.235615	0.146509	0.081211	0.173443	0.277131	0.110885	0.358433	0.253551	4.542983
150	-1302.871	-1285.456	-17.41415	0.1324533	0.06484376	0.2962148	0.01209971	0.01156743	0.1133754	0.2130976	0.05518685	0.07067845	0.01687789	0.06712184	0.05936609	0.1764905	0.02410531	0.2617433	0.04593485	0.460708	0.06516141	0.04174564	0.02252285	0.678296	0.003819635	0.06421778	0.04761193	0.05991022	0.4848263	0.09560968	0.08079172	0.07393024	0.4499706	0.03448463	0.2291673	0.2497386	0.006391287	0.02058725	0.1205364	0.07203923	0.252501	0.201297	0.164853	0.148738	0.107218	0.125395	0.270444	0.10155	0.349784	0.278222	4.983224
160	-1293.768	-1284.27	-9.49812	0.1019357	0.09726565	0.3136072	0.005004385	0.001775918	0.1137763	0.1153342	0.06228256	0.02611746	0.02202968	0.03746051	0.04116059	0.1384343	0.02969474	0.2811685	0.01444597	0.3632522	0.04133595	0.05565327	0.006503877	0.4424612	0.002051663	0.04416297	0.03320058	0.05662225	0.5902802	0.07165128	0.0460963	0.05704056	0.5182811	0.09921495	0.2651857	0.1680032	0.005377618	0.04971086	0.149117	0.02177564	0.236268	0.126418	0.195301	0.149548	0.143911	0.148555	0.282304	0.0798724	0.365124	0.272699	4.488472
170	-1296.119	-1292.085	-4.03373	0.09718012	0.09031559	0.218221	0.01798427	0.01132379	0.1484667	0.1489402	0.1354517	0.03581438	0.03845403	0.01532236	0.06361596	0.07574571	0.02774715	0.338663	0.03416385	0.3050443	0.0319074	0.0580621	0.01340939	0.1929987	0.0006403112	0.05181609	0.02504955	0.07757617	0.5347174	0.1220253	0.03656906	0.09836065	0.2390123	0.06204754	0.3211572	0.252946	0.002990223	0.04082639	0.1353802	0.04700179	0.218988	0.140554	0.158194	0.201251	0.115848	0.165166	0.303916	0.0808267	0.339299	0.275958	4.146948
180	-1300.014	-1281.457	-18.55669	0.1011922	0.09855738	0.2548629	0.0168524	0.03143694	0.08119996	0.1749352	0.03199757	0.0767962	0.03502871	0.01995703	0.0854688	0.1803012	0.06053281	0.37016	0.04448146	0.2453965	0.08614208	0.0265638	0.01348291	0.5964007	0.0002958509	0.04151455	0.03942745	0.1572838	0.5414658	0.03715681	0.0802078	0.04543016	0.4663345	0.09798543	0.4029958	0.1768231	0.0009712963	0.1186411	0.1737937	0.04255919	0.218882	0.174028	0.153614	0.201153	0.0990318	0.153292	0.278415	0.143503	0.32528	0.252802	5.054633
190	-1285.525	-1273.453	-12.07255	0.1190202	0.1078335	0.3052559	0.02398411	0.01350651	0.1498539	0.1386444	0.09954164	0.06942023	0.06688309	0.009935235	0.1159398	0.1988673	0.06463694	0.2849462	0.01412497	0.3494168	0.03952947	0.004150125	0.003267225	0.4649339	0.0001214906	0.06767197	0.03495898	0.0698731	0.2826423	0.1549759	0.05404154	0.03078092	0.4546383	0.05030903	0.4516468	0.1142024	0.0002762425	0.1105934	0.09888705	0.03006314	0.198805	0.179056	0.217949	0.159475	0.0869951	0.157721	0.274716	0.143835	0.320958	0.260491	4.649374
