Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2962.375	-2993.452	31.07715	0.05378798	0.07427902	0.02268154	0.3221658	0.0007935136	0.03801348	0.1121591	0.06040884	0.03192967	0.004254247	0.08103254	0.1838864	0.05680516	0.006609826	0.0276228	0.07100767	0.03615483	0.05939538	0.01574009	0.02209905	0.02499846	0.009636558	0.002818276	0.01086151	0.03017115	0.0009708522	0.111211	0.01306822	0.0003307231	0.0003959515	0.01381082	0.02421035	0.07537143	0.1522316	0.1127318	0.01573326	0.07313889	0.401227	0.189583	0.0861787	0.0248473	0.00670587	0.291458	0.142196	0.0173906	0.409975	0.430438	1.952518
10	-1896.3	-1911.464	15.16447	0.345693	0.2178555	0.1177064	0.101718	0.001536351	0.1067604	0.09761935	0.02281945	0.04484729	0.00687599	0.1484288	0.2682088	0.1069243	0.03547707	0.1645277	0.02526335	0.1406342	0.09759685	0.003676554	0.02266585	0.07958747	0.0289621	0.005157085	0.002666889	0.07543742	0.002308812	0.1393639	0.01246795	0.001201145	0.0006427621	0.02019887	0.045478	0.188615	0.08467472	0.08493267	0.02607752	0.07245291	0.510021	0.158761	0.131954	0.174841	0.0244232	9.21691e-09	0.153444	0.0150893	0.339871	0.491595	2.94706
20	-1607.328	-1602.237	-5.090482	0.4719107	0.09450151	0.4577996	0.06544254	0.007805064	0.1578568	0.09423082	0.02375208	0.0754956	0.02969949	0.07186104	0.4360564	0.1046914	0.1195704	0.3424783	0.04985209	0.3416348	0.06352963	0.005974843	0.02956999	0.09567351	0.0660109	0.007575529	0.0006539355	0.1148605	0.0009310079	0.03570935	0.005645191	0.003076083	0.003391003	0.01223465	0.0794588	0.3705666	0.05380406	0.2306431	0.01702906	0.07201834	0.348944	0.307448	0.142713	0.189096	0.0117995	5.94351e-09	0.211874	0.044024	0.231209	0.512893	4.212995
30	-1518.045	-1492.841	-25.20335	0.5238578	0.07703551	0.3242649	0.01808225	0.01406321	0.1227793	0.1591706	0.07376926	0.05895735	0.1027184	0.02894766	0.3774345	0.1767451	0.09228524	0.4417809	0.02639286	0.4025298	0.1244788	0.009751127	0.05529475	0.1283807	0.290629	0.02216149	0.002522563	0.1032638	0.002072606	0.0172185	0.007130279	0.003211707	0.002945075	0.1188455	0.1417469	0.3222615	0.04019075	0.8679822	0.01049396	0.1786534	0.186698	0.321354	0.269325	0.169284	0.0533391	5.50691e-07	0.283937	0.0801993	0.309849	0.326014	5.470049
40	-1469.297	-1448.113	-21.1838	0.2480907	0.05794587	0.3625151	0.02758221	0.01207772	0.09871231	0.1023115	0.06934686	0.03114194	0.1175644	0.01093701	0.3346149	0.1418725	0.1036029	0.3661919	0.06375586	0.4320092	0.1066396	0.01562263	0.07019432	0.272468	0.2728942	0.04923157	0.01234486	0.1261715	0.005694185	0.02396298	0.02442267	0.0005052453	0.007117134	0.1593941	0.01657472	0.1732177	0.036564	0.6533909	0.01635758	0.5957861	0.194384	0.257757	0.27396	0.177691	0.0962064	5.26887e-07	0.264381	0.0868086	0.345251	0.30356	5.218827
50	-1453.404	-1430.805	-22.59884	0.1060906	0.02868418	0.3840241	0.04954133	0.0038367	0.158245	0.1253516	0.1182845	0.08627762	0.05506963	0.01700676	0.3902746	0.1060474	0.1400919	0.447178	0.03140553	0.386882	0.07693793	0.01049428	0.02467009	0.6165271	0.2459576	0.07272485	0.0126839	0.09377001	0.04381394	0.03789251	0.02750778	0.0005269717	0.006937513	0.1190358	0.02038375	0.06119549	0.04331945	0.7088498	0.01225426	0.4374924	0.193216	0.256755	0.243837	0.1896	0.116591	9.30871e-07	0.287304	0.0813065	0.34707	0.28432	5.307267
60	-1417.539	-1392.622	-24.9172	0.1323097	0.02923121	0.4954311	0.01974703	0.02403752	0.1488007	0.09686667	0.1208484	0.06814198	0.08448092	0.007279076	0.1745136	0.2096417	0.1151872	0.4359386	0.0299319	0.3621505	0.04165341	0.008028969	0.04349552	0.6764635	0.3923567	0.0642857	0.02394269	0.04147919	0.07472781	0.05007977	0.04153818	0.0008068423	0.02378484	0.07858188	0.0463985	0.1201122	0.03798507	0.5875485	0.01762306	0.5267342	0.181693	0.352471	0.272177	0.115528	0.0781274	3.68271e-06	0.279676	0.106976	0.278291	0.335056	5.452164
70	-1404.633	-1384.752	-19.88102	0.2219276	0.02568161	0.4705247	0.009975636	0.02361991	0.2096514	0.1118383	0.06361635	0.02885708	0.02560007	0.00753362	0.08880529	0.1374326	0.138292	0.3734673	0.04201003	0.4936475	0.02287745	0.006165185	0.03749344	0.53159	0.3649381	0.02060015	0.05138769	0.08190453	0.153513	0.02761969	0.0389473	0.0008975036	0.02398122	0.09048333	0.02196023	0.107477	0.06276151	0.5298971	0.02248167	0.4679462	0.202922	0.34116	0.275628	0.136721	0.0425169	0.00105342	0.283657	0.13716	0.282253	0.29693	5.137403
80	-1321.201	-1308.715	-12.48636	0.04850534	0.05369675	0.2298303	0.01454422	0.01936945	0.2096514	0.1770147	0.03352392	0.06596489	0.01826312	0.004429903	0.06063809	0.1361471	0.05190954	0.2381914	0.07532554	0.3599692	0.03606774	0.04115762	0.04146608	0.5966403	0.40072	0.02390867	0.06545206	0.06278036	0.1984328	0.06119034	0.05843801	0.002194594	0.03616645	0.04224592	0.04066518	0.2390153	0.03352138	0.6482967	0.01791271	0.2319902	0.252762	0.164731	0.23495	0.105751	0.0812992	0.160506	0.278609	0.119473	0.310272	0.291646	4.675237
90	-1305.661	-1301.84	-3.820348	0.04705552	0.07625386	0.3051353	0.008695248	0.006175617	0.09073245	0.1694034	0.02520448	0.0866765	0.006973641	0.008626383	0.09519437	0.09153138	0.02746856	0.3047709	0.06337514	0.2099992	0.03687525	0.07221359	0.05323956	0.4116303	0.3266055	0.01886002	0.1001987	0.04140135	0.08454378	0.05597658	0.1224883	0.003632387	0.01346248	0.05038081	0.01959123	0.05319116	0.0431047	0.714253	0.006050364	0.2826403	0.242092	0.198608	0.163013	0.194692	0.0601134	0.141481	0.298496	0.118985	0.300272	0.282247	4.133611
