Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2960.694	-2989.855	29.16081	0.0220107	0.02198083	0.001443896	0.132728	0.08345062	0.01501835	0.05036846	0.07904271	0.02260607	0.1295579	0.01345075	0.06340587	0.04482745	0.02312354	0.06569824	0.1290845	0.02191468	0.01363678	0.02521238	0.1052932	0.01584276	0.01325821	0.009841563	0.1169673	0.04410184	0.02128993	0.003247857	0.002878848	0.1059636	0.01521341	0.03647142	0.06580731	0.2476578	0.1771252	0.08208064	0.039917	0.0107692	0.141538	0.0765795	0.0730782	0.235962	0.301312	0.171531	0.309979	0.274721	0.275505	0.139795	2.072289
10	-2023.606	-2021.906	-1.699311	0.04437913	0.05446467	0.00620027	0.1006595	0.2088205	0.03714493	0.1171041	0.1565154	0.01089267	0.06383287	0.05925444	0.1100189	0.06587658	0.09250434	0.3181873	0.6036513	0.08539654	0.03999276	0.09933906	0.06528906	0.01878652	0.02398589	0.01302355	0.1277123	0.04824956	0.05036765	0.003573118	0.007699902	0.188802	0.03395857	0.2299576	0.2737855	0.1378511	0.2338877	0.1855655	0.07285102	0.01146471	0.122896	0.140938	0.338856	0.0618895	0.130974	0.204447	0.293654	0.185837	0.415444	0.105064	4.001047
20	-1626.704	-1613.615	-13.08963	0.1054403	0.4081645	0.1423452	0.02867466	0.09132255	0.1100004	0.1618442	0.03340806	0.01806486	0.0588271	0.03337407	0.1067406	0.1177253	0.139982	0.3775224	0.1908811	0.4141053	0.0797766	0.03939802	0.0181377	0.0145124	0.04767964	0.03899451	0.2115748	0.02575015	0.05505112	0.003274714	0.007251861	0.07986287	0.04135234	0.2288057	0.5434847	0.1622855	0.4056389	0.04403262	0.06799533	0.05965896	0.129678	0.144933	0.294809	0.151799	0.0685387	0.210242	0.262932	0.131343	0.37198	0.233745	4.712941
30	-1404.445	-1396.33	-8.115364	0.05445439	0.2997891	0.3403873	0.004591031	0.03523095	0.1690922	0.1759499	0.03524452	0.0936506	0.08783023	0.02943284	0.07424258	0.1879363	0.1108211	0.2795649	0.1011631	0.4045358	0.04741814	0.03670522	0.0545526	0.02575016	0.04697368	0.02761741	0.04837761	0.01872082	0.4941487	0.02291917	0.004550188	0.02556594	0.05153867	0.1937474	0.222656	0.1008101	0.290301	0.04288451	0.09943519	0.06346063	0.197405	0.184525	0.120895	0.215165	0.081331	0.200679	0.304473	0.110424	0.293999	0.291104	4.40205
40	-1347.5	-1341.081	-6.418905	0.1235577	0.218272	0.2426063	0.008654356	0.02532253	0.1925592	0.1581064	0.02676304	0.03813189	0.1522237	0.02257677	0.1090025	0.1569523	0.07151955	0.2077838	0.06881021	0.3036152	0.04511784	0.03855697	0.06451976	0.04366009	0.07455906	0.05563939	0.02591768	0.0964528	0.6314415	0.05611397	0.001580028	0.04757719	0.04321789	0.1998122	0.0742939	0.03668715	0.3051118	0.04775374	0.06177166	0.219779	0.233918	0.201445	0.126271	0.170554	0.105846	0.161966	0.266947	0.109588	0.316858	0.306608	4.296021
50	-1330.027	-1331.384	1.357303	0.1398919	0.2167703	0.1479932	0.006838256	0.009202318	0.06560353	0.09606996	0.03229756	0.03102521	0.05860794	0.02045838	0.06749115	0.1691859	0.07851627	0.2937281	0.05617851	0.2825793	0.0388635	0.04425351	0.03394818	0.07233373	0.03623095	0.05181937	0.02448618	0.1057257	0.3794347	0.03564366	0.002883415	0.04194429	0.0332146	0.1943079	0.06362035	0.09568559	0.4241187	0.03666147	0.02280748	0.299587	0.176912	0.16944	0.203975	0.220979	0.0685828	0.160111	0.301993	0.11599	0.353986	0.228032	3.810008
60	-1309.524	-1312.648	3.124923	0.1069591	0.09010011	0.1776079	0.0254869	0.008614897	0.1848886	0.0789148	0.07604884	0.04444739	0.05488786	0.01771939	0.1030374	0.09178866	0.0712007	0.3010642	0.07504937	0.2757472	0.01707164	0.01381578	0.02068518	0.1203521	0.009503325	0.06171998	0.02958526	0.09901538	0.3026349	0.1192129	0.003036229	0.08148479	0.03340133	0.2737417	0.02451958	0.05077336	0.2642038	0.03704556	0.01848443	0.3356813	0.167914	0.150783	0.193601	0.185128	0.139538	0.163037	0.303811	0.110666	0.356118	0.229405	3.699532
70	-1298.792	-1309.358	10.56575	0.08291951	0.07080843	0.1512692	0.0217805	0.006772691	0.08004917	0.09341083	0.03183484	0.05778288	0.04122234	0.003112068	0.06834307	0.1249579	0.04628746	0.1697626	0.04934883	0.2117914	0.02337779	0.01273737	0.01560038	0.05643607	0.008417361	0.08553961	0.02792751	0.1670083	0.3220717	0.03510433	0.004407743	0.06857434	0.03107735	0.3832969	0.01634855	0.01297129	0.2382163	0.04367299	0.09636071	0.2738798	0.186247	0.184024	0.192895	0.20534	0.0572437	0.174252	0.264072	0.124464	0.309537	0.301927	3.23448
80	-1303.598	-1304.359	0.7606644	0.03674574	0.06391676	0.2647727	0.02201443	0.004670948	0.0773177	0.1996528	0.05701042	0.05318918	0.06493641	0.006281992	0.08281945	0.2044949	0.08162914	0.2445531	0.0538882	0.3311907	0.02592423	0.009296482	0.01957114	0.06880351	0.008085238	0.07558182	0.02214217	0.0524777	0.4734515	0.02139472	0.01393759	0.08643181	0.08811511	0.2943956	0.0344325	0.01638905	0.2807065	0.02905435	0.06790367	0.3101188	0.272774	0.205738	0.180538	0.139728	0.0474719	0.153751	0.291446	0.140724	0.303122	0.264708	3.847298
90	-1303.745	-1305.868	2.122714	0.07772588	0.03590007	0.3071619	0.01225563	0.008099485	0.09601907	0.1111791	0.05306986	0.04982797	0.03118699	0.009148034	0.08354316	0.2413001	0.1729413	0.2523039	0.02243701	0.3453289	0.01222477	0.00670232	0.01451673	0.0880872	0.004086039	0.08853382	0.01502378	0.06797528	0.2474647	0.03236096	0.01848851	0.03875146	0.04996112	0.273523	0.08547562	0.03251106	0.3818884	0.09247871	0.04902127	0.2536667	0.27985	0.162321	0.185221	0.143353	0.0857224	0.143532	0.291737	0.140864	0.29706	0.270339	3.76217
