Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
100	-1313.553	-1315.937	2.383516	9.633312	0.1217968	0.04254091	0.221523	0.008684331	0.0161995	0.1089532	0.1214186	0.05717188	0.04268657	0.03768766	0.004739589	0.02253115	0.1282558	0.03506667	0.2526279	0.02515599	0.3312496	0.02767678	0.01711855	0.007892422	0.183389	0.0572653	0.01153365	0.01462478	0.0650183	0.05030349	0.04180623	0.04829522	0.1385154	0.04582709	0.2302305	0.06687177	0.3730925	0.01910945	0.1981411	0.0877335	0.3392242	0.194302	0.162765	0.202779	0.177579	0.089272	0.173303	0.008216283	0.307964	0.133528	0.314962	0.243547	0.625255	0.867992	1.07309	1.43367	3.601958
110	-1326.418	-1327.897	1.479351	6.304281	0.1167425	0.05699901	0.1354764	0.003067562	0.01901969	0.09658712	0.1500533	0.09277369	0.01552753	0.0281235	0.002697989	0.1428403	0.2633579	0.07046257	0.2515167	0.04667387	0.3457457	0.0315166	0.03242664	0.03361337	0.1118266	0.02481423	0.00851901	0.01724455	0.06187274	0.04267576	0.0262916	0.04145224	0.09883922	0.04615119	0.1443582	0.138436	0.2659999	0.008596755	0.2506023	0.1285133	0.3070531	0.186892	0.16704	0.208104	0.183727	0.104298	0.14994	0.008216283	0.324895	0.113845	0.265824	0.295436	0.548629	0.829746	1.08057	1.54106	3.658469
120	-1318.416	-1321.843	3.426297	6.846487	0.07364083	0.05848605	0.3072194	0.00832537	0.02149989	0.05771308	0.0472658	0.05080065	0.03973186	0.01431713	0.00278342	0.05709685	0.1703309	0.05789861	0.335681	0.08298197	0.2526199	0.0596425	0.01957223	0.02030445	0.09321538	0.003976857	0.001415559	0.02276165	0.1208147	0.03140185	0.06985536	0.03960682	0.1013397	0.03732286	0.3313821	0.1227945	0.2864908	0.02484082	0.1501055	0.0571003	0.3044479	0.185206	0.169153	0.210737	0.166357	0.116711	0.151836	0.04177414	0.286185	0.133703	0.312192	0.267919	0.564414	0.83803	1.07931	1.51824	3.536784
130	-1328.328	-1337.924	9.596579	9.092264	0.08894367	0.1316515	0.1876783	0.01425496	0.02445814	0.04623209	0.07107914	0.05126824	0.07224013	0.09271083	0.01188382	0.05069586	0.124741	0.0733994	0.31431	0.01339287	0.2407529	0.009566795	0.003387896	0.03659686	0.1116888	0.003343992	0.0005418711	0.02575316	0.07138021	0.100838	0.0471902	0.08184579	0.1172889	0.01773223	0.2337036	0.05545418	0.1042181	0.03425611	0.1928199	0.05873624	0.2351062	0.182827	0.21015	0.193433	0.16422	0.0994916	0.149878	0.045306	0.285368	0.133321	0.314157	0.267154	0.615467	0.863372	1.07423	1.44693	3.151142
140	-1316.38	-1320.125	3.745025	9.377402	0.08980241	0.1207551	0.185879	0.01189135	0.01069353	0.06530795	0.09872276	0.04374458	0.04298415	0.02632333	0.008516104	0.1424522	0.1497972	0.09966258	0.2796772	0.009828967	0.3540314	0.02291442	0.001694167	0.02844558	0.04163087	0.007086797	0.0004849806	0.02659702	0.1265177	0.04101219	0.07183413	0.08323022	0.0459433	0.01909623	0.3971498	0.1583714	0.2287098	0.0259269	0.203623	0.05245868	0.1940669	0.182558	0.235879	0.151987	0.165143	0.110855	0.153578	0.01322678	0.296551	0.141019	0.294939	0.26749	0.620722	0.865861	1.07362	1.4398	3.516864
150	-1312.101	-1322.013	9.911811	8.208114	0.08268189	0.09051142	0.1296831	0.01502662	0.008886622	0.07003688	0.08797292	0.08405243	0.03522116	0.02177893	0.001679207	0.1023171	0.1792529	0.07921715	0.3313617	0.01892415	0.2467281	0.01190047	0.002532571	0.01231864	0.02538746	0.007369909	0.0005042437	0.03370019	0.06462207	0.07292729	0.03480378	0.07792772	0.07754062	0.02473085	0.2311731	0.1510175	0.3106773	0.02476936	0.1815771	0.03496425	0.1656631	0.318106	0.177736	0.151951	0.0954725	0.0920019	0.164732	0.01322678	0.283592	0.125301	0.325348	0.26576	0.597634	0.854763	1.07617	1.47143	3.13144
160	-1315.299	-1317.147	1.847688	8.043147	0.07954946	0.07446994	0.1679602	0.01565808	0.006741734	0.09307544	0.1142692	0.02739031	0.01645211	0.02415424	0.005462903	0.1297681	0.1201125	0.05602885	0.2084575	0.02909811	0.4742094	0.02421719	0.004243775	0.0220073	0.1264883	0.003622474	0.0005209627	0.05191083	0.110364	0.06477231	0.07116123	0.03385411	0.06344968	0.05125051	0.2030672	0.09019308	0.4213402	0.07208764	0.230994	0.05168083	0.2953639	0.191674	0.207567	0.17016	0.165861	0.104316	0.160422	0.01322678	0.290032	0.14862	0.280028	0.28132	0.594018	0.852986	1.07655	1.47645	3.635448
170	-1310.197	-1315.935	5.737746	8.617941	0.05553338	0.05767715	0.1551781	0.007816916	0.009064498	0.1358412	0.1538878	0.02750488	0.0173847	0.01675647	0.003016084	0.1037835	0.1164276	0.04119493	0.2727218	0.05146654	0.3363979	0.04314387	0.009772255	0.02572954	0.05836406	0.009507065	0.001159865	0.02840941	0.1692626	0.02595839	0.03016777	0.03307509	0.04729214	0.04463602	0.3300214	0.08389589	0.2871104	0.04796353	0.3104006	0.03570603	0.2090897	0.252129	0.182644	0.194825	0.155395	0.0626056	0.152401	0.01177457	0.275904	0.13511	0.302514	0.286472	0.606209	0.858934	1.07526	1.4596	3.392319
180	-1312.576	-1322.361	9.78493	8.048697	0.07375259	0.05919534	0.2112636	0.002666213	0.01477553	0.07236844	0.1290159	0.01151185	0.06515741	0.007950731	0.001349467	0.1020768	0.1601252	0.1746812	0.1776672	0.01669953	0.2117312	0.02757899	0.0101303	0.03646708	0.03452113	0.004033058	0.002268329	0.03893348	0.1067306	0.04364936	0.03263225	0.03740035	0.02253289	0.03267693	0.2760176	0.08423412	0.2416298	0.05967476	0.2044413	0.0687068	0.2831226	0.234096	0.156286	0.189716	0.188095	0.0674978	0.16431	0.02972745	0.302009	0.106779	0.335027	0.256185	0.594141	0.853046	1.07653	1.47628	3.13937
190	-1317.012	-1320.816	3.803303	8.618859	0.03956309	0.0690151	0.1889943	0.005514669	0.01460503	0.09889548	0.1337703	0.00577886	0.06511248	0.02218975	0.004766503	0.06594951	0.1136611	0.08037173	0.2865741	0.03087748	0.3646239	0.04207727	0.01380447	0.01048111	0.03614244	0.0007686364	0.003447127	0.03060278	0.07986072	0.05311479	0.01396493	0.02063242	0.02684889	0.07008861	0.4085121	0.1365362	0.2468953	0.03156846	0.3197913	0.1165787	0.261242	0.18439	0.194119	0.19859	0.196893	0.115598	0.11041	0.05021388	0.255418	0.101161	0.344759	0.298662	0.606227	0.858943	1.07526	1.45957	3.513222
200	-1327.65	-1332.875	5.22523	9.656603	0.09431586	0.05857952	0.1075414	0.009082324	0.009085202	0.1122278	0.07734202	0.02962351	0.07849807	0.03223295	0.0100358	0.1376834	0.2178132	0.09198014	0.211574	0.01341298	0.2619364	0.03096074	0.006473659	0.00731845	0.04497965	0.00196129	0.004563364	0.07947573	0.1095313	0.03192561	0.0329043	0.01261133	0.05300144	0.07682269	0.3013223	0.1365581	0.3707908	0.02017886	0.2483455	0.06378197	0.2378795	0.331728	0.136231	0.164406	0.211535	0.0502468	0.105855	0.06409626	0.230319	0.0912205	0.31088	0.36758	0.62566	0.868181	1.07304	1.43312	3.424351
210	-1321.698	-1329.952	8.254654	6.769843	0.06865593	0.03578066	0.1721471	0.002970481	0.01436304	0.08533173	0.07135327	0.0529881	0.04205718	0.03179017	0.01464863	0.04810009	0.1574973	0.1286389	0.2771287	0.04113714	0.2506502	0.03661199	0.01877225	0.01153947	0.07755316	0.01348151	0.01442147	0.02611086	0.07776293	0.02252305	0.06839576	0.057348	0.05177928	0.04914781	0.2258878	0.1322913	0.2987227	0.02615584	0.3432304	0.03431431	0.1537236	0.239132	0.131886	0.162026	0.237114	0.128734	0.101107	0.008830856	0.342482	0.0962429	0.328382	0.232893	0.562285	0.836926	1.07949	1.5213	3.235012
220	-1318.497	-1324.246	5.748895	5.669106	0.1052279	0.1149816	0.3084525	0.005153797	0.02832686	0.0713808	0.1068906	0.07093692	0.05325311	0.01849703	0.03469263	0.0363875	0.08985032	0.07472094	0.2210318	0.07334238	0.2655299	0.07920913	0.01960215	0.02041391	0.02532869	0.03760321	0.006105902	0.04863156	0.08270517	0.0562309	0.03812125	0.0551292	0.01782424	0.06706007	0.2537815	0.09088478	0.3014663	0.05787485	0.2477879	0.06009622	0.1471086	0.297221	0.163924	0.168876	0.175478	0.0688323	0.125668	0.01887153	0.278956	0.0904842	0.346823	0.283737	0.527699	0.818411	1.08198	1.57191	3.391622
230	-1313.277	-1324.534	11.25741	5.329214	0.08940088	0.07867868	0.1239102	0.007502081	0.03391919	0.09862141	0.1236296	0.0401551	0.04670097	0.01256559	0.00605756	0.02677739	0.1394538	0.09441675	0.2133868	0.0209361	0.1590771	0.05597778	0.04092916	0.0252737	0.01685935	0.02993325	0.003848501	0.02920534	0.09849414	0.0285751	0.03278216	0.04348806	0.02451188	0.06180071	0.3892775	0.0610328	0.2801274	0.03716093	0.2366616	0.04543672	0.1907745	0.285027	0.152579	0.163855	0.12051	0.10945	0.168579	0.009913802	0.288624	0.102529	0.287719	0.321128	0.515202	0.811444	1.08269	1.59067	3.04734
240	-1315.641	-1321.541	5.89927	7.697014	0.08878689	0.07268632	0.2479898	0.01831779	0.0180614	0.06664211	0.1212432	0.04050759	0.02587952	0.005475222	0.003390079	0.0836625	0.1057427	0.04612551	0.2684436	0.02118065	0.3078769	0.02915913	0.04105849	0.03194435	0.01312604	0.01433048	0.007036784	0.03029079	0.09732275	0.004030484	0.05582088	0.03590735	0.07761454	0.1068566	0.2839983	0.03731027	0.2762433	0.02168063	0.1922257	0.08946409	0.394791	0.233781	0.167817	0.138928	0.211628	0.104736	0.14311	0.02009094	0.323292	0.114844	0.250023	0.311841	0.586094	0.849055	1.07734	1.48751	3.382224
250	-1304.951	-1315.954	11.00332	8.207458	0.043839	0.06304848	0.1591038	0.01093366	0.01750936	0.07024519	0.1051211	0.06301237	0.04524594	0.008493695	0.00752588	0.08060672	0.1365795	0.01847582	0.2646267	0.01192074	0.2225146	0.03390634	0.01916185	0.009870067	0.009489263	0.02893222	0.005300823	0.03104964	0.1229832	0.006682886	0.1355758	0.0492354	0.01836433	0.1557175	0.2659747	0.07153229	0.2289716	0.01447673	0.2638699	0.0988953	0.1644284	0.221247	0.153025	0.174912	0.157269	0.113371	0.180176	0.02009094	0.31036	0.11779	0.302847	0.269004	0.59762	0.854756	1.07617	1.47145	3.063221
260	-1312.17	-1316.944	4.774437	8.198008	0.04913743	0.09748193	0.2438896	0.01912708	0.009799635	0.1144198	0.122655	0.09672665	0.03492988	0.008218676	0.01261794	0.03418796	0.06210587	0.02450791	0.2296602	0.01346843	0.2995468	0.0259317	0.02399021	0.004967965	0.007844209	0.07724593	0.03139274	0.02457876	0.1628929	0.007150949	0.1509256	0.06039936	0.01711327	0.1180485	0.3178033	0.04374306	0.2715345	0.03084301	0.2677724	0.04888394	0.2869827	0.195287	0.172396	0.156101	0.169629	0.118407	0.18818	0.02009094	0.282935	0.120441	0.309664	0.286959	0.597416	0.854656	1.0762	1.47173	3.452526
270	-1317.793	-1320.634	2.841149	8.885866	0.05486314	0.1146174	0.1801127	0.009053309	0.0155213	0.1469046	0.09435337	0.03225245	0.02204227	0.01113871	0.01324955	0.0678635	0.1261889	0.0296139	0.323119	0.02485653	0.2528104	0.03728201	0.04639665	0.01192406	0.01845057	0.0417338	0.04819856	0.04230406	0.165371	0.008689025	0.1024496	0.06454455	0.03774252	0.08850291	0.4464453	0.03593648	0.3120217	0.02121316	0.2770662	0.02123231	0.2272908	0.216403	0.191036	0.172979	0.190594	0.106441	0.122546	0.02009094	0.290133	0.0863142	0.366739	0.256813	0.611521	0.861489	1.07467	1.45232	3.573356
280	-1323.45	-1330.32	6.869784	7.615899	0.05194641	0.04904607	0.1586576	0.006230991	0.006574357	0.04813799	0.1987049	0.01040573	0.04386576	0.04054057	0.009889728	0.03986827	0.109749	0.07414255	0.2023348	0.004373186	0.2761648	0.03771141	0.04766089	0.02897125	0.02155812	0.06352787	0.02828722	0.04271457	0.03268492	0.05751884	0.03534676	0.06778019	0.01558348	0.1231114	0.4567597	0.1147726	0.2492371	0.04392245	0.1558301	0.09409235	0.2738627	0.267353	0.162592	0.147224	0.162216	0.0996203	0.160994	0.02009094	0.302632	0.114275	0.307012	0.276081	0.584168	0.848091	1.07752	1.49022	3.321567
290	-1313.192	-1320.735	7.542582	9.248028	0.1265619	0.03821959	0.1941599	0.004532436	0.00305074	0.05930641	0.1740348	0.01357879	0.0330035	0.04148932	0.00193994	0.07590513	0.09293556	0.05604496	0.216664	0.006225402	0.2057554	0.03480211	0.0221961	0.03512472	0.05395381	0.05953422	0.03711247	0.0420214	0.08193388	0.04670292	0.064137	0.02776596	0.0135358	0.07684462	0.260403	0.1303449	0.2530159	0.02890269	0.1854525	0.07339793	0.408927	0.257553	0.156632	0.180939	0.144666	0.105118	0.155093	0.007638476	0.276722	0.0927173	0.344358	0.286203	0.618365	0.864748	1.07389	1.44299	3.279517
300	-1306.036	-1309.042	3.005656	7.993412	0.07556962	0.0685234	0.1994892	0.008198573	0.001715014	0.09807086	0.106572	0.02023353	0.03350631	0.04333912	0.002274752	0.09275565	0.1740284	0.107959	0.2873088	0.004226059	0.3933081	0.02621724	0.0210018	0.01999049	0.01879183	0.05452319	0.02359623	0.01862138	0.1080926	0.01898379	0.05100127	0.04849092	0.02644362	0.05178258	0.387537	0.060202	0.2828022	0.03063612	0.2835787	0.06283454	0.2508687	0.279121	0.147966	0.179613	0.165291	0.104348	0.123662	0.007638476	0.283529	0.109605	0.352829	0.254038	0.592908	0.852438	1.07666	1.478	3.563075
310	-1323.223	-1327.401	4.17797	5.467978	0.0733257	0.1221957	0.2325213	0.002768494	0.003322912	0.06306095	0.07649325	0.02084467	0.04055166	0.02269397	0.002782181	0.1097021	0.1865773	0.1449908	0.2883725	0.006390855	0.2624297	0.02186746	0.009902964	0.006833777	0.04165419	0.03680575	0.04207939	0.02980726	0.09869215	0.002547841	0.2846343	0.02784973	0.01915122	0.03075985	0.3618194	0.09068849	0.2018977	0.04319426	0.1502851	0.04358631	0.2867239	0.314871	0.123326	0.156269	0.137766	0.110196	0.157573	0.007638476	0.2832	0.110636	0.35242	0.253743	0.520425	0.814374	1.08241	1.5828	3.489805
320	-1314.264	-1314.607	0.3435613	7.215516	0.09883172	0.1077139	0.278062	0.001178166	0.007908058	0.107159	0.1134324	0.07429512	0.07297966	0.0496223	0.001875564	0.06746108	0.1451197	0.1070557	0.2928947	0.005789997	0.3211028	0.07355852	0.0271562	0.007488474	0.02418895	0.03294154	0.01773478	0.06625616	0.1152375	0.001893638	0.04556786	0.04550721	0.01990574	0.0447642	0.3980948	0.1259022	0.1974784	0.0479728	0.2876221	0.04424863	0.2534541	0.264988	0.160411	0.205015	0.158774	0.0756371	0.135174	0.008583987	0.260037	0.101587	0.323595	0.314782	0.574239	0.843076	1.07845	1.50423	3.729455
330	-1311.456	-1313.025	1.569769	9.433053	0.05278022	0.05740536	0.2080645	0.0008642929	0.007550524	0.1091509	0.07724502	0.02853463	0.06989746	0.04987632	0.001453692	0.04103064	0.1595916	0.07465348	0.2855889	0.005279712	0.306748	0.04153596	0.01881909	0.01147122	0.105481	0.0607663	0.02769099	0.06311672	0.06230591	0.003393889	0.1963996	0.06704715	0.02722323	0.07349294	0.3717204	0.01346842	0.2904621	0.03805466	0.2318888	0.06107013	0.3516938	0.266695	0.163586	0.214083	0.165797	0.0486866	0.141153	0.005417196	0.288095	0.11492	0.337079	0.259907	0.621722	0.866333	1.0735	1.43844	3.652818
340	-1321.383	-1326.793	5.409548	3.914142	0.05908461	0.06602657	0.1498127	0.0007680322	0.02230252	0.1544227	0.1385916	0.06925807	0.08759009	0.0170631	0.00174972	0.02122595	0.1379581	0.07087363	0.3325593	0.02015368	0.2908971	0.0235219	0.02211943	0.02344377	0.1394163	0.03393241	0.03313047	0.02478957	0.1142287	0.002219272	0.066914	0.05810824	0.02485853	0.1105465	0.3295432	0.0125086	0.3264526	0.003497655	0.2102741	0.01571331	0.1972754	0.29306	0.137551	0.178422	0.131691	0.106321	0.152954	0.09390155	0.273867	0.109245	0.358178	0.25871	0.449583	0.772187	1.0844	1.69383	3.412831
350	-1306.495	-1315.42	8.925283	8.571003	0.06884421	0.1312594	0.2431323	0.002900318	0.02049138	0.1288518	0.1029675	0.03988611	0.01916358	0.03384695	0.003652246	0.03044896	0.1123714	0.05269782	0.2097627	0.04689686	0.2567021	0.02613693	0.01352047	0.04640888	0.02421959	0.05880809	0.06085228	0.02383708	0.08298671	0.002861294	0.1043388	0.0555528	0.006584123	0.08852888	0.3746916	0.007679871	0.2789285	0.005140622	0.2056215	0.009638567	0.2128857	0.21916	0.185017	0.20248	0.140825	0.106151	0.146367	0.004599939	0.246288	0.130553	0.337555	0.285604	0.605255	0.858473	1.07536	1.46091	3.193098
360	-1320.618	-1326.872	6.253547	9.236606	0.05606018	0.07477947	0.3437145	0.004403543	0.01317763	0.07703969	0.08414999	0.03226333	0.03791391	0.0463985	0.01184568	0.0548598	0.1054849	0.06707099	0.3245913	0.01563981	0.2998709	0.009373668	0.007263758	0.04372259	0.05793845	0.08274647	0.02427539	0.03166265	0.1098803	0.00555063	0.01829477	0.0278367	0.0158434	0.1170249	0.326012	0.008706209	0.3916462	0.02835748	0.206575	0.005875555	0.1922313	0.242342	0.166094	0.223898	0.126006	0.11738	0.124281	0.02359897	0.318502	0.109806	0.364551	0.207142	0.618155	0.864648	1.07392	1.44328	3.360081
370	-1313.67	-1320.287	6.617032	6.996998	0.05606562	0.06283217	0.1965068	0.01336362	0.0102358	0.06891124	0.06734848	0.06717702	0.02922042	0.01909537	0.01042134	0.06191644	0.1845951	0.04019359	0.3207296	0.02053706	0.3111006	0.01181125	0.00933793	0.01490174	0.1142608	0.07673998	0.08252423	0.01976418	0.0970529	0.01294002	0.02475172	0.03123728	0.08838948	0.08444795	0.2837278	0.01418516	0.251018	0.03602345	0.2227218	0.004812178	0.3164655	0.237321	0.156909	0.204448	0.171594	0.0754849	0.154243	0.003648737	0.316663	0.117191	0.3602	0.205946	0.568505	0.840141	1.07896	1.51239	3.337364
380	-1314.696	-1321.228	6.531972	8.729285	0.05779416	0.1272321	0.2422218	0.01898335	0.006558496	0.09422648	0.1318752	0.02767808	0.03504474	0.01190379	0.0089974	0.07151152	0.1229539	0.04965618	0.286081	0.06050703	0.2990172	0.0141526	0.003089684	0.03395974	0.0479264	0.006901803	0.0998753	0.01011739	0.09004328	0.02668284	0.03356485	0.01941756	0.04991875	0.04948053	0.353852	0.01045856	0.2101748	0.0474954	0.3674083	0.009777004	0.2061406	0.291023	0.17208	0.148763	0.153983	0.064995	0.169157	0.0004535335	0.317518	0.112179	0.344794	0.225509	0.608443	0.860011	1.07501	1.45653	3.34268
390	-1308.297	-1318.01	9.712845	9.261149	0.06109149	0.1419942	0.170276	0.006648074	0.008259683	0.07801353	0.1056955	0.03153627	0.03438385	0.02907452	0.01246382	0.09114269	0.1341717	0.05076021	0.2793188	0.04641856	0.2567365	0.054344	0.01191319	0.02933446	0.05424948	0.01156027	0.05431792	0.009254391	0.06460377	0.027675	0.07408658	0.03761742	0.0323929	0.01702516	0.2987695	0.09879067	0.2526153	0.0146027	0.2142131	0.01647303	0.2320509	0.271912	0.166004	0.138994	0.151336	0.113707	0.158048	0.0004535335	0.248925	0.105073	0.322953	0.32305	0.618606	0.864862	1.07387	1.44267	3.143875
