Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-964.5241	-978.9237	14.39964	0.1493009	0.05935723	0.1261373	0.02860619	0.02247446	0.03656389	0.09628636	0.00191321	0.07606655	0.08550701	0.06409098	0.01435593	0.1846015	0.02419409	0.01566408	0.1624212	0.09765302	0.2749786	0.03670634	0.05937479	0.01035271	0.05933003	0.08339509	0.09760949	0.04734797	0.009366415	0.1792962	0.1348732	0.1139884	0.06234582	0.2482594	0.06446502	0.0584196	0.1405412	0.02943148	0.001109576	0.03847673	0.120263	0.261311	0.0389165	0.21741	0.12443	0.237669	0.0191939	0.44825	0.21318	0.319376	2.994862
10	-606.2074	-638.639	32.4316	0.1228665	0.04223374	0.06703216	0.05515633	0.04317674	0.1465468	0.03861418	0.00245668	0.03310179	0.08607354	0.05592844	0.0261173	0.04474348	0.04428291	0.03178494	0.1162742	0.04266681	0.1021957	0.03996012	0.06920533	0.008891598	0.04878668	0.01720361	0.1324027	0.08178523	0.01729036	0.02022843	0.05896747	0.03621685	0.03058937	0.06002073	0.05136323	0.03474094	0.02471752	0.01784834	0.001182333	0.0152116	0.182892	0.102401	0.217808	0.277621	0.15889	0.0603886	0.242126	0.259176	0.219335	0.279363	1.867865
20	-529.8856	-564.479	34.59337	0.0868182	0.0412261	0.04251607	0.07291235	0.07578832	0.1732847	0.0176207	0.00224755	0.01669137	0.1001219	0.02892574	0.06053126	0.01603586	0.006783251	0.08914815	0.0415181	0.04525201	0.07088765	0.07733562	0.02574279	0.02447384	0.02558466	0.007931351	0.1172529	0.06751172	0.03590412	0.04744953	0.04760172	0.05153341	0.03000206	0.02536259	0.01958161	0.05614623	0.008497139	0.01950211	0.002320954	0.05471052	0.208973	0.163854	0.139723	0.160005	0.212816	0.11463	0.243534	0.25487	0.22061	0.280987	1.732754
30	-498.2962	-538.733	40.43679	0.01695121	0.080351	0.008191349	0.03867967	0.0740647	0.02950713	0.01354359	0.002214244	0.01064756	0.1768584	0.0238535	0.05484598	0.05251263	0.00736412	0.08613807	0.009580878	0.02412604	0.03709346	0.03725864	0.05539188	0.01620363	0.006901012	0.003124206	0.06325334	0.03973683	0.03149985	0.03597256	0.03615536	0.01967817	0.04415506	0.04543447	0.03933067	0.0290722	0.02454572	0.01258932	0.001132497	0.07958137	0.109141	0.159931	0.287029	0.0881956	0.181581	0.174122	0.234951	0.291923	0.193226	0.2799	1.36754
40	-487.4808	-528.8	41.31924	0.01801069	0.080351	0.004311955	0.03511502	0.09295343	0.0243801	0.01995882	0.01704122	0.0112251	0.1167754	0.0145696	0.0366632	0.02686116	0.005825375	0.1254726	0.02230442	0.03276632	0.02994595	0.03130414	0.04243597	0.01264825	0.0260943	0.001725367	0.08927257	0.04031242	0.02026191	0.05363474	0.04502772	0.01520609	0.02624409	0.03313888	0.06633477	0.006800792	0.0285783	0.01746494	0.00264616	0.03872414	0.152892	0.189698	0.217629	0.161335	0.188782	0.0896648	0.252342	0.268741	0.168218	0.310699	1.312387
50	-476.5658	-520.9286	44.36282	0.02489058	0.01459257	0.02054156	0.0669022	0.04626785	0.01200045	0.00759418	0.006055599	0.003973361	0.1036103	0.02134587	0.01057289	0.02840896	0.004349067	0.06761396	0.01151123	0.03433389	0.02533146	0.06099165	0.0206557	0.01830909	0.01939847	0.001855924	0.08740183	0.02804586	0.04646612	0.03599614	0.05536281	0.01504906	0.03803331	0.04015639	0.02381021	0.00423628	0.04202829	0.04577232	0.0012028	0.02749486	0.300997	0.106069	0.164212	0.152424	0.20809	0.0682081	0.275271	0.253722	0.183502	0.287505	1.122163
60	-461.9401	-505.2827	43.34262	0.02038285	0.01068252	0.01411668	0.09338723	0.02642471	0.06419771	0.01884901	0.003803447	0.006551727	0.05885648	0.01289934	0.002097761	0.04766571	0.006731909	0.09620915	0.007391924	0.02523228	0.02148429	0.04547409	0.0436617	0.01783011	0.03770454	0.001265846	0.0718842	0.06983639	0.03134274	0.02711612	0.06515496	0.007010673	0.006875012	0.06222177	0.02026857	0.0053891	0.09887452	0.02159653	0.001858783	0.01359564	0.136844	0.118662	0.169527	0.273956	0.217213	0.0837977	0.273645	0.267552	0.155627	0.303177	1.185926
70	-467.7551	-510.0931	42.33796	0.02038293	0.01233766	0.009608908	0.05899558	0.01772667	0.02001469	0.03179751	0.005718564	0.001572753	0.02045157	0.01476622	0.001599771	0.03968512	0.01900963	0.1219152	0.004940887	0.02076678	0.005158502	0.04483368	0.04646802	0.08825054	0.06178063	0.001832298	0.1334706	0.07301587	0.02969582	0.03460717	0.06570102	0.005726809	0.009184252	0.02678741	0.03312266	0.01074307	0.1134033	0.03141644	0.001771791	0.01045696	0.15942	0.143734	0.155382	0.252204	0.198675	0.0905853	0.25156	0.282825	0.173239	0.292377	1.248717
80	-464.4566	-506.0012	41.54465	0.02034852	0.001619576	0.009906111	0.07777663	0.03512415	0.06439318	0.03077705	0.003816477	0.001453035	0.04708565	0.009971745	0.0007761324	0.01986903	0.004458833	0.06409784	0.00135783	0.03429716	0.007320449	0.03926637	0.02969631	0.02475824	0.1071642	0.003329122	0.0699381	0.1105639	0.01405943	0.01270165	0.1017205	0.01609169	0.03642076	0.03392764	0.05766869	0.01431921	0.1560408	0.02641953	0.001694827	0.008068487	0.154547	0.0901016	0.211577	0.167722	0.239671	0.136382	0.25181	0.228021	0.232588	0.28758	1.298299
90	-466.8455	-511.6897	44.84423	0.01154123	0.0002874858	0.01120085	0.05481106	0.03035669	0.02124009	0.02280138	0.001354158	0.002083558	0.0419709	0.003483245	0.0004908868	0.01510809	0.005576494	0.1414553	0.00416672	0.02195545	0.01010546	0.04048475	0.04803391	0.01350367	0.016478	0.005310183	0.07742272	0.07739387	0.01237258	0.03927382	0.05205692	0.02809637	0.02661178	0.02032804	0.008012102	0.0349221	0.1066625	0.07497648	0.003218485	0.006928199	0.185949	0.04839	0.111997	0.158885	0.216641	0.278138	0.271442	0.245798	0.250721	0.232038	1.092076
