Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-1004.407	-1028.142	23.73499	0.05055416	0.0811771	0.0327003	0.006280086	0.008461322	0.0006408682	0.0146436	0.02131232	0.0209897	0.03737221	0.02371682	0.05162537	0.2012798	0.05882618	0.08074678	0.00476341	0.1427895	0.08884704	0.3239477	0.1711413	0.002248257	0.0503169	0.1203389	0.001635669	0.04307108	0.04088362	0.02553858	0.004607419	0.04039222	0.008371589	0.08162167	0.04111673	0.02272469	0.1807111	0.01520269	0.1348094	0.1759967	0.0434521	0.0594656	0.429971	0.0379007	0.178933	0.250278	0.644051	0.0834139	0.118925	0.15361	2.411403
10	-611.8864	-630.2657	18.37935	0.04155426	0.07805465	0.04788982	0.02324964	0.00571485	0.002968329	0.04982065	0.03734294	0.0170245	0.03505765	0.01611434	0.1348419	0.1806868	0.04301841	0.1890079	0.006769157	0.1555825	0.04059193	0.1456616	0.2385999	0.002364406	0.05389833	0.2146806	0.00188179	0.1246384	0.04614026	0.02709448	0.02540916	0.09111473	0.01018616	0.07286105	0.1628739	0.008251742	0.08020086	0.03005046	0.1577246	0.1472078	0.0967759	0.0479761	0.144922	0.185047	0.360587	0.164692	0.530781	0.161303	0.151781	0.156135	2.74613
20	-535.118	-546.2721	11.15408	0.1110707	0.03018968	0.0512735	0.07650826	0.005001877	0.004190995	0.1048411	0.03455891	0.09680359	0.1190116	0.1053417	0.08236303	0.1213518	0.05294053	0.1397888	0.007660497	0.04333717	0.04615227	0.3047467	0.1480317	0.0225752	0.05660797	0.1887376	0.003627945	0.2337547	0.1258397	0.04111143	0.06691574	0.1139379	0.01471882	0.06271232	0.1886883	0.001642074	0.1283084	0.03254942	0.1290583	0.1017594	0.141303	0.0582777	0.100902	0.255768	0.238793	0.204956	0.403209	0.226128	0.18259	0.188073	3.19771
30	-527.0569	-536.836	9.779096	0.1141448	0.04580306	0.04227233	0.168091	0.006894695	0.00529971	0.09876077	0.03560312	0.04410784	0.07288704	0.07597035	0.03895736	0.08581226	0.1134536	0.1383327	0.008793968	0.02437615	0.034651	0.21759	0.2014899	0.04378192	0.06334453	0.1593215	0.01226548	0.3019289	0.2960615	0.07712601	0.217026	0.07847457	0.01007348	0.02839155	0.148206	0.004440677	0.05897006	0.01728129	0.1109375	0.08272349	0.174758	0.106861	0.147685	0.172569	0.217546	0.180579	0.350835	0.204228	0.210778	0.234159	3.283646
40	-513.1788	-527.6978	14.51901	0.09304368	0.006519995	0.09145198	0.1060469	0.01635951	0.0560946	0.03684039	0.02379466	0.05323667	0.1157029	0.04656391	0.07787559	0.06075143	0.1650969	0.04395968	0.007278474	0.01579556	0.08558203	0.1120526	0.05557599	0.05872666	0.064928	0.0607775	0.01566015	0.3143378	0.2087535	0.1353897	0.1488528	0.1020731	0.009558536	0.03526136	0.3059958	0.01245293	0.0881313	0.01151681	0.06496157	0.08040025	0.127187	0.0990264	0.248033	0.192121	0.173138	0.160494	0.265915	0.300566	0.179204	0.254315	2.987401
50	-498.1809	-509.3497	11.16877	0.04757204	0.01462009	0.03946027	0.154037	0.1103068	0.04392044	0.02707995	0.03029959	0.02723046	0.05628414	0.04856823	0.04606696	0.24376	0.05814919	0.1108859	0.01443604	0.01702377	0.06141434	0.07606146	0.1849059	0.06807093	0.01660771	0.0377334	0.01373956	0.3345462	0.1766508	0.1153538	0.3210042	0.1053968	0.01210329	0.08363811	0.115022	0.02410029	0.1011134	0.007315199	0.07377845	0.1785346	0.120091	0.125643	0.206423	0.24376	0.159558	0.144525	0.23925	0.291371	0.203947	0.265432	3.196791
60	-502.3286	-511.0822	8.753638	0.09977245	0.00359311	0.05208542	0.197578	0.05885993	0.08237931	0.03333873	0.03210998	0.09331629	0.1039555	0.01337557	0.02784842	0.1066443	0.05473247	0.07136374	0.07259433	0.06030827	0.0458578	0.05118164	0.1789657	0.01197231	0.02745362	0.02567811	0.01582107	0.3475773	0.3059422	0.07784698	0.2624268	0.07587695	0.01488451	0.1480644	0.289595	0.03400084	0.1121498	0.004112702	0.08882315	0.06565054	0.163964	0.211369	0.239944	0.128946	0.148938	0.10684	0.205249	0.28359	0.241372	0.269789	3.347737
70	-508.0886	-509.8027	1.714091	0.1409969	0.003403108	0.07533485	0.2745755	0.2285963	0.04213823	0.03994766	0.1276616	0.02390512	0.1724169	0.01646258	0.01714827	0.2182997	0.03985301	0.06920694	0.04073593	0.1739283	0.01293465	0.0817614	0.1228041	0.02704045	0.06964055	0.08337335	0.02271366	0.1791125	0.2439757	0.07320499	0.2471709	0.07442184	0.06237544	0.1700438	0.325698	0.0590493	0.0860688	0.004605202	0.09800957	0.03909391	0.151022	0.172615	0.119364	0.20133	0.128173	0.227497	0.310321	0.27375	0.177428	0.2385	3.787709
80	-512.3693	-515.7294	3.36007	0.1421147	0.00242431	0.07553085	0.1809325	0.1606374	0.08050705	0.05189598	0.1297464	0.02135905	0.09735839	0.01159034	0.006477508	0.06654583	0.02811537	0.165215	0.09001744	0.06987751	0.09178957	0.09529896	0.1294797	0.1813538	0.1384481	0.1291057	0.02978593	0.09054376	0.1752905	0.09375958	0.3714043	0.1922579	0.1327076	0.1210441	0.1327643	0.07790215	0.06115174	0.002954776	0.03450516	0.02294202	0.162718	0.120061	0.110099	0.251719	0.239376	0.116027	0.263063	0.257789	0.186859	0.292288	3.684835
90	-496.6562	-513.6992	17.04305	0.1018518	0.007320012	0.05342439	0.1978507	0.06847858	0.09517907	0.1088478	0.07639111	0.02245422	0.1453779	0.01158143	0.007978028	0.04758435	0.01602731	0.2060359	0.02289162	0.03467809	0.03035889	0.08384741	0.09681866	0.1242339	0.03157284	0.04591401	0.0244729	0.05942106	0.3953597	0.01113348	0.1188805	0.1101993	0.02974591	0.2148578	0.05493088	0.04090931	0.08226485	0.0009848489	0.03334605	0.01644459	0.100851	0.121939	0.162275	0.274875	0.211245	0.128815	0.366817	0.222989	0.142952	0.267242	2.829649
