Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
120	-1532.591	-1536.281	3.689799	3.995385	0.1573442	0.1147406	0.09632241	0.1701891	0.1752845	0.1584262	0.1067865	0.2235933	0.1480925	0.1114679	0.05347846	0.06395113	0.03404397	0.02445748	0.01859143	0.02431214	0.1352141	0.0552749	0.002410843	0.1263094	0.06005969	0.07250446	0.1708694	0.0551659	0.1193674	0.1218161	0.03198306	0.02764046	0.05498013	0.0438195	0.1051467	0.1911437	0.2259916	0.1026345	0.005801196	0.05589925	0.07520133	0.112463	0.169443	0.134365	0.192576	0.142646	0.248508	0.01755536	0.308392	0.269555	0.226556	0.195497	0.454109	0.775049	1.0844	1.68644	3.520316
130	-1521.589	-1523.33	1.740698	3.722295	0.2504247	0.08926308	0.05506818	0.2791453	0.09554991	0.2300214	0.1712471	0.2674492	0.1018102	0.07150102	0.08778468	0.06194491	0.01046151	0.03146226	0.02608604	0.0224545	0.04015078	0.06995013	0.003199633	0.09495641	0.08517534	0.09893499	0.07900634	0.06652214	0.1943807	0.1007979	0.02065745	0.07360299	0.0875045	0.08573336	0.01570813	0.1951666	0.2105327	0.1210921	0.007421145	0.05839523	0.08157178	0.114969	0.17909	0.13736	0.196868	0.145825	0.225888	0.03957635	0.287371	0.251181	0.211114	0.250334	0.438424	0.765023	1.08433	1.71222	3.642134
140	-1523.222	-1521.16	-2.062322	5.813549	0.2894057	0.04726344	0.10244	0.289848	0.09642576	0.2192626	0.1307031	0.184582	0.07647357	0.1006384	0.1158576	0.06241166	0.009665187	0.01599981	0.03712819	0.01434948	0.08992529	0.1014726	0.003413085	0.1872568	0.06068012	0.1152786	0.123793	0.04821291	0.09553244	0.1744548	0.03304814	0.09888101	0.08309214	0.01579228	0.01259444	0.2677066	0.1953588	0.06992591	0.008282115	0.1336243	0.1690434	0.122094	0.216117	0.181527	0.152443	0.154862	0.172958	0.03957635	0.232032	0.268881	0.210885	0.288202	0.532719	0.821167	1.08167	1.56444	3.879823
150	-1513.596	-1519.094	5.498041	3.116802	0.2644901	0.03479487	0.02323572	0.2043075	0.1127217	0.2186325	0.07523108	0.1834093	0.1123776	0.06725021	0.1664312	0.06241166	0.08848839	0.01261403	0.03079825	0.04509183	0.05535191	0.05941638	0.00538241	0.1112783	0.03828025	0.07268858	0.08089049	0.03917449	0.1603917	0.1735615	0.04777232	0.1027372	0.06196371	0.006899553	0.01041333	0.1801596	0.1900339	0.1196876	0.02161635	0.1180891	0.04922581	0.124227	0.273837	0.184698	0.130061	0.112344	0.174833	0.01929144	0.240012	0.287107	0.193816	0.279065	0.398101	0.737797	1.08304	1.78107	3.407301
160	-1519.059	-1528.149	9.090409	3.507939	0.2018274	0.04655131	0.03689969	0.2287942	0.1078444	0.1456534	0.06916596	0.2017673	0.04113158	0.04952636	0.1252253	0.07443909	0.06113991	0.01727415	0.03199992	0.06416151	0.02867491	0.0985828	0.0043299	0.1472003	0.07381398	0.08432382	0.07298566	0.08302828	0.143949	0.09723733	0.05547068	0.1385089	0.0921397	0.01566837	0.004851404	0.07038715	0.1252108	0.05925079	0.07525758	0.118081	0.09042363	0.140243	0.266053	0.14983	0.146829	0.0996712	0.197374	0.01929144	0.240012	0.287107	0.193816	0.279065	0.425103	0.756267	1.08409	1.73454	3.182777
170	-1518.738	-1523.012	4.273506	3.991213	0.2388983	0.05384377	0.04464918	0.2634976	0.09422032	0.07738753	0.07920702	0.2224338	0.09149072	0.04135624	0.07414831	0.1015418	0.07342352	0.009660483	0.01770081	0.03708481	0.1000345	0.1116604	0.01489016	0.07463812	0.0585631	0.07024926	0.06324136	0.05612822	0.1183101	0.1795235	0.07485413	0.1083506	0.08698257	0.01015491	0.01103897	0.2800481	0.2662245	0.09362299	0.02639916	0.05852612	0.09984876	0.133225	0.253791	0.148573	0.155305	0.113388	0.195719	0.01078643	0.270968	0.271888	0.192872	0.264272	0.453879	0.774905	1.0844	1.68681	3.483834
180	-1527.34	-1526.725	-0.6151305	8.615128	0.268475	0.06157225	0.0900705	0.2353039	0.06652214	0.1167358	0.1456822	0.2450245	0.03697417	0.07602579	0.08590182	0.1055287	0.1390693	0.03596475	0.02519901	0.03978027	0.07881922	0.06298131	0.03817138	0.1532551	0.03434636	0.1501769	0.0738071	0.06757716	0.1001165	0.1340843	0.1013976	0.1149342	0.1089821	0.007823422	0.01833019	0.20589	0.2522088	0.04575028	0.0278644	0.1735415	0.06548567	0.17951	0.204679	0.148754	0.158214	0.112885	0.195958	0.01078643	0.279001	0.256826	0.19859	0.265583	0.606152	0.858906	1.07527	1.45968	3.789374
190	-1524.648	-1522.092	-2.555918	3.032073	0.2246791	0.08280527	0.0525467	0.3228842	0.0373181	0.2489983	0.1427669	0.2236231	0.05483645	0.08684234	0.1441927	0.1033344	0.060118	0.006549844	0.04830631	0.04105755	0.1019762	0.103149	0.04376245	0.1320356	0.03764027	0.08821534	0.04969733	0.1494859	0.157342	0.1374733	0.1639791	0.129131	0.04436594	0.02500857	0.01646583	0.2347796	0.1751453	0.1010818	0.01757716	0.1087752	0.01272699	0.136266	0.224678	0.110685	0.169638	0.189119	0.169615	0.01078643	0.276201	0.264285	0.196597	0.262917	0.391728	0.733288	1.08267	1.79231	3.910673
200	-1513.135	-1519.74	6.605017	6.931731	0.2055207	0.09697451	0.03569393	0.2117148	0.08602489	0.159985	0.1046464	0.1371319	0.07296705	0.07001308	0.05216669	0.1689563	0.08667497	0.0149677	0.01532552	0.02514396	0.0330187	0.06012267	0.01328431	0.1258373	0.07110739	0.09087638	0.06909101	0.06405608	0.1289878	0.122337	0.05608076	0.1578758	0.03257758	0.02056283	0.007130455	0.2037676	0.2692304	0.08867003	0.02634381	0.0964741	0.0567752	0.116569	0.184676	0.139682	0.158159	0.173874	0.227039	0.006759935	0.276201	0.264285	0.196597	0.262917	0.566745	0.839235	1.07911	1.51491	3.338114
210	-1522.343	-1525.453	3.109801	6.169717	0.1900407	0.1657179	0.03693501	0.2334312	0.1014191	0.1283591	0.07474739	0.157259	0.100493	0.08170288	0.04051282	0.1067122	0.09460341	0.01473138	0.02936547	0.01651457	0.1283573	0.06985652	0.01290533	0.09493978	0.05928232	0.06547114	0.03148342	0.1011536	0.1999136	0.1438533	0.07775959	0.07830554	0.04999864	0.02027837	0.00609137	0.2621761	0.3199701	0.1065988	0.0228601	0.0893624	0.04340308	0.12355	0.204673	0.154901	0.148071	0.122496	0.246309	0.006759935	0.266743	0.259739	0.19609	0.277428	0.544432	0.827505	1.08088	1.54719	3.556565
220	-1514.668	-1514.327	-0.3415476	4.966302	0.2739719	0.05759554	0.02511902	0.2817077	0.08762138	0.1530293	0.2153736	0.18455	0.09101517	0.2082764	0.09476334	0.1195468	0.02324222	0.02303801	0.01576505	0.03646679	0.09578602	0.08437356	0.004880815	0.1229673	0.05013122	0.1030154	0.08157326	0.05287831	0.1641913	0.1255929	0.02394988	0.05573936	0.07985914	0.04781316	0.01448383	0.2335934	0.2169099	0.1444755	0.04230648	0.08959273	0.0470791	0.155754	0.208849	0.177643	0.192353	0.117953	0.147449	0.006759935	0.220923	0.303407	0.229058	0.246612	0.500672	0.803148	1.08336	1.61282	3.772275
230	-1526.306	-1525.579	-0.7273277	6.458525	0.3409766	0.107133	0.03618761	0.1791134	0.08753025	0.2240669	0.2000797	0.1340902	0.1105564	0.05777699	0.07799874	0.1004396	0.05828468	0.006825891	0.02061861	0.09560659	0.07965444	0.03148786	0.007374484	0.152409	0.09725413	0.1225664	0.06059336	0.02281274	0.1272069	0.1151891	0.03741379	0.1138608	0.0758057	0.1185801	0.00603982	0.2429636	0.2015736	0.1898157	0.01480001	0.07134252	0.07035672	0.151778	0.15764	0.192465	0.159134	0.109114	0.229869	0.006759935	0.245708	0.259345	0.23223	0.262718	0.553297	0.832219	1.08021	1.53427	3.796386
240	-1513.456	-1515.231	1.774614	2.710125	0.2721557	0.06447463	0.03164727	0.26997	0.1014465	0.164011	0.1529714	0.1836598	0.09102057	0.07755802	0.1345568	0.1125159	0.06198772	0.01115294	0.04806209	0.03521172	0.1489651	0.03678596	0.003056929	0.1103784	0.05915681	0.09722815	0.03507894	0.08491163	0.06225174	0.1456839	0.03204181	0.0694086	0.06187321	0.06690854	0.009531531	0.2299529	0.2182524	0.1706495	0.0746985	0.06717404	0.04362416	0.122387	0.168595	0.205711	0.137054	0.17149	0.194764	0.007654775	0.261443	0.277431	0.243971	0.217156	0.365514	0.714101	1.08066	1.83973	3.640015
250	-1512.319	-1516.842	4.523406	3.889538	0.1505429	0.09770801	0.03134754	0.2509628	0.1004935	0.2043067	0.1289535	0.2137585	0.08778141	0.09055579	0.1639737	0.1620096	0.06856419	0.01960532	0.03597719	0.02976971	0.09165823	0.04938393	0.007913899	0.06533394	0.07955465	0.07564888	0.04380796	0.0466067	0.03837279	0.1453588	0.06378989	0.1234668	0.03971605	0.03374923	0.02994804	0.2204012	0.2298631	0.08176865	0.01579249	0.1077906	0.04197895	0.131543	0.227157	0.200188	0.130334	0.1188	0.191978	0.007654775	0.195249	0.321223	0.255823	0.227705	0.448189	0.7713	1.0844	1.69611	3.468215
260	-1510.388	-1509.091	-1.297713	4.108265	0.1745692	0.1165652	0.02683642	0.3110179	0.06801227	0.1896161	0.1183905	0.2191151	0.1330657	0.09841284	0.1026575	0.2147651	0.0543123	0.03483804	0.008067712	0.05663233	0.1310462	0.03936056	0.0111776	0.1055114	0.03941995	0.09880457	0.1024014	0.06806967	0.09910306	0.1934621	0.0437074	0.1131323	0.09486899	0.0199673	0.02372805	0.2059837	0.233864	0.09759088	0.0298698	0.09176343	0.06232836	0.129383	0.284068	0.187174	0.110406	0.116849	0.172121	0.005012224	0.223807	0.320538	0.216827	0.238829	0.460213	0.778872	1.08437	1.67655	3.832035
270	-1511.774	-1518.475	6.700846	5.62007	0.1654261	0.09549738	0.02962335	0.2793761	0.09218839	0.1112428	0.1162337	0.2582521	0.1627445	0.06595338	0.0721857	0.1355847	0.0318407	0.02302732	0.05069129	0.04606817	0.1244799	0.07069857	0.007357955	0.1518446	0.03135242	0.08026106	0.07872569	0.0624427	0.03819855	0.1067062	0.06448785	0.07666582	0.06812848	0.05426824	0.01321446	0.1179212	0.1334056	0.1243221	0.01650132	0.1028505	0.07235632	0.116142	0.25286	0.168019	0.148649	0.159823	0.154507	0.005012224	0.23353	0.291019	0.226247	0.249205	0.525957	0.817448	1.08209	1.57451	3.332125
280	-1520.464	-1517.807	-2.657426	9.969743	0.2176476	0.1154436	0.008881463	0.284147	0.04246386	0.1608457	0.1570965	0.2389875	0.09975985	0.09842329	0.1116318	0.1210111	0.03435916	0.01446694	0.07788952	0.03252563	0.2173214	0.06626407	0.005279849	0.1064964	0.04008969	0.06553715	0.07128212	0.1037376	0.02902288	0.103521	0.08488528	0.1270201	0.119903	0.04911376	0.01136736	0.212584	0.285698	0.117546	0.04101201	0.1963457	0.04740953	0.186063	0.234526	0.179732	0.101092	0.114328	0.184259	0.005012224	0.215317	0.310426	0.20839	0.265867	0.630971	0.870656	1.0724	1.42598	3.917017
290	-1522.833	-1521.917	-0.9155708	4.649829	0.1546791	0.1128816	0.01915892	0.24826	0.05374762	0.255375	0.1428644	0.2152836	0.1407131	0.04606424	0.0542369	0.1061787	0.04265416	0.04660577	0.04446688	0.01468939	0.1807093	0.09434717	0.004562671	0.1014377	0.06810561	0.08699866	0.07580452	0.06098675	0.03036011	0.09436956	0.174477	0.08989548	0.06074206	0.07130592	0.02065335	0.2785022	0.1416153	0.1465318	0.04938028	0.1963457	0.08316079	0.180163	0.2573	0.171099	0.110908	0.135748	0.144782	0.005012224	0.192387	0.272325	0.256546	0.278742	0.48685	0.795055	1.08385	1.63424	3.808151
300	-1515.946	-1516.02	0.07396018	3.749828	0.2638822	0.07318102	0.0323579	0.3278815	0.09868571	0.1716129	0.1015972	0.2297832	0.1350925	0.0772969	0.1043978	0.1106122	0.05466179	0.02105073	0.01825056	0.01696584	0.0862161	0.07811218	0.005735741	0.170835	0.08084735	0.08202635	0.03998186	0.05737519	0.06347383	0.1066734	0.1042268	0.1229964	0.09323105	0.01655546	0.0203054	0.1718865	0.2127848	0.1192324	0.1370872	0.1055105	0.03390202	0.140667	0.191406	0.155246	0.172097	0.146167	0.194417	0.02068813	0.279876	0.253173	0.227476	0.239475	0.440068	0.766088	1.08435	1.70949	3.746306
310	-1514.195	-1518.184	3.98959	5.833553	0.1279816	0.1145901	0.03479551	0.1721866	0.09471816	0.1752813	0.1214606	0.3168417	0.1452619	0.07177264	0.1521955	0.1532492	0.05319749	0.03726012	0.002362218	0.02109178	0.1003803	0.06373882	0.009155916	0.1206107	0.05943859	0.05076666	0.07545514	0.04601136	0.02899226	0.06656045	0.1221746	0.08633843	0.08482256	0.008639691	0.005252005	0.2668668	0.256915	0.04231386	0.05028033	0.1191638	0.04345497	0.166327	0.226323	0.183566	0.116429	0.136328	0.171026	0.02068813	0.247181	0.265157	0.237995	0.249666	0.533402	0.82154	1.08163	1.56343	3.501579
320	-1521.151	-1521.03	-0.1211919	5.408889	0.1650157	0.08371001	0.04978192	0.2957556	0.1052245	0.1708253	0.1354343	0.3108195	0.09389379	0.09463467	0.1163956	0.1849303	0.0365952	0.03623152	0.006940545	0.01540996	0.03916427	0.07459474	0.03308081	0.1215331	0.1326456	0.04223256	0.1174605	0.04158494	0.008445239	0.1609876	0.1127494	0.08724494	0.06286055	0.01234133	0.002615307	0.2065884	0.1861981	0.1764566	0.0688617	0.1193443	0.04991416	0.182857	0.182994	0.185564	0.137886	0.137812	0.172888	0.01458204	0.243179	0.290931	0.220266	0.245624	0.518222	0.813141	1.08253	1.58611	3.758503
330	-1522.9	-1525.113	2.21229	8.050325	0.1648573	0.1150342	0.03331358	0.2094512	0.07803889	0.2061744	0.1579949	0.2570025	0.09508135	0.06051717	0.09942686	0.08588296	0.08024905	0.02422748	0.007504598	0.05476187	0.1228399	0.05892397	0.0255743	0.1871993	0.09974389	0.03074348	0.07508053	0.04428481	0.008501918	0.09284411	0.2084157	0.04765344	0.05261181	0.04285082	0.002866348	0.2274529	0.2205213	0.07515676	0.0805399	0.1426812	0.03665521	0.197879	0.216192	0.147014	0.126112	0.125712	0.18709	0.06471749	0.243179	0.290931	0.220266	0.245624	0.594177	0.853064	1.07653	1.47623	3.61266
340	-1517.857	-1519.453	1.595846	7.297315	0.2357217	0.134817	0.02890523	0.2523595	0.0912563	0.1240883	0.1097594	0.3248855	0.05391801	0.09078105	0.1333672	0.0551546	0.06873202	0.009190251	0.01515451	0.04654669	0.2048821	0.0925306	0.01965126	0.1043102	0.157411	0.02307778	0.06709691	0.05038013	0.03286889	0.08049909	0.05524422	0.06449807	0.05279525	0.05177568	0.009813202	0.2149552	0.2280515	0.1439095	0.09141727	0.08639646	0.04498609	0.185505	0.197822	0.187411	0.127047	0.131021	0.171193	0.04204767	0.244288	0.272918	0.23605	0.246744	0.576327	0.844137	1.07826	1.50127	3.651188
350	-1521.044	-1514.888	-6.156748	5.364903	0.2139248	0.09753092	0.03819966	0.3393062	0.1187097	0.1881177	0.285417	0.2437784	0.1365523	0.1366598	0.1223095	0.1553246	0.03311114	0.02386295	0.02133802	0.01392885	0.1589631	0.06892549	0.00422498	0.1086638	0.1206697	0.04443162	0.1320853	0.05846965	0.06464908	0.1185291	0.06369953	0.06980636	0.0425315	0.0686584	0.01030011	0.1348492	0.3513067	0.1088725	0.1002428	0.1150179	0.02275633	0.141016	0.247808	0.191043	0.143849	0.10878	0.167505	0.0255843	0.244288	0.272918	0.23605	0.246744	0.516562	0.812209	1.08261	1.58861	4.135725
360	-1538.75	-1526.696	-12.05424	2.380058	0.2574554	0.05669577	0.01494191	0.2459692	0.03740305	0.2461348	0.2479131	0.2939322	0.1960757	0.0996095	0.07735144	0.1516879	0.02776367	0.03509636	0.015383	0.014462	0.2359577	0.06325496	0.002688418	0.1526578	0.1245293	0.07568744	0.2055457	0.1692201	0.03500197	0.07743445	0.06479517	0.1157115	0.07273216	0.05425882	0.02054788	0.2342225	0.2160156	0.1160434	0.1600074	0.201567	0.08856399	0.140641	0.24715	0.193873	0.143467	0.107809	0.16706	0.0255843	0.252319	0.28189	0.211391	0.254401	0.334782	0.69017	1.07713	1.89792	4.504318
370	-1526.167	-1524.041	-2.125728	4.562971	0.1749419	0.1300318	0.02643665	0.2311807	0.1150049	0.1373962	0.08745953	0.1866484	0.09752068	0.1061997	0.09391949	0.2473197	0.01634583	0.01869536	0.0219395	0.02394321	0.09322908	0.089054	0.002219905	0.1720434	0.1113074	0.02975577	0.1714015	0.197566	0.03961759	0.1113716	0.1083382	0.07297898	0.1001524	0.0109726	0.02568832	0.2888172	0.2054253	0.1334352	0.03852836	0.06487385	0.1020259	0.139187	0.176434	0.206074	0.160393	0.140714	0.177198	0.0255843	0.22701	0.28534	0.230134	0.257515	0.482847	0.792673	1.08397	1.64051	3.883786
380	-1519.227	-1524.587	5.359288	4.7575	0.1498474	0.1332021	0.01844888	0.2250478	0.08148217	0.1451181	0.1688807	0.1922019	0.05819299	0.06655121	0.1068899	0.08675392	0.03093036	0.04508706	0.004782243	0.0316641	0.1016498	0.06412725	0.001157915	0.118109	0.06651785	0.05387424	0.08015596	0.04282331	0.125425	0.08888677	0.0448244	0.2328145	0.1591603	0.006520216	0.05116318	0.2072687	0.2053681	0.07274856	0.05755967	0.05497612	0.03576072	0.178428	0.174413	0.152607	0.181963	0.134792	0.177797	0.005556949	0.236182	0.279145	0.217563	0.26711	0.491683	0.797908	1.0837	1.62671	3.415973
390	-1515.612	-1515.15	-0.4623368	3.296543	0.1912483	0.1195714	0.02143157	0.2475861	0.07239175	0.2511743	0.1016945	0.1730174	0.1171819	0.05412736	0.110508	0.1225806	0.06076063	0.02679498	0.003386453	0.043609	0.06482032	0.1138354	0.00379675	0.1862255	0.06951163	0.09365276	0.09707433	0.1112277	0.1209076	0.1760783	0.005695384	0.1584086	0.08979468	0.005203306	0.04078037	0.1382972	0.3333202	0.1151821	0.03409475	0.06001431	0.04483857	0.157284	0.207049	0.166012	0.170598	0.132364	0.166692	0.01390195	0.272481	0.25692	0.224756	0.245843	0.410977	0.746729	1.08363	1.75866	3.779824
