Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-2546.009	-2571.953	25.94357	0.1231657	0.1017174	0.2103641	0.03765871	0.03241169	0.02871448	0.00421003	0.01793996	0.05006513	0.05915939	0.03610261	0.03342276	0.1351884	0.217961	0.05804273	0.06007649	0.0410146	0.01090607	0.01750961	0.04367955	0.049798	0.04158179	0.006749503	0.048054	0.1068164	0.07584626	0.005696305	0.01221287	0.06581628	0.1674201	0.09665657	0.02222796	0.1263197	0.002580214	0.1080639	0.0004693525	0.01774716	0.0794916	0.0896035	0.150873	0.130333	0.336027	0.213672	0.615373	0.0396886	0.070779	0.27416	2.273367
10	-1782.167	-1798.669	16.50249	0.1420927	0.1609279	0.08550372	0.1684691	0.07055861	0.05918752	0.009852836	0.03424395	0.1334643	0.1224847	0.04570431	0.07545014	0.1317558	0.112668	0.04697611	0.1027202	0.05669697	0.0206598	0.1134293	0.09844196	0.07971104	0.05813194	0.02449643	0.05357429	0.1275067	0.1067224	0.01790379	0.09048413	0.1188527	0.06464752	0.07572644	0.02419014	0.08452415	0.003950781	0.1127369	0.001268291	0.02771859	0.108474	0.189031	0.081004	0.274694	0.180256	0.16654	0.471842	0.126498	0.155604	0.246057	2.863434
20	-1546.276	-1549.518	3.242256	0.2544253	0.1152058	0.03141193	0.2019864	0.09319277	0.1794524	0.006434524	0.2336574	0.122823	0.07796325	0.1049922	0.2496902	0.1273824	0.09544903	0.02496892	0.06758326	0.05757184	0.01288024	0.02885114	0.1545986	0.4127406	0.03711813	0.03124129	0.0499771	0.09607088	0.05690041	0.05871906	0.07413133	0.09128121	0.04849168	0.07277516	0.07659341	0.06648193	0.005162653	0.2698636	0.001370761	0.002758836	0.105275	0.183457	0.0786153	0.266594	0.193684	0.172375	0.414715	0.182543	0.177542	0.2252	3.692199
30	-1523.873	-1523.8	-0.07374404	0.2878829	0.1054355	0.03039678	0.2135311	0.1140031	0.1647716	0.01787125	0.1664195	0.1595911	0.06867667	0.1148591	0.3167571	0.07184184	0.05077035	0.06312185	0.09225886	0.04461431	0.03228548	0.009181056	0.1084912	0.5554582	0.120751	0.1059494	0.1085075	0.03997956	0.05831438	0.04888541	0.03784918	0.1563187	0.105546	0.08588784	0.103296	0.09704639	0.006077865	0.03446152	0.0004902773	0.001868614	0.132524	0.170692	0.139449	0.248045	0.180208	0.129082	0.314144	0.220618	0.153748	0.31149	3.899449
40	-1515.146	-1515.903	0.7563813	0.1555894	0.05214781	0.03786595	0.2894962	0.1230419	0.1989687	0.08857899	0.3292418	0.0576943	0.02734885	0.06612479	0.2701257	0.04659128	0.04738979	0.04859233	0.05945048	0.1028261	0.08167438	0.006320922	0.1574451	0.3222933	0.1171169	0.06247342	0.2259366	0.0439337	0.02344241	0.1030247	0.1379221	0.1793131	0.1144753	0.1122355	0.1016861	0.03389903	0.004370249	0.01500779	0.001349503	0.002571223	0.12944	0.213031	0.131644	0.189595	0.176014	0.160277	0.315967	0.259598	0.197034	0.227401	3.847566
50	-1501.446	-1501.688	0.2422139	0.2146815	0.08154179	0.0573605	0.2245922	0.08771221	0.1334368	0.140802	0.1552176	0.104493	0.09011781	0.132832	0.3503193	0.07047065	0.04276196	0.07402222	0.05331053	0.109591	0.07073998	0.002411934	0.1163517	0.3424231	0.10553	0.1934202	0.09114579	0.08092883	0.0423485	0.03036831	0.05849475	0.215259	0.1243792	0.1183121	0.07710821	0.06415471	0.002744369	0.01128917	0.001211117	0.007817235	0.160555	0.170603	0.185479	0.151834	0.19203	0.139498	0.252152	0.2459	0.251533	0.250416	3.879701
60	-1502.283	-1503.203	0.9201253	0.1845404	0.0744963	0.04375513	0.143113	0.186434	0.114128	0.2522739	0.2803135	0.05554164	0.1441276	0.1133612	0.2277858	0.03548108	0.007907117	0.03649482	0.04291979	0.0427588	0.09017348	0.0005473053	0.1321397	0.3329224	0.2153429	0.1091826	0.1232363	0.08132809	0.07351354	0.03320194	0.04728977	0.2884994	0.070345	0.02877174	0.09409118	0.09084832	0.003440037	0.01543024	0.003245716	0.01834999	0.151943	0.203753	0.167585	0.14369	0.18173	0.151299	0.262496	0.255987	0.261852	0.219665	3.837332
70	-1497.199	-1493.992	-3.207917	0.1976363	0.07799925	0.07184213	0.2395929	0.07606375	0.1259827	0.2640072	0.2693147	0.1051574	0.1441276	0.1762701	0.1963236	0.06443727	0.003045407	0.02928385	0.0379962	0.06010573	0.02261143	0.0002063785	0.1202733	0.3868621	0.125127	0.136942	0.09676765	0.1232642	0.1050513	0.06229782	0.1002223	0.2038829	0.1749572	0.04415362	0.09696599	0.1283106	0.01942035	0.00285907	0.004093994	0.001879137	0.137163	0.208177	0.171223	0.143177	0.185676	0.154584	0.214934	0.279485	0.266641	0.23894	4.095334
80	-1497.462	-1489.953	-7.508793	0.1403485	0.1724973	0.05870914	0.2839657	0.03110168	0.1786616	0.1599562	0.2648548	0.0946654	0.08707372	0.164903	0.2274442	0.04511948	0.005245201	0.03188472	0.05056744	0.1181091	0.04776926	0.0008952713	0.141879	0.3512446	0.2540098	0.1374829	0.1115048	0.09693926	0.1625238	0.07049153	0.1145047	0.2843622	0.1894871	0.04992356	0.09088853	0.06865418	0.05454978	0.01259894	0.0074916	0.001831132	0.122093	0.219575	0.20066	0.146156	0.153715	0.157801	0.21696	0.281031	0.269154	0.232855	4.364139
90	-1499.687	-1494.53	-5.157028	0.2211761	0.1076308	0.06978929	0.2194037	0.02631275	0.164987	0.1876388	0.246393	0.08637027	0.1286837	0.1692982	0.2010544	0.04321505	0.01509019	0.01995731	0.03939867	0.07394315	0.05147609	0.0009573664	0.1049809	0.4261512	0.1785475	0.1734431	0.1397931	0.07347329	0.09118833	0.03786138	0.06774118	0.2903061	0.2772575	0.03319738	0.09835141	0.08678123	0.04132339	0.01609941	0.005338847	0.002542768	0.107675	0.221313	0.198225	0.139085	0.177815	0.155887	0.259174	0.248755	0.263826	0.228245	4.217154
