Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-947.8861	-973.3911	25.50492	0.1628543	0.008582092	0.06175198	0.0306748	0.0007339242	0.00219577	0.001868163	0.01363194	0.100041	0.002765018	0.1898914	0.06154607	0.006482154	0.04769713	0.0004872244	0.03843082	0.1129989	0.1197373	0.1290046	0.09631551	0.05790309	0.08285381	0.0271109	0.1794692	0.008862454	0.00103032	0.2376989	0.08621557	0.003554223	0.1740178	0.007417201	0.001305441	0.0993438	0.023772	0.006416309	0.003541499	0.1125795	0.111843	0.241486	0.214997	0.0264538	0.0718086	0.333411	0.424896	0.0363186	0.410991	0.127795	2.300782
10	-649.7272	-679.5521	29.82488	0.09417503	0.03604514	0.1020049	0.2263295	0.001914512	0.003247373	0.0005386616	0.01231613	0.005605684	0.003452371	0.201126	0.02925192	0.006987187	0.03165284	0.0005180238	0.04623017	0.1153803	0.07008935	0.07552592	0.09816609	0.01419084	0.09509376	0.02707246	0.07000505	0.0029184	0.0005967377	0.04038115	0.07226676	0.003313183	0.1540486	0.004117203	0.008965712	0.06440543	0.02159368	0.003251877	0.01624207	0.2717647	0.235952	0.0940183	0.145396	0.0906095	0.129913	0.304112	0.344671	0.110716	0.348596	0.196017	2.030785
20	-582.3304	-618.5309	36.20049	0.04540064	0.08560305	0.06554019	0.1514878	0.001551618	0.005344957	0.001305979	0.01387817	0.01289511	0.003457005	0.3089842	0.03657952	0.01279815	0.02639863	0.0007028418	0.1389126	0.06468891	0.03690501	0.04303812	0.05515454	0.008037818	0.02989722	0.02026841	0.09143036	0.003591223	0.003170954	0.01928022	0.02839075	0.005567184	0.1103424	0.004336886	0.005494542	0.02067733	0.02736873	0.00137537	0.01200385	0.1304485	0.180942	0.0723598	0.257916	0.0629203	0.22797	0.197891	0.295191	0.316746	0.194078	0.193985	1.632309
30	-536.0184	-579.4009	43.38248	0.01983089	0.09099345	0.01488656	0.1889842	0.001095016	0.005843817	0.00310996	0.03051704	0.004956172	0.005963831	0.1613532	0.01060032	0.07335556	0.01544473	0.001342539	0.05139787	0.03654479	0.03557592	0.01702771	0.04905525	0.008328378	0.01775562	0.01113152	0.05605438	0.001914616	0.004807482	0.02828653	0.006854388	0.01882141	0.043225	0.002838146	0.0085088	0.02497092	0.06577715	0.00246097	0.033369	0.0304512	0.28733	0.0741467	0.196794	0.0773792	0.165763	0.198587	0.219055	0.219967	0.31463	0.246348	1.183434
40	-490.3845	-535.1157	44.73118	0.01319549	0.02621698	0.0179786	0.1209249	0.006382378	0.03355682	0.002108735	0.0209779	0.02146409	0.01195441	0.08776045	0.0131595	0.05469433	0.03889122	0.004372123	0.09161772	0.03016281	0.04291378	0.02716041	0.05460837	0.009661266	0.03059862	0.01045233	0.03697445	0.004430722	0.01072738	0.04372088	0.003824633	0.03881142	0.02740789	0.008614741	0.01320572	0.02597337	0.0682059	0.007449215	0.02088258	0.01809878	0.185003	0.0964842	0.239433	0.0965187	0.180206	0.202355	0.212975	0.308279	0.222658	0.256088	1.099141
50	-475.3167	-520.1705	44.85386	0.02688534	0.08885317	0.006776522	0.09767474	0.002482238	0.01646244	0.004149841	0.02718361	0.02865214	0.001029093	0.05355789	0.02134888	0.09568838	0.07040824	0.01574704	0.04237784	0.01105154	0.01077849	0.02596133	0.05883457	0.04543143	0.04738895	0.02289938	0.01295335	0.008775336	0.03061985	0.031218	0.003739194	0.02197883	0.01875991	0.04529452	0.006176816	0.008389978	0.04448566	0.01693065	0.008447059	0.01208112	0.0974328	0.0612872	0.19454	0.0601656	0.321794	0.264781	0.327367	0.310531	0.224285	0.137817	1.091473
60	-486.3936	-531.5583	45.16472	0.0470802	0.03323199	0.005959316	0.03779262	0.003953002	0.0143099	0.01127549	0.06191138	0.01422658	0.0008631457	0.04611877	0.02208065	0.1127385	0.09396658	0.01253182	0.05095169	0.01551405	0.01241862	0.01629546	0.04728174	0.04401681	0.02983486	0.01247519	0.004032589	0.02633931	0.04187925	0.02564323	0.0207163	0.005847563	0.01670788	0.0572767	0.006669705	0.004204757	0.04484974	0.02514774	0.03455887	0.01134268	0.219609	0.0534895	0.239052	0.117962	0.222852	0.147036	0.227037	0.322054	0.263321	0.187587	1.072045
70	-474.6903	-520.5044	45.81405	0.03695857	0.05123623	0.006643939	0.06025374	0.003719838	0.0192146	0.01570805	0.03504562	0.007115552	0.003593813	0.05298402	0.01162317	0.08855256	0.03066519	0.0196159	0.03833121	0.02069821	0.02500544	0.01216912	0.04355236	0.07028418	0.02679951	0.05846354	0.008026072	0.02666876	0.01994218	0.0201285	0.01656865	0.02507353	0.02494141	0.05889356	0.004934606	0.00629921	0.01828231	0.03260883	0.01834163	0.01251756	0.167239	0.0675149	0.259848	0.0628418	0.169709	0.272848	0.281436	0.234453	0.274124	0.209987	1.031461
80	-472.9387	-520.0168	47.07803	0.03815907	0.0614972	0.004557418	0.09704537	0.006242233	0.02904676	0.01313156	0.007795874	0.008216317	0.002188529	0.0229395	0.02318553	0.06366284	0.02699687	0.01688016	0.02685444	0.0235929	0.01320694	0.00184816	0.03535091	0.05949821	0.01944525	0.01922	0.0218658	0.009934479	0.02003479	0.028056	0.03485121	0.04069254	0.006208002	0.07802467	0.004271658	0.00950385	0.007384284	0.04427571	0.008310384	0.01848753	0.158297	0.154659	0.112725	0.0905007	0.160634	0.323184	0.288239	0.24012	0.28075	0.190891	0.9524629
90	-474.7295	-517.2612	42.5317	0.08467473	0.02826092	0.003530398	0.08829805	0.03459088	0.03000953	0.01132778	0.006806571	0.0437064	0.003307102	0.03052154	0.02930312	0.1486771	0.01479386	0.01796113	0.04266941	0.03133069	0.02417675	0.001048087	0.02885907	0.119848	0.01483457	0.0114363	0.03272883	0.003228108	0.04367449	0.06693036	0.01005873	0.04475413	0.002109344	0.04870851	0.01027704	0.003489424	0.01045667	0.06050645	0.03724821	0.01246629	0.171504	0.0936256	0.233114	0.100697	0.187906	0.213153	0.311106	0.160216	0.336597	0.19208	1.236609
