Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1620	-1496.173	-1496.026	-0.146225	6.076458	0.06537268	0.06320909	0.08782331	0.01185128	0.1398204	0.142117	0.05508299	0.1511182	0.1641183	0.007991929	0.000508846	0.2537596	0.09330484	0.1311872	0.1462461	0.1494877	0.06861372	0.019806	0.07956165	0.03035605	0.130713	0.1884919	0.01672961	0.1024849	0.03194658	0.1197565	0.08410182	0.01401534	0.2990922	0.08795183	0.05924413	0.2112066	0.02563041	0.157213	0.00279311	0.1211517	0.2462075	0.108526	0.210487	0.153998	0.162775	0.247204	0.117011	0.002104252	0.197819	0.11716	0.24674	0.438281	0.541452	0.825905	1.08109	1.55156	3.760067
1630	-1501.947	-1503.208	1.261507	3.451192	0.06733161	0.02738424	0.1148764	0.00505925	0.1449806	0.145363	0.04516612	0.2276059	0.09099713	0.07347273	0.0007075527	0.4490003	0.0809114	0.1241775	0.1831581	0.02921979	0.04816695	0.03386075	0.02899839	0.0275604	0.06179812	0.1161373	0.04545481	0.0509094	0.02032241	0.05080918	0.07968676	0.0329042	0.1534304	0.1538841	0.06726791	0.1814339	0.03116881	0.2248346	0.006252623	0.1414869	0.3063043	0.116426	0.201329	0.134557	0.141528	0.29424	0.11192	0.002104252	0.238412	0.138237	0.251417	0.371935	0.421412	0.7538	1.08399	1.7408	3.672084
1640	-1500.427	-1499.044	-1.383421	3.406198	0.06022752	0.02385862	0.1236867	0.008070671	0.1083366	0.1553061	0.06810253	0.1791853	0.1850681	0.1339326	0.0003584806	0.3131011	0.04710264	0.1725474	0.1285382	0.1392692	0.01675935	0.02891089	0.05630567	0.06573645	0.1318149	0.2061517	0.05494856	0.0758162	0.02013012	0.05421677	0.09955989	0.05594137	0.2455255	0.07633914	0.09788393	0.1633863	0.07754957	0.05245307	0.003568917	0.1163352	0.2913668	0.131873	0.162936	0.106133	0.145593	0.320245	0.133219	0.002104252	0.252748	0.124492	0.264067	0.358692	0.418434	0.751797	1.0839	1.74587	3.837392
1650	-1491.832	-1492.57	0.7382939	3.447495	0.04701128	0.02198551	0.1985412	0.01076468	0.1317625	0.2265248	0.03911871	0.1539196	0.1621895	0.02639491	0.0007022123	0.3328698	0.04323887	0.08917054	0.2087545	0.0956806	0.03435223	0.0731469	0.02152746	0.01284321	0.07545361	0.1836061	0.1156057	0.07071045	0.08091091	0.03264218	0.1548655	0.05957838	0.1401257	0.06892305	0.06692595	0.204048	0.07018426	0.09475281	0.006691174	0.1110618	0.2382	0.124404	0.152691	0.15575	0.12315	0.313565	0.13044	0.007976063	0.223912	0.135964	0.248379	0.391745	0.421169	0.753637	1.08398	1.74121	3.704785
1660	-1497.098	-1492.981	-4.116622	9.168455	0.09106093	0.0325516	0.0870836	0.008977272	0.1095049	0.1572253	0.05030673	0.1688576	0.152879	0.005016674	0.0003072649	0.2557685	0.07501687	0.1164724	0.1890659	0.120665	0.06635124	0.08868682	0.0264328	0.02258444	0.1978447	0.2005566	0.07095335	0.08433953	0.06332566	0.03673182	0.1438854	0.03875988	0.1848039	0.1457546	0.1078251	0.2909962	0.09032729	0.1118856	0.01571583	0.1410411	0.2586555	0.134391	0.144463	0.22026	0.1307	0.255959	0.114226	0.0305717	0.18282	0.150083	0.274786	0.392311	0.616893	0.86405	1.07406	1.44499	4.008217
1670	-1494.482	-1497.598	3.116572	5.877721	0.03525844	0.02811161	0.05690927	0.0173475	0.1692646	0.1420509	0.06170877	0.1784306	0.1645862	0.00551926	0.0001204403	0.2982503	0.06647909	0.09402194	0.1461795	0.04274522	0.04865912	0.05534816	0.01052948	0.01671062	0.06382851	0.240485	0.02522676	0.1174516	0.07695538	0.09316037	0.06451631	0.01256343	0.1828508	0.1110252	0.09422968	0.1028518	0.06641281	0.08103312	0.0876393	0.2146297	0.2830515	0.114162	0.184354	0.209706	0.157737	0.225288	0.108752	0.0305717	0.189507	0.129624	0.272561	0.408308	0.534898	0.822356	1.08153	1.56122	3.556142
1680	-1497.313	-1501.852	4.538301	5.50442	0.03328126	0.01881123	0.1062996	0.02118132	0.1368468	0.2233174	0.06098473	0.188246	0.1101472	0.003591446	8.25727e-05	0.1891262	0.08112658	0.1089018	0.2433071	0.03505736	0.09662666	0.07006978	0.0338451	0.03628083	0.1006761	0.2643826	0.02832132	0.04664745	0.08399806	0.04393055	0.03775582	0.01920372	0.1480112	0.1716263	0.1002142	0.1147594	0.03022325	0.06950522	0.05768081	0.1339974	0.2192197	0.118894	0.181876	0.18465	0.185032	0.222259	0.10729	0.0305717	0.192512	0.110431	0.245707	0.45135	0.521768	0.815123	1.08233	1.58078	3.467284
1690	-1493.476	-1501.403	7.926318	3.032137	0.02764877	0.006915109	0.05704695	0.009367752	0.09279723	0.1641034	0.03960548	0.2118013	0.1643127	0.003845708	0.0007661738	0.2582574	0.05778416	0.08651606	0.156064	0.05797408	0.03076075	0.1026135	0.03462966	0.04599532	0.08185109	0.2190193	0.02925023	0.04089751	0.05615658	0.09305669	0.05971439	0.02601392	0.1987712	0.04966754	0.1185658	0.197114	0.01278092	0.1127355	0.05086164	0.1478071	0.1524643	0.172561	0.198811	0.117615	0.202261	0.19147	0.117281	0.02961431	0.192512	0.110431	0.245707	0.45135	0.391733	0.733292	1.08267	1.7923	3.255533
1700	-1497.555	-1495.799	-1.756501	3.612119	0.05416914	0.04889712	0.1715435	0.04098035	0.08987979	0.2197089	0.04359186	0.2130053	0.09520722	0.003994468	0.00215264	0.24178	0.0834342	0.1637732	0.2035429	0.1098611	0.04948885	0.1049467	0.01584874	0.03715587	0.1349443	0.2441357	0.02261553	0.1159068	0.1192591	0.04719058	0.08467834	0.08713013	0.2419029	0.1065252	0.05411053	0.1169267	0.008482736	0.06233116	0.01769449	0.1120697	0.2918435	0.209394	0.175137	0.135614	0.143205	0.220771	0.115878	0.02961431	0.196491	0.113396	0.226648	0.463466	0.431696	0.760629	1.08423	1.72345	3.860709
1710	-1497.124	-1500.587	3.463274	3.403445	0.04337355	0.06087137	0.11053	0.006772958	0.1156085	0.1093983	0.06691551	0.21534	0.1136455	0.001422588	0.001435531	0.333265	0.04989958	0.1427698	0.1750401	0.0624147	0.04922732	0.0473228	0.02939533	0.01794505	0.08445784	0.2214795	0.007221339	0.1031032	0.1240201	0.05806559	0.132797	0.0313954	0.194402	0.2088712	0.0787244	0.1114322	0.003063383	0.1008045	0.01397052	0.1356495	0.1724223	0.099053	0.141607	0.151707	0.201465	0.278495	0.127674	0.0664253	0.208172	0.111747	0.223353	0.456728	0.41825	0.751673	1.08389	1.74618	3.534473
1720	-1499.173	-1498.101	-1.072437	5.183212	0.04227213	0.04633133	0.202638	0.005358512	0.1497954	0.1794408	0.04971672	0.2092935	0.133272	0.004270514	0.003865004	0.2603276	0.03456826	0.100656	0.276785	0.0522515	0.03364629	0.05904966	0.03901656	0.04638942	0.1687918	0.221627	0.006892817	0.04240734	0.1437909	0.02891499	0.01991224	0.02062835	0.1535117	0.1530735	0.09582084	0.1331656	0.002974707	0.2648277	0.03166186	0.1094082	0.2916017	0.101067	0.10861	0.168641	0.207253	0.284158	0.13027	0.009548637	0.22179	0.128842	0.269943	0.379425	0.509513	0.808221	1.08297	1.5993	3.817955
1730	-1501.864	-1494.748	-7.116401	2.573748	0.06686987	0.05224249	0.1905479	0.007428841	0.1460597	0.2677964	0.0451628	0.1906637	0.1142412	0.003320684	0.001904249	0.2701001	0.1715266	0.1647094	0.1810017	0.06653122	0.03031962	0.06483055	0.0150636	0.0697564	0.1168553	0.277507	0.004984325	0.1425276	0.1541634	0.04217372	0.1068034	0.02549879	0.1538302	0.1131331	0.02283809	0.2143178	0.003486077	0.2987265	0.07043872	0.1487608	0.1795813	0.0856634	0.194714	0.155895	0.180622	0.262681	0.120424	0.004497943	0.207201	0.139966	0.271383	0.38145	0.353339	0.704815	1.07942	1.86243	4.195703
1740	-1495.458	-1496.846	1.387945	4.893522	0.05881755	0.05069402	0.1188477	0.03246125	0.09424153	0.2059297	0.04531668	0.2102027	0.148791	0.01011186	0.003328946	0.2240922	0.1700218	0.1041447	0.1928427	0.07921427	0.03893646	0.1178463	0.006229784	0.03649026	0.117222	0.2449393	0.005011037	0.05479197	0.07713087	0.06476123	0.05306835	0.0316098	0.1925844	0.09797857	0.07559253	0.1110878	0.06715208	0.1881231	0.05468976	0.1373021	0.1425752	0.0637079	0.142755	0.139943	0.187343	0.297936	0.168316	0.004497943	0.277949	0.0964042	0.234581	0.391065	0.497594	0.801364	1.08348	1.61756	3.664181
1750	-1507.886	-1507.602	-0.2839057	9.359204	0.05537857	0.08870012	0.1246271	0.06777169	0.1537889	0.1955302	0.04311287	0.2092473	0.1726831	0.005296699	0.002056651	0.2418114	0.07039576	0.08117486	0.08202811	0.06994366	0.04987093	0.1557273	0.003375355	0.02748321	0.1128116	0.2290366	0.003376096	0.05352399	0.06515702	0.04890969	0.1040857	0.1037187	0.1767033	0.1267851	0.0497004	0.2204702	0.072535	0.1100243	0.06420904	0.1399149	0.1877067	0.0888159	0.137676	0.127618	0.226615	0.284545	0.134729	0.004497943	0.280305	0.0887452	0.23657	0.39438	0.620393	0.865706	1.07366	1.44024	3.768672
1760	-1500.251	-1501.814	1.56265	4.011098	0.05117322	0.08640347	0.1545321	0.04380782	0.1361394	0.2005239	0.03496429	0.1626018	0.1499919	0.006436638	0.003271579	0.3341041	0.1489546	0.09934867	0.1220138	0.07074303	0.02666441	0.06772042	0.00346682	0.0322732	0.1185959	0.2048846	0.003070091	0.04333265	0.01502595	0.04024156	0.150869	0.05708383	0.177249	0.08660224	0.04243513	0.1477969	0.07641348	0.1613001	0.01806024	0.1039646	0.2712021	0.0993552	0.100485	0.127158	0.219256	0.323581	0.130165	0.004497943	0.309398	0.097956	0.261123	0.331523	0.454971	0.775592	1.0844	1.68504	3.653262
1770	-1499.591	-1499.418	-0.1734444	8.358614	0.03854942	0.05245682	0.167615	0.01926906	0.102304	0.2046143	0.05213502	0.2345194	0.1620543	0.01908173	0.007678944	0.2910154	0.04586437	0.1542247	0.2242471	0.09542131	0.02323144	0.06956917	0.00168756	0.04769522	0.08841045	0.2157761	0.006057757	0.06117864	0.02459048	0.06394234	0.1728227	0.02543294	0.2245235	0.1604956	0.02834812	0.1691368	0.04041489	0.09462746	0.01163451	0.1506715	0.2104702	0.0939787	0.105286	0.121964	0.207392	0.373295	0.0980848	0.004497943	0.312529	0.0920051	0.262366	0.3331	0.600849	0.856333	1.07583	1.46698	3.761768
1780	-1501.643	-1504.165	2.52124	3.605356	0.01501478	0.08223407	0.2182843	0.04534152	0.1380447	0.2115384	0.04385848	0.1553773	0.08973092	0.03940601	0.008223888	0.2626726	0.05267009	0.08174531	0.2287878	0.08328773	0.04933446	0.06626959	0.01747289	0.03755028	0.1047646	0.2601081	0.0141646	0.1377518	0.01466651	0.04882489	0.05140438	0.04340825	0.1782309	0.1179942	0.07422976	0.1941054	0.03345872	0.07424194	0.004311801	0.08383221	0.2310073	0.0665892	0.118946	0.137787	0.184317	0.377388	0.114971	0.004497943	0.32827	0.107353	0.248668	0.315709	0.431275	0.760352	1.08422	1.72415	3.593351
1790	-1495.597	-1499.943	4.346183	5.817356	0.03658208	0.06984571	0.1582916	0.03475783	0.1716392	0.2101249	0.03610438	0.2235011	0.1439335	0.02922139	0.01222741	0.2875612	0.05935275	0.1065166	0.1878422	0.09240417	0.057586	0.09073082	0.03537825	0.02487216	0.09928737	0.2224832	0.02725668	0.04952996	0.0241223	0.02534926	0.01680724	0.0240107	0.1382143	0.1105183	0.02678044	0.1738652	0.06127289	0.1260928	0.004651276	0.0883014	0.192275	0.0595375	0.11186	0.129579	0.173336	0.354905	0.170783	0.004497943	0.334152	0.0961501	0.253124	0.316573	0.532849	0.821238	1.08166	1.56425	3.479292
1800	-1492.208	-1500.206	7.998287	8.966501	0.01974199	0.0242888	0.1599885	0.008189449	0.1100384	0.252867	0.01293099	0.1424941	0.1579872	0.03416941	0.02565641	0.2324484	0.07906967	0.1289801	0.1553285	0.02796567	0.05484539	0.08280848	0.0262659	0.04139712	0.05963325	0.2620875	0.02096429	0.1008615	0.04380509	0.03871404	0.03543709	0.01221425	0.1231791	0.1253864	0.03774999	0.1552454	0.04844063	0.1280471	0.003450157	0.08438635	0.1939714	0.138724	0.11148	0.121258	0.150166	0.386394	0.0919771	0.001915025	0.25874	0.0789328	0.325058	0.337269	0.613077	0.862233	1.0745	1.45019	3.251035
1810	-1496.588	-1496.686	0.0976384	3.861224	0.07569399	0.02125774	0.1142696	0.02513361	0.1067916	0.1819693	0.02799896	0.177557	0.1772753	0.02746674	0.03138368	0.2552508	0.07355753	0.1351238	0.183699	0.05120993	0.02075625	0.1865496	0.02672894	0.081966	0.08771307	0.2956742	0.06362745	0.08047241	0.02270683	0.09426254	0.02912287	0.009083218	0.09642006	0.1886581	0.01739757	0.1987806	0.04959925	0.1247884	0.00449616	0.06927828	0.3311054	0.135572	0.148195	0.134107	0.191881	0.293819	0.0964265	0.001915025	0.22103	0.0940075	0.277683	0.40728	0.446572	0.770269	1.0844	1.69876	3.744826
1820	-1493.739	-1496.508	2.769185	4.062718	0.03874438	0.004141583	0.1001748	0.008958572	0.04211534	0.145508	0.02363468	0.1728585	0.09137015	0.04425244	0.0264874	0.2888119	0.0651828	0.09782985	0.2076376	0.07078401	0.03121229	0.09002784	0.03560554	0.07081447	0.1046365	0.228852	0.07946498	0.1195913	0.04596719	0.06848893	0.04491698	0.006684192	0.2608447	0.113313	0.04109695	0.1575456	0.08725165	0.07818288	0.005609878	0.1775718	0.3016833	0.131606	0.153784	0.102216	0.200356	0.308743	0.103296	0.001915025	0.22103	0.0940075	0.277683	0.40728	0.457775	0.77735	1.08439	1.68049	3.577854
1830	-1493.213	-1494.983	1.769734	6.989779	0.04179534	0.004192868	0.07974899	0.006145086	0.1951181	0.2279608	0.01832866	0.1409469	0.1062292	0.04936583	0.02093707	0.3308543	0.06523156	0.07562896	0.2594718	0.02811441	0.06904202	0.1176244	0.01931804	0.02701366	0.14247	0.1931333	0.04131271	0.08061268	0.1049294	0.06329185	0.02972278	0.01820456	0.1832619	0.1021115	0.05793957	0.1638038	0.07822756	0.07297538	0.02472515	0.1455363	0.2549932	0.10482	0.190964	0.14765	0.126827	0.303874	0.125866	0.001915025	0.217451	0.130637	0.273185	0.378727	0.568311	0.840042	1.07898	1.51267	3.64032
1840	-1500.144	-1501.764	1.619566	4.974586	0.02474531	0.01148874	0.1534484	0.00906474	0.09790522	0.1480262	0.0167485	0.1809612	0.2252337	0.1165848	0.02056618	0.3322253	0.08787552	0.1396713	0.148472	0.1769358	0.0217015	0.05877116	0.00892141	0.01298965	0.07765946	0.1553156	0.0545883	0.08508378	0.07698191	0.03830573	0.03695882	0.02542056	0.1337643	0.08857138	0.101269	0.1615893	0.1891692	0.0729202	0.0187695	0.1411083	0.1998933	0.112529	0.158028	0.175456	0.138505	0.31968	0.0958027	0.07980489	0.23964	0.133388	0.278938	0.348034	0.501019	0.803349	1.08335	1.61229	3.649705
1850	-1495.051	-1497.431	2.379955	3.247722	0.03392557	0.01758068	0.1210364	0.00526889	0.07457545	0.2233588	0.03570742	0.181519	0.1109421	0.107196	0.04541614	0.2605982	0.06943652	0.1093462	0.1216333	0.1294371	0.0640596	0.08174933	0.01708728	0.01000256	0.1282057	0.3312046	0.03496833	0.1252382	0.09190509	0.07156163	0.05657638	0.02748586	0.1730727	0.09053494	0.07623739	0.1175311	0.108262	0.04639416	0.002265394	0.08776116	0.2130997	0.0980102	0.110954	0.143111	0.161991	0.373886	0.112047	0.04410776	0.218068	0.105762	0.326041	0.350129	0.407562	0.744383	1.08349	1.76456	3.602181
1860	-1495.942	-1495.9	-0.04283308	3.097176	0.0387144	0.03235523	0.05538906	0.01832124	0.1028022	0.1492484	0.01938263	0.210187	0.1735186	0.04583161	0.03496558	0.3343758	0.0952737	0.117214	0.1875957	0.1225443	0.09942471	0.05969268	0.05535348	0.01588093	0.05965905	0.2615185	0.06553305	0.08869395	0.05718074	0.05930802	0.03733171	0.01224216	0.2344195	0.1391242	0.1343165	0.1294335	0.08387724	0.08704966	0.002957949	0.1418857	0.1910023	0.109461	0.143411	0.170496	0.146819	0.298941	0.130871	0.04410776	0.243624	0.0939521	0.289634	0.372789	0.396643	0.73677	1.08296	1.78363	3.753605
1870	-1507.813	-1504.077	-3.736249	5.697858	0.02297285	0.03610757	0.09226054	0.06842072	0.1872108	0.2079388	0.06035142	0.1762043	0.05822293	0.05411055	0.04021843	0.3938353	0.06296643	0.1558488	0.1926363	0.06030198	0.1212903	0.1527428	0.05087605	0.01344157	0.1457414	0.1807966	0.1148437	0.1001935	0.05389996	0.004986997	0.04309144	0.01120431	0.08438855	0.1419139	0.1055958	0.1586859	0.1070184	0.09692458	0.002854463	0.17042	0.2539255	0.113468	0.15461	0.135294	0.159222	0.296316	0.141091	0.02166598	0.216074	0.122334	0.23177	0.429823	0.528711	0.818968	1.08192	1.5704	3.984444
1880	-1498.278	-1492.687	-5.591154	3.403956	0.04207176	0.03917312	0.2188618	0.05862809	0.1188571	0.2479316	0.02118635	0.2254818	0.07945811	0.02322638	0.0213952	0.4549163	0.08362608	0.1071757	0.1747069	0.06351134	0.08186395	0.07782604	0.03879543	0.02897111	0.1384396	0.206227	0.09256739	0.08986354	0.06269599	0.005116179	0.05783998	0.01935165	0.1061201	0.142441	0.03947042	0.1950197	0.1419112	0.1197594	0.001561164	0.1313684	0.3429582	0.172346	0.146188	0.12347	0.17816	0.27042	0.109416	0.02166598	0.238901	0.100321	0.236524	0.424254	0.418284	0.751696	1.08389	1.74612	4.100375
1890	-1496.779	-1500.681	3.902057	4.734615	0.05591719	0.02271911	0.09494312	0.07967253	0.1418478	0.2307013	0.02615501	0.2216382	0.1822501	0.01717456	0.01459727	0.1613226	0.0655726	0.1462916	0.1934732	0.03447733	0.04691813	0.03401102	0.0352664	0.04439921	0.0750706	0.3142946	0.05355829	0.04739424	0.02138538	0.003840017	0.0823512	0.01071687	0.1966891	0.1381254	0.03472518	0.1923877	0.09725241	0.1568008	0.002488557	0.0472773	0.1833434	0.0771724	0.160605	0.18507	0.150357	0.30659	0.120206	0.02166598	0.256395	0.118567	0.253843	0.371196	0.490668	0.797311	1.08373	1.62829	3.50705
1900	-1494.034	-1493.188	-0.8461726	4.4772	0.03755273	0.006365357	0.1171617	0.09734863	0.09989554	0.2089939	0.02847717	0.154218	0.1911816	0.03919147	0.01260523	0.3643552	0.07033766	0.1320102	0.1643568	0.04529066	0.04954948	0.08044669	0.05910338	0.03004334	0.1427188	0.3317538	0.0908269	0.04247197	0.02863313	0.01329633	0.1098441	0.005092565	0.1410399	0.1584326	0.05630968	0.1270618	0.06235315	0.1275734	0.004536386	0.1536913	0.2196933	0.10164	0.168192	0.232985	0.102808	0.268488	0.125886	0.00104292	0.226308	0.140993	0.301856	0.330843	0.478799	0.790247	1.08407	1.64688	3.803814
1910	-1499.026	-1508.319	9.293304	7.836664	0.03017999	0.01749959	0.149203	0.07512188	0.09534578	0.1547392	0.0253441	0.1368673	0.09934607	0.09150502	0.01560921	0.2158443	0.05862007	0.1420731	0.1580581	0.06960279	0.01542944	0.04719577	0.02009761	0.05595573	0.06168499	0.1844471	0.05666249	0.09616182	0.03083238	0.01200758	0.06700792	0.007715951	0.1333807	0.08137139	0.1066879	0.08250132	0.1415258	0.1079561	0.007462677	0.1203248	0.1987275	0.0800248	0.167517	0.143721	0.167346	0.33195	0.109441	0.00104292	0.239546	0.14924	0.261019	0.350195	0.589348	0.850675	1.07702	1.48296	3.170097
1920	-1499.712	-1493.744	-5.968478	3.353474	0.1106421	0.02695496	0.1501952	0.09295756	0.2294242	0.2956659	0.03529616	0.2770708	0.1502101	0.07016305	0.007894782	0.2610385	0.05984333	0.09632325	0.2377021	0.1393973	0.007169486	0.04292589	0.04127051	0.02125353	0.152667	0.1718585	0.07620574	0.09510947	0.02727698	0.01834607	0.04711623	0.02940227	0.1340906	0.1357459	0.07664174	0.1616976	0.09501563	0.1223481	0.007008812	0.1426776	0.2773509	0.131271	0.119421	0.143119	0.166645	0.33056	0.108983	0.00104292	0.195873	0.0985263	0.301327	0.404273	0.414885	0.749394	1.08378	1.75194	4.123958
1930	-1493.69	-1491.788	-1.901839	3.750635	0.06813764	0.03161696	0.1429843	0.02968002	0.1602423	0.2789156	0.03352812	0.1619189	0.1813404	0.0941237	0.03666552	0.2987711	0.06534912	0.1089022	0.136123	0.05076585	0.02341546	0.03802147	0.09534	0.06969294	0.1021941	0.186829	0.07649289	0.09071033	0.01335238	0.01264874	0.05488449	0.005820532	0.1557106	0.187021	0.05747007	0.1256368	0.07678366	0.1419855	0.009196422	0.1285698	0.3389521	0.126196	0.146608	0.138271	0.160831	0.319362	0.108732	0.00104292	0.253641	0.135065	0.261054	0.350241	0.440116	0.766119	1.08435	1.70942	3.869793
1940	-1494.289	-1493.392	-0.8969504	4.797513	0.02996956	0.0450235	0.1048987	0.03805526	0.1422515	0.1778314	0.05243022	0.2167172	0.1614372	0.1011962	0.02187048	0.314442	0.03860793	0.1027647	0.1719383	0.04314655	0.07795241	0.07340668	0.04495138	0.05088236	0.1434701	0.2357448	0.09414675	0.07290878	0.04133418	0.01233288	0.03342131	0.0171803	0.2144294	0.06995179	0.1195845	0.1289658	0.06271176	0.04874343	0.01704397	0.1284048	0.3568393	0.18066	0.1484	0.12524	0.143118	0.294419	0.108163	0.00104292	0.229805	0.122372	0.236521	0.411301	0.493444	0.798941	1.08364	1.62398	3.806987
1950	-1499.36	-1497.786	-1.574288	4.193791	0.0580766	0.05522517	0.1306505	0.02026392	0.1533278	0.1590105	0.03295034	0.2406593	0.1604463	0.05136299	0.04110121	0.1816943	0.08478509	0.1336908	0.1389085	0.05445875	0.1324383	0.136061	0.04691695	0.09270971	0.1586644	0.2893103	0.09488739	0.08479792	0.0561894	0.07443502	0.04697942	0.003814447	0.1376228	0.1386629	0.05709181	0.1210461	0.08709373	0.09326461	0.007691209	0.09170719	0.2013242	0.182862	0.132047	0.120037	0.121987	0.324027	0.11904	0.00104292	0.22613	0.0849315	0.283282	0.405656	0.464701	0.781655	1.08432	1.66932	3.849321
1960	-1491.105	-1489.444	-1.661486	3.299079	0.04760396	0.02025743	0.06548122	0.02751987	0.0813687	0.1549221	0.0468712	0.2535293	0.09495075	0.05193856	0.02549896	0.3220137	0.04488291	0.1262876	0.26567	0.06992918	0.07727699	0.07792124	0.03757551	0.03867975	0.1192062	0.2230486	0.02790368	0.0656743	0.08596224	0.08457604	0.06063104	0.01049326	0.2262507	0.1096349	0.04423225	0.2226143	0.1057693	0.09343477	0.01453852	0.1508343	0.2797875	0.110341	0.184964	0.122438	0.190686	0.252872	0.138699	0.00104292	0.245022	0.132585	0.222672	0.399722	0.411153	0.746849	1.08364	1.75836	3.854771
1970	-1499.626	-1501.008	1.381333	7.749763	0.03719363	0.02183407	0.099048	0.06312401	0.1636261	0.2390124	0.03494301	0.1875124	0.09962402	0.03242534	0.03019224	0.2153789	0.1109336	0.0745205	0.1652501	0.07819046	0.03886546	0.08063893	0.05471119	0.04459497	0.1385733	0.2622892	0.0374524	0.1300394	0.04192168	0.09651395	0.01353281	0.01607513	0.1728738	0.07228101	0.1248809	0.1830836	0.06310684	0.1011936	0.0078367	0.1330683	0.1982527	0.0860015	0.17435	0.132159	0.205826	0.27295	0.128713	0.00104292	0.252192	0.107952	0.229187	0.410669	0.587332	0.849672	1.07722	1.48578	3.664595
1980	-1503.947	-1507.636	3.688569	7.190515	0.1009546	0.02942431	0.1212705	0.04099424	0.1310509	0.2777709	0.02808371	0.1798925	0.1478683	0.009075453	0.01929051	0.122867	0.03564523	0.1375109	0.1403463	0.07864032	0.07521282	0.05524654	0.05062366	0.02832558	0.1385733	0.2611713	0.1236834	0.05207613	0.05443045	0.06083855	0.003580048	0.01089403	0.2337862	0.07177481	0.08706011	0.1361922	0.0517775	0.04474837	0.0142984	0.1211917	0.2442215	0.143466	0.0864353	0.134981	0.244445	0.259211	0.131461	0.00104292	0.259351	0.111434	0.235694	0.393521	0.573595	0.842748	1.07851	1.50515	3.520392
1990	-1505.081	-1511.876	6.794187	4.604741	0.05581704	0.03267545	0.1564341	0.02827387	0.06619994	0.2568786	0.039497	0.1239499	0.09237514	0.01016765	0.008801433	0.132159	0.09622256	0.1440389	0.1582905	0.08577122	0.03208707	0.1110724	0.01625447	0.05122576	0.09408913	0.3220219	0.05171337	0.05871193	0.2071	0.0451204	0.003623782	0.00924314	0.1315426	0.1094829	0.02822196	0.1263041	0.0298934	0.05166225	0.008497257	0.1231541	0.2277171	0.111833	0.0993863	0.144882	0.219957	0.287849	0.136092	0.09003141	0.259351	0.111434	0.235694	0.393521	0.484784	0.793828	1.08391	1.63747	3.326291
2000	-1494.686	-1494.751	0.0658655	5.813021	0.07510411	0.02971356	0.1115458	0.03040922	0.1181652	0.2291678	0.065732	0.1966729	0.1432128	0.07128733	0.01953706	0.2707212	0.06022903	0.192193	0.1410666	0.07192583	0.05562189	0.06185944	0.03709837	0.03402669	0.06745763	0.2011424	0.09843852	0.07004753	0.1927791	0.07409184	0.005220651	0.01997138	0.1758381	0.08308291	0.0367506	0.2450566	0.01676438	0.05046989	0.01826818	0.1498002	0.2263418	0.116342	0.157197	0.165571	0.14975	0.309398	0.101743	0.03740281	0.195895	0.12388	0.268045	0.412181	0.532701	0.821157	1.08167	1.56447	3.746811
2010	-1495.321	-1498.422	3.100819	5.042409	0.04408569	0.02568593	0.1689247	0.02342499	0.1212081	0.1143783	0.0178105	0.1759197	0.1872218	0.09371296	0.01059686	0.2497651	0.05511574	0.08442718	0.1960899	0.06640419	0.06088569	0.06695022	0.06595047	0.02632273	0.153332	0.1503245	0.06054903	0.0575475	0.129512	0.1410333	0.0117497	0.007751549	0.2364595	0.07153037	0.05426059	0.2249796	0.02204024	0.09119823	0.01126333	0.1084298	0.1702848	0.145569	0.142719	0.144328	0.146312	0.280903	0.140168	0.04980557	0.236272	0.122362	0.271949	0.369417	0.503829	0.804969	1.08323	1.60797	3.557127
2020	-1498.137	-1504.479	6.341871	6.97325	0.06004755	0.02479827	0.1310055	0.01636615	0.08587185	0.2417086	0.05051698	0.1830362	0.08166206	0.04190987	0.02138022	0.3123138	0.04749186	0.07104191	0.2118537	0.08602096	0.06578391	0.02841927	0.02445771	0.03031172	0.1844174	0.1642305	0.04803085	0.07043494	0.07861575	0.1064083	0.01205007	0.005344565	0.1169759	0.08156197	0.03258808	0.2124371	0.0143909	0.1328836	0.002179094	0.1274731	0.148541	0.146065	0.138848	0.140414	0.178523	0.273284	0.122866	0.02612548	0.214497	0.104646	0.223006	0.45785	0.567867	0.839813	1.07902	1.5133	3.354561
