Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-852.7633	-888.3362	35.57287	0.07816606	0.04383974	0.1128565	0.01017842	0.004033541	0.02315374	0.008848047	0.04033718	0.04209923	0.009459177	0.1064349	0.1244397	0.1240142	0.03099112	0.02043443	0.07886502	0.03078116	0.00702265	0.07753914	0.05557581	0.01544612	0.001815473	0.04136394	0.02551458	0.01111618	0.006592023	0.07380821	0.01472548	0.05529647	0.05881057	0.007482109	0.07901307	0.1442853	0.02877538	0.04017204	0.006331657	0.03191678	0.403623	0.12067	0.152308	0.0810605	0.0600914	0.182246	0.218099	0.191503	0.255894	0.334503	1.671535
110	-849.306	-880.8772	31.57118	0.07754549	0.03572149	0.09229157	0.009285551	0.01119513	0.02203645	0.006471827	0.02175247	0.06719104	0.006226551	0.1071003	0.07166382	0.1738381	0.02969465	0.01124144	0.08485462	0.03597801	0.03264644	0.1197278	0.05107256	0.07331178	0.001975342	0.05153547	0.02018789	0.01176665	0.008938607	0.03388315	0.01405475	0.09968789	0.1374501	0.01055607	0.1200245	0.1342593	0.01904997	0.05323362	0.034917	0.02927351	0.337091	0.151537	0.149274	0.0764102	0.0754622	0.210226	0.312814	0.192887	0.257744	0.236555	1.921641
120	-848.4483	-881.4545	33.00622	0.04765478	0.04530857	0.09583028	0.009443581	0.02557798	0.02726185	0.005503407	0.07279142	0.09843706	0.009729279	0.1494304	0.04063136	0.1090767	0.02921005	0.007056458	0.05952116	0.027818	0.007326677	0.05697093	0.02888069	0.02859262	0.00428821	0.06141152	0.04301837	0.002318544	0.01567153	0.007324333	0.02166605	0.1129887	0.0958658	0.02850269	0.1545467	0.1267942	0.06679457	0.04051658	0.03055688	0.03763298	0.335132	0.180522	0.158153	0.0743944	0.0450297	0.206768	0.216338	0.224136	0.261678	0.297849	1.831951
130	-842.1827	-876.0339	33.85119	0.06698855	0.04804811	0.09246786	0.005063417	0.01921853	0.02116916	0.01284608	0.01629314	0.1226842	0.009358703	0.137984	0.03770791	0.09688974	0.05220452	0.02671992	0.06248449	0.02682832	0.003920125	0.07870201	0.03431751	0.03367788	0.002302133	0.03913178	0.05460703	0.001162383	0.01818438	0.01745795	0.02873611	0.1171769	0.1073413	0.01982968	0.08530416	0.1319866	0.02303204	0.0626769	0.03452206	0.03011462	0.394636	0.139847	0.143567	0.0905622	0.0598689	0.171519	0.209301	0.216845	0.285693	0.288161	1.77914
140	-849.309	-884.6274	35.31842	0.08033489	0.03463185	0.1038904	0.005782223	0.01706328	0.01769673	0.03819063	0.01171156	0.02979903	0.009997112	0.1259754	0.01870143	0.09920542	0.03622601	0.02302694	0.04016837	0.04467399	0.0215404	0.08048813	0.062494	0.05174881	0.001750748	0.03027107	0.06530207	0.0005970246	0.01455674	0.03283825	0.02563556	0.09953279	0.1059707	0.009778199	0.05717821	0.09184394	0.02195122	0.09421762	0.01415256	0.06851511	0.264166	0.133689	0.249674	0.102006	0.0525132	0.19795	0.229766	0.219581	0.299766	0.250887	1.687438
150	-844.5713	-879.1326	34.56125	0.03467261	0.02834471	0.08023494	0.005335898	0.02866354	0.03074338	0.02099029	0.007120288	0.05958163	0.0118397	0.1318706	0.09781227	0.1253565	0.01486963	0.04092241	0.06201346	0.006512632	0.006587492	0.08175882	0.08838104	0.02315987	0.002492934	0.02271343	0.04411034	0.0005084324	0.02837524	0.02970222	0.01889145	0.1126151	0.1019723	0.0238179	0.05653329	0.1641235	0.01756063	0.06634763	0.01400787	0.04421738	0.306138	0.211067	0.189071	0.0466381	0.0583679	0.188718	0.253544	0.265338	0.204265	0.276852	1.734761
160	-850.6013	-885.635	35.03375	0.03656785	0.01047346	0.07369836	0.009481267	0.03062974	0.02175482	0.03413353	0.009536702	0.09300148	0.009999495	0.1708375	0.07166968	0.0666862	0.01605682	0.05023681	0.03757378	0.003139094	0.01312268	0.05964776	0.03737707	0.0409703	0.008001031	0.035184	0.135024	0.0009167825	0.03393911	0.03810255	0.02408732	0.1272647	0.07153081	0.02328496	0.09802123	0.09350182	0.02322107	0.06585183	0.00693497	0.02376951	0.261845	0.100945	0.161715	0.132187	0.0939531	0.249354	0.274443	0.287208	0.214763	0.223586	1.70523
170	-851.4462	-884.2296	32.78348	0.03730646	0.01997182	0.0904464	0.00639734	0.01986258	0.02270019	0.03926699	0.009564367	0.07006984	0.008099548	0.1446903	0.05468775	0.1004388	0.0191619	0.08975343	0.0633105	0.004195823	0.01161583	0.1360311	0.09686347	0.03063975	0.01239969	0.08838914	0.04819129	0.00145002	0.02365447	0.009568154	0.0123225	0.1324604	0.1321229	0.01471568	0.04597357	0.1131385	0.02438847	0.04643506	0.04199848	0.02358951	0.283071	0.105594	0.199371	0.114875	0.0372482	0.259841	0.238866	0.226068	0.253726	0.28134	1.845872
180	-849.4578	-885.3973	35.93951	0.02307292	0.0167263	0.1121681	0.00264051	0.0519211	0.00862995	0.04814042	0.01802084	0.05115426	0.003661491	0.108442	0.08019913	0.1666311	0.01728866	0.03639449	0.02172571	0.002736668	0.009466216	0.06678031	0.04456554	0.04671567	0.01986367	0.1020132	0.1041114	0.003829741	0.0233714	0.007269921	0.01160255	0.1003916	0.08882941	0.00884904	0.06839554	0.0805884	0.02986998	0.02494475	0.02523677	0.01237151	0.336134	0.112638	0.177	0.135473	0.0610783	0.177677	0.280976	0.211191	0.245008	0.262825	1.64862
190	-852.5858	-883.0179	30.4321	0.08305735	0.04180253	0.171146	0.0009243042	0.06279514	0.009839401	0.02727327	0.01273619	0.06947554	0.02819051	0.1731799	0.09314963	0.1239931	0.03631533	0.003082153	0.05999485	0.002292755	0.01578437	0.04754151	0.04501178	0.04617642	0.01220272	0.08381307	0.04185268	0.002554965	0.06650821	0.02133565	0.007063617	0.07116466	0.09850521	0.01590855	0.1255188	0.1577356	0.03267901	0.04509	0.0404759	0.01666292	0.335859	0.0716726	0.166116	0.125108	0.071613	0.229632	0.27279	0.219642	0.197538	0.31003	1.992834
