Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-1141.706	-1166.524	24.81772	0.02428628	0.03289294	0.01273649	0.01719313	0.003201454	0.03066486	0.05125246	0.131532	0.2058619	0.004352466	0.1516186	0.0228395	0.003590753	0.003653776	0.01038105	0.1917755	0.1405721	0.1554462	0.01140326	0.008919295	0.0876162	0.08516759	0.001729703	0.02816125	0.280612	0.04743853	0.01541092	0.0706034	0.002997649	0.08179674	0.0760013	0.07515481	0.01515657	0.05220087	0.04754673	0.1286266	0.03333692	0.0693891	0.00318551	0.0654501	0.016038	0.237652	0.608285	0.147884	0.00730546	0.446494	0.398317	2.343732
10	-671.3446	-708.0925	36.7479	0.01689321	0.04422823	0.009402478	0.07657472	0.01881316	0.01207212	0.07454715	0.06000042	0.03110131	0.003406542	0.147377	0.0351251	0.01268996	0.007573185	0.004744858	0.143642	0.09009971	0.08496762	0.1063146	0.001977554	0.02769355	0.04846644	0.001791502	0.01624173	0.123517	0.09591279	0.0345045	0.03251298	0.002681982	0.02621577	0.01113763	0.03235772	0.01157072	0.02989548	0.03217134	0.07012306	0.01975066	0.14134	0.021514	0.225683	0.0895839	0.207645	0.314234	0.289005	0.182696	0.17696	0.351338	1.598096
20	-589.6367	-629.3407	39.70405	0.04392574	0.05128314	0.009499999	0.08325547	0.03580967	0.007644639	0.04151965	0.05405677	0.0421422	0.006318268	0.08022212	0.02096609	0.0359653	0.01965152	0.003516014	0.0377793	0.07494437	0.06687416	0.1540576	0.0005565809	0.02855649	0.02870075	0.007432749	0.01333036	0.04403861	0.158361	0.05073429	0.01623285	0.001838855	0.04265442	0.02319042	0.0315912	0.008072166	0.04774582	0.0115844	0.01826942	0.011014	0.159794	0.0507969	0.187544	0.187048	0.158952	0.255866	0.237478	0.240531	0.171701	0.35029	1.413336
30	-558.7114	-603.3168	44.60538	0.01898122	0.05019037	0.001404695	0.06274484	0.02901689	0.002177304	0.03260769	0.02799277	0.03357836	0.007654435	0.03954951	0.006493369	0.06492369	0.02204452	0.01401781	0.03895434	0.07460422	0.08349259	0.07964257	0.001611395	0.006385947	0.02521366	0.01291121	0.01486461	0.01484141	0.1397685	0.02290419	0.01859304	0.001388335	0.02863486	0.0141123	0.0182407	0.004346145	0.06247546	0.007796772	0.0124116	0.01043201	0.107834	0.113748	0.170908	0.099262	0.306213	0.202035	0.290884	0.209727	0.162036	0.337353	1.107003
40	-542.7215	-587.0029	44.28135	0.009860623	0.03784847	0.003823795	0.05749866	0.004615607	0.002192269	0.06197233	0.03810913	0.03870297	0.007245572	0.07842614	0.01972203	0.04598781	0.0112131	0.01414083	0.02097659	0.07526809	0.118097	0.07819652	0.0008322733	0.006831542	0.03513166	0.01344678	0.01918982	0.005545012	0.146567	0.006101614	0.0147606	0.002456969	0.02330726	0.002165722	0.02356553	0.009129023	0.04126985	0.002576436	0.04200902	0.008471399	0.211575	0.0933174	0.16916	0.0989911	0.277267	0.14969	0.276894	0.21744	0.214683	0.290983	1.127255
50	-532.0371	-577.2084	45.17124	0.01778393	0.04254665	0.006053255	0.05912246	0.007738398	0.00436826	0.06566899	0.100556	0.01070362	0.003204218	0.0412152	0.008648393	0.03404332	0.02090026	0.0172535	0.02090664	0.05162407	0.06293775	0.07684179	0.001081967	0.01309735	0.03347464	0.04048714	0.06108711	0.004694974	0.1250915	0.008518078	0.01625406	0.001377236	0.02230364	0.005429221	0.01232465	0.006927947	0.02590511	0.001834246	0.02614849	0.0134829	0.148222	0.0830421	0.140251	0.184943	0.241658	0.201883	0.285746	0.250293	0.180632	0.28333	1.071637
60	-525.5873	-570.6787	45.09138	0.008705381	0.04532453	0.009398011	0.07569304	0.008695904	0.0015811	0.02046474	0.06512698	0.01951247	0.00513839	0.04996394	0.00986067	0.05109413	0.01503359	0.001976896	0.03134761	0.0469861	0.1016735	0.04089634	0.004316302	0.01905155	0.009017442	0.02483071	0.06037234	0.001399775	0.1427021	0.03052613	0.01397495	0.0006072213	0.05382061	0.01257645	0.03060698	0.01620449	0.004704844	0.002609301	0.02189785	0.01893603	0.13767	0.0463663	0.199831	0.133619	0.198354	0.28416	0.299423	0.256135	0.188724	0.255718	1.076628
70	-524.5731	-571.0416	46.46849	0.003378995	0.02757781	0.03979002	0.04417852	0.02805301	0.002201858	0.03100063	0.06632401	0.02855296	0.01130465	0.03375471	0.02466801	0.05120858	0.005081182	0.01384292	0.0739755	0.02506299	0.08608309	0.03759388	0.002514598	0.01901973	0.0111243	0.0299604	0.01910306	0.002659856	0.06589028	0.03112953	0.01398604	0.00119735	0.0523219	0.01679742	0.01078598	0.01824271	0.01171441	0.003458171	0.009207709	0.03781208	0.154989	0.127012	0.132699	0.13278	0.339689	0.112832	0.251868	0.24524	0.167144	0.335748	0.9905588
80	-526.727	-570.166	43.43902	0.001407403	0.02220187	0.030569	0.08182426	0.0361671	0.001742889	0.05587268	0.03346897	0.02734132	0.006133952	0.07125806	0.04362249	0.02753409	0.007343996	0.006667388	0.02201332	0.01687684	0.09651513	0.07323665	0.008343508	0.02799495	0.01304452	0.03123775	0.02175468	0.005826303	0.07107361	0.05530264	0.008497418	0.0004558813	0.07656464	0.02200357	0.01989006	0.01839496	0.008948095	0.006452867	0.00763717	0.1146807	0.167557	0.106439	0.116188	0.17702	0.234519	0.198277	0.251868	0.24524	0.167144	0.335748	1.179901
90	-536.3158	-579.2322	42.91639	0.0009182911	0.03431202	0.1243459	0.1019888	0.01731028	0.003784415	0.07531016	0.05093758	0.03908999	0.003709909	0.0461498	0.03777774	0.02481751	0.0503987	0.004078571	0.01584392	0.02117614	0.05457738	0.09835975	0.006152138	0.06299071	0.006404204	0.007528898	0.02170749	0.006331078	0.06060082	0.03887167	0.01260737	0.0001017067	0.03525594	0.006253858	0.02453902	0.03963502	0.00858662	0.00442265	0.0160054	0.04968388	0.133128	0.0436222	0.192597	0.165452	0.206108	0.259093	0.241531	0.253375	0.224193	0.280901	1.212565
100	-526.17	-571.4354	45.2654	0.002648911	0.03929574	0.03882916	0.03757466	0.01413191	0.009463826	0.04085717	0.02087227	0.01555358	0.004227108	0.04438985	0.01345992	0.01627426	0.01474101	0.01233551	0.05449689	0.03722098	0.0575109	0.1580701	0.005743438	0.007666118	0.009107301	0.0253641	0.01554239	0.008136312	0.1259515	0.01545243	0.02509104	6.035967e-05	0.02803296	0.004966172	0.02057171	0.04061117	0.01072401	0.003962836	0.02827291	0.05854147	0.109057	0.0759036	0.232179	0.112316	0.285847	0.184698	0.266321	0.267622	0.206197	0.259859	1.065752
110	-519.4153	-564.6715	45.25621	0.002699762	0.04682539	0.02848714	0.0377072	0.03918424	0.0185643	0.04748054	0.03218469	0.0155114	0.007178071	0.05081923	0.01202593	0.01636602	0.01042938	0.02231434	0.03576688	0.03369616	0.1035309	0.06746961	0.008177843	0.00950952	0.0130251	0.007980582	0.01800614	0.01794244	0.0693352	0.006450791	0.0303864	7.301778e-05	0.0678979	0.004846791	0.01413038	0.05640087	0.02071686	0.003474899	0.03328182	0.05644851	0.104879	0.0317316	0.176645	0.237481	0.285713	0.163549	0.275093	0.284471	0.172018	0.268418	1.066326
120	-519.2052	-565.9944	46.78921	0.001747852	0.05425417	0.01641911	0.07067091	0.04073361	0.02247146	0.02682025	0.01633428	0.02808055	0.01080405	0.03010146	0.01525564	0.01243752	0.01537278	0.02322429	0.04378677	0.0300462	0.06580172	0.06149206	0.002377956	0.02419073	0.007994578	0.003365381	0.03747971	0.01165469	0.05331142	0.009634406	0.02470309	8.65554e-05	0.02541477	0.01441411	0.005483339	0.03687761	0.004631926	0.004527289	0.02824722	0.09026457	0.141334	0.115476	0.165097	0.217914	0.210105	0.150073	0.261476	0.298561	0.150186	0.289777	0.970514
130	-532.7678	-577.5925	44.82471	0.003223345	0.032261	0.0177381	0.09303748	0.01840766	0.02237776	0.01959244	0.02206319	0.01091861	0.009804451	0.04920122	0.003768212	0.02252779	0.02243275	0.0317234	0.03315546	0.02578898	0.03060526	0.1237091	0.001493837	0.03548738	0.02486996	0.003927952	0.02069486	0.02115136	0.1120111	0.02591185	0.02743928	0.0001043497	0.04786048	0.0219384	0.000951385	0.05777596	0.003638045	0.03251965	0.0260419	0.03714118	0.1047	0.120731	0.14558	0.221884	0.190147	0.216958	0.262323	0.206304	0.164703	0.36667	1.093295
140	-524.4217	-569.0459	44.62429	0.01432601	0.03526934	0.01689192	0.05535802	0.01452287	0.007526358	0.0345341	0.04863557	0.007974062	0.01295358	0.02895446	0.01225542	0.04565838	0.0254538	0.01425463	0.02501751	0.01668716	0.06902811	0.1090176	0.001140365	0.0353148	0.006440363	0.001420057	0.01817817	0.008281201	0.07408697	0.04830233	0.01419393	6.623789e-05	0.06287846	0.005484492	0.00125004	0.09587848	0.001263966	0.01143192	0.01963755	0.1062534	0.13382	0.117642	0.142698	0.187883	0.29096	0.126997	0.222985	0.294102	0.153534	0.329379	1.105822
150	-526.7289	-569.3928	42.66389	0.02322712	0.03132856	0.02207846	0.06494211	0.01743737	0.009647352	0.07471726	0.03235256	0.01272122	0.01602406	0.08876452	0.01816254	0.03030182	0.0254509	0.02319172	0.04188143	0.01286454	0.06917706	0.0717249	0.0006052984	0.01928667	0.00551942	0.002449089	0.0193433	0.005080854	0.102106	0.008806169	0.002699072	0.0002215958	0.06742301	0.0006938317	0.001322661	0.06809257	0.002374923	0.02196161	0.0889719	0.1253927	0.0992787	0.115785	0.206107	0.171595	0.264076	0.143158	0.225904	0.292997	0.152957	0.328142	1.228346
160	-515.6619	-562.4523	46.79041	0.006613577	0.02169587	0.03203607	0.03880668	0.01726928	0.01556577	0.05468114	0.02661849	0.004372142	0.01169786	0.05146179	0.009484301	0.0391336	0.008356009	0.0106906	0.02705434	0.07327311	0.107656	0.09262501	0.0002913511	0.007357905	0.003262142	0.001318944	0.02106941	0.003272157	0.07164326	0.004029262	0.009441826	0.0005284616	0.02990862	0.0005642353	0.001390825	0.05164615	0.002504139	0.024385	0.03824677	0.05048699	0.148906	0.128582	0.144728	0.144582	0.255188	0.178014	0.24263	0.286666	0.149652	0.321052	0.9704391
