Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
890	-553.6415	-592.5695	38.92806	4.7382	0.007917237	0.03037845	0.03603203	0.06710316	0.02208546	0.0005132446	0.04251057	0.08938206	0.003034987	0.002548041	0.03715938	0.01211737	0.07197417	0.02731022	0.001730474	0.1028103	0.03860956	0.09608418	0.1188707	0.00329041	0.0009425358	0.008986851	0.005760029	0.04662944	0.04842095	0.005645642	0.04136542	0.009115213	0.03343191	0.003204087	0.01216675	0.05925363	0.06760019	0.03212773	0.09850589	0.02311373	0.01019253	0.120651	0.0365964	0.0592161	0.259289	0.253725	0.270522	0.2126069	0.337439	0.206766	0.119891	0.335904	0.490827	0.797404	1.08373	1.62804	1.317924
900	-536.3602	-578.6222	42.26205	7.2539	0.002476922	0.02392619	0.01427775	0.113289	0.03323189	0.0008447579	0.08867237	0.03351148	0.003034093	0.000836955	0.03261422	0.006727316	0.03898665	0.03590127	0.005253914	0.01921163	0.02169953	0.1009139	0.1115478	0.01170861	0.001219137	0.02614189	0.002055315	0.0362084	0.03091473	0.01619609	0.01861327	0.002396941	0.04337693	0.003854229	0.004115497	0.04166625	0.03900506	0.03377428	0.104784	0.00379894	0.00276255	0.163986	0.0531105	0.135269	0.232853	0.252981	0.1618	0.06247481	0.22899	0.208311	0.184476	0.378223	0.575223	0.843577	1.07836	1.50284	1.10955
910	-543.342	-586.6326	43.29065	8.199123	0.003905397	0.0560682	0.01070509	0.07033592	0.04042836	0.001141957	0.03491153	0.04433381	0.00723207	0.001112719	0.03383065	0.01401565	0.02697006	0.00921574	0.004090073	0.05995843	0.009932131	0.09381667	0.09334058	0.007973961	0.001459336	0.04625808	0.00495977	0.01567488	0.06257078	0.02889021	0.01154637	0.004183603	0.008013293	0.01303703	0.003118167	0.03619928	0.05162809	0.02147128	0.1013293	0.003235879	0.008367872	0.0880511	0.177693	0.136769	0.245344	0.214731	0.137411	0.2146506	0.242759	0.300093	0.171413	0.285735	0.59744	0.854667	1.07619	1.4717	1.045262
920	-546.8	-591.0998	44.29978	4.696617	0.003502698	0.05980957	0.006362898	0.06373402	0.03679923	0.002442879	0.04616156	0.02442604	0.01746629	0.005771663	0.01745979	0.01300525	0.01597837	0.01054001	0.01764973	0.02814576	0.01026164	0.06569177	0.122968	0.00691926	0.0009573472	0.01958152	0.004170405	0.02081081	0.07708762	0.01133232	0.01139288	0.004466913	0.0134892	0.01451696	0.005562885	0.02116051	0.03668262	0.0118937	0.1416004	0.001023213	0.01136582	0.270323	0.0280126	0.147171	0.197495	0.223275	0.133724	0.0275301	0.216783	0.267482	0.236403	0.279332	0.488968	0.796308	1.08379	1.63094	0.9821915
930	-542.2294	-585.2427	43.01328	4.775088	0.002097837	0.04048443	0.0006954974	0.0504959	0.01886981	0.003267851	0.0567355	0.03908366	0.01276753	0.002520356	0.05703375	0.008866342	0.04122008	0.003839918	0.03160971	0.02386504	0.02832539	0.07767643	0.117446	0.02066666	0.00231086	0.005980079	0.00418231	0.02355162	0.04223561	0.0434581	0.01909033	0.003363599	0.01653787	0.01068412	0.004066685	0.03267125	0.06838427	0.006325049	0.1162446	0.002462159	0.02348195	0.188674	0.0921432	0.215763	0.146555	0.277679	0.0791869	0.0453021	0.224565	0.225343	0.212123	0.337969	0.492459	0.798364	1.08367	1.62551	1.062598
940	-546.3958	-592.1843	45.78852	9.771103	0.002071099	0.01549157	0.0006406705	0.06269125	0.01081779	0.001449641	0.04792794	0.04456774	0.01621999	0.001627873	0.03008377	0.01096496	0.02834476	0.003998355	0.01133414	0.03019975	0.02024327	0.102526	0.03927776	0.01587284	0.009356951	0.007016751	0.001170961	0.01418204	0.04202533	0.01952548	0.02183046	0.007047447	0.01168073	0.01271431	0.007929187	0.05810257	0.03580986	0.004997709	0.1010846	0.001147935	0.03717228	0.25151	0.0320052	0.0825016	0.139725	0.370157	0.124101	0.1440694	0.272423	0.228929	0.208641	0.290006	0.627629	0.869101	1.0728	1.43047	0.8891458
950	-546.4803	-587.0671	40.58679	3.043567	0.003414886	0.0621789	0.0001925032	0.1161047	0.01156874	0.0021835	0.08229535	0.02075371	0.01473563	0.0007432771	0.05906905	0.02028344	0.03749978	0.007969898	0.01471917	0.05124687	0.04786938	0.07143425	0.1438563	0.02906668	0.003334378	0.01332785	0.000661962	0.01763426	0.02898221	0.009815431	0.01702374	0.009113169	0.01477224	0.01386555	0.02091679	0.05366344	0.03298311	0.0138867	0.07172104	0.0009046099	0.09446115	0.194915	0.0232568	0.157383	0.234368	0.274695	0.115383	0.04874254	0.269886	0.226797	0.193258	0.31006	0.392604	0.733912	1.08272	1.79076	1.214254
960	-546.5434	-589.8379	43.29453	2.450842	0.007438592	0.06865516	0.0001320986	0.06135792	0.01932317	0.00387312	0.04935687	0.02064298	0.0131211	0.001176567	0.02116282	0.01826262	0.02040411	0.01531554	0.01520917	0.03105031	0.03471284	0.06466167	0.1072841	0.01080219	0.003002889	0.01087597	0.0006782106	0.0220608	0.08506225	0.01105919	0.02359185	0.01258471	0.02037136	0.002142362	0.03471635	0.06700036	0.03147301	0.01521878	0.08079444	0.001127242	0.03931728	0.16836	0.0239975	0.146054	0.163699	0.291695	0.206194	0.1407993	0.346969	0.223116	0.129916	0.299998	0.341746	0.695738	1.07805	1.88447	1.04502
970	-549.3532	-591.8692	42.51602	4.293454	0.005074494	0.04366766	0.0006778394	0.1091238	0.0250077	0.004326736	0.0490937	0.06548326	0.02730382	0.002134379	0.02210727	0.01723266	0.01106767	0.02017101	0.005702361	0.05083088	0.01822166	0.06888948	0.09959161	0.00658003	0.001951478	0.008132042	0.0003668492	0.01552541	0.04882648	0.006143412	0.04389804	0.01269027	0.01613437	0.003578998	0.04169048	0.06294227	0.01165903	0.006856381	0.1296939	0.002277406	0.02902186	0.195641	0.0177044	0.159834	0.181573	0.338962	0.106286	0.1338303	0.284468	0.182833	0.2173	0.315399	0.469791	0.784783	1.08425	1.66117	1.093677
980	-547.9639	-587.746	39.78212	7.08367	0.004655049	0.03582861	0.0007455013	0.09167458	0.004873563	0.01940608	0.04971772	0.109408	0.02444535	0.0008870132	0.05779169	0.02657564	0.08757226	0.02025903	0.006430119	0.03504031	0.005103183	0.1267437	0.08632895	0.003915804	0.004717739	0.008938786	0.0006683317	0.01363772	0.03953525	0.004304191	0.01814007	0.05414052	0.01781067	0.002095317	0.026077	0.1029696	0.005608376	0.03600685	0.06450753	0.009871379	0.0581139	0.130385	0.0249825	0.208404	0.204785	0.256115	0.175329	0.08341049	0.232152	0.245679	0.217333	0.304836	0.570807	0.841323	1.07876	1.50911	1.264545
990	-542.4126	-583.5926	41.17996	6.004289	0.001180909	0.02037578	0.002248276	0.06643828	0.0111486	0.02412298	0.04061623	0.0831193	0.01605842	0.008382374	0.04487762	0.04007879	0.03415454	0.01598548	0.007541169	0.01820485	0.01138539	0.09157038	0.1144541	0.009101591	0.004461048	0.009180473	0.00137599	0.008822324	0.03430311	0.009848197	0.01761387	0.04934315	0.01259092	0.001360077	0.02342691	0.1199452	0.01679408	0.05215867	0.08325327	0.01417685	0.05748156	0.103145	0.0288391	0.20827	0.157376	0.301223	0.201147	0.1290955	0.262666	0.241521	0.196135	0.299677	0.539105	0.824638	1.08125	1.55501	1.177181
1000	-549.6319	-591.5931	41.96115	1.784071	0.0004911398	0.01475638	0.002225529	0.07478208	0.02973683	0.01094198	0.02409591	0.02994736	0.01275253	0.005474454	0.08108577	0.02742241	0.0313037	0.02140901	0.004689151	0.02296397	0.006319403	0.1145534	0.08447873	0.02602438	0.00786672	0.005819046	0.0008586861	0.006709169	0.0800108	0.03088409	0.03704631	0.0207618	0.003755901	0.001272177	0.007972838	0.05198136	0.006429197	0.01913646	0.08131035	0.02081156	0.1202755	0.260789	0.0525621	0.158988	0.218299	0.155813	0.15355	0.01817019	0.228193	0.282897	0.217707	0.271203	0.266062	0.629895	1.06351	2.04053	1.128356
1010	-544.7035	-585.9244	41.22091	1.949559	0.0006120784	0.04550135	0.001093824	0.03381364	0.0256626	0.01734555	0.02032271	0.01263597	0.01177225	0.01475812	0.08036522	0.01810258	0.06284785	0.01559327	0.008659138	0.01856572	0.007849539	0.1078455	0.1448779	0.0295207	0.007644489	0.0117799	0.002161627	0.01445996	0.03853244	0.01666128	0.02677936	0.009400218	0.006240169	0.005101117	0.00735877	0.1118054	0.006986838	0.010151	0.1111918	0.03666056	0.07396056	0.228161	0.089138	0.155045	0.125838	0.277105	0.124714	0.01817019	0.253456	0.216055	0.214988	0.315502	0.287178	0.64954	1.06867	1.99461	1.174621
1020	-540.2133	-583.5287	43.31537	8.544304	0.0005731062	0.04461206	0.002657052	0.04577693	0.01986219	0.005931119	0.04511658	0.06405933	0.02705886	0.0121623	0.03824915	0.04564694	0.04257566	0.01647339	0.01281561	0.02619124	0.005045635	0.1123401	0.08208983	0.01803797	0.01239228	0.009078999	0.008831715	0.02158747	0.03795904	0.005322264	0.03471798	0.01283161	0.00573197	0.01699862	0.005596051	0.05802405	0.003675781	0.00892676	0.063583	0.03349985	0.03768482	0.132446	0.0622464	0.101407	0.348689	0.260713	0.0944983	0.05447353	0.248373	0.195206	0.207414	0.349007	0.604709	0.858209	1.07542	1.46166	1.043717
1030	-545.4892	-586.4098	40.92061	1.802033	0.0005370857	0.03290911	0.005205478	0.0662627	0.01363815	0.00379393	0.07374809	0.05065408	0.0326611	0.008604739	0.04153989	0.05698589	0.04991227	0.007992885	0.01383874	0.05443043	0.01293296	0.0843732	0.1051269	0.0148174	0.01581929	0.008442638	0.007481534	0.04717697	0.0336587	0.002189338	0.05444171	0.01797746	0.01246651	0.01338718	0.01987178	0.05535351	0.002133487	0.008027355	0.08341368	0.008001731	0.07358192	0.166047	0.0572769	0.216514	0.224583	0.244353	0.0912273	0.05237292	0.253576	0.220455	0.228032	0.297937	0.268441	0.632164	1.06414	2.03525	1.19339
1040	-539.9683	-581.6037	41.63538	3.095998	0.0002873076	0.03047773	0.002093763	0.03781895	0.05130844	0.004217303	0.07038295	0.03709085	0.03617998	0.01069635	0.06728798	0.02566063	0.05071947	0.03296075	0.01431724	0.02830976	0.009330492	0.05090076	0.1033598	0.01412277	0.005644988	0.003118723	0.01272173	0.007516988	0.01885444	0.01305623	0.07740328	0.0162055	0.003335109	0.01818136	0.02195255	0.07874134	0.004486721	0.02432173	0.1207709	0.00330462	0.04157722	0.20292	0.0502702	0.171958	0.148494	0.300617	0.12574	0.05448944	0.246313	0.268775	0.210232	0.27468	0.396555	0.736708	1.08295	1.78379	1.148717
1050	-545.4653	-586.6872	41.22187	7.976235	0.0007336649	0.03430652	0.001883765	0.07231738	0.04259322	0.007236043	0.07983587	0.04206568	0.04573684	0.00509343	0.04949206	0.03123859	0.08022515	0.03422531	0.02820688	0.07111948	0.01590975	0.06597115	0.103759	0.0217985	0.002543566	0.002818299	0.01939841	0.01148557	0.01866696	0.01398702	0.05537149	0.01402939	0.003011189	0.009540611	0.01310454	0.04395095	0.03046037	0.002650135	0.06421504	0.003951441	0.0316281	0.185875	0.0463077	0.158404	0.159922	0.276921	0.172571	0.1998774	0.231623	0.255275	0.204875	0.308227	0.592522	0.852248	1.0767	1.47853	1.174561
1060	-546.5325	-589.3189	42.78638	8.737091	0.0003904964	0.04499237	0.004651643	0.02194602	0.04083811	0.005215505	0.04899221	0.04875277	0.02410049	0.01571978	0.03062854	0.01085734	0.06010602	0.01053226	0.03258531	0.05105139	0.02779501	0.1087362	0.04488721	0.02276422	0.001948125	0.002781039	0.007361982	0.004861067	0.03220411	0.01002805	0.04188878	0.02119046	0.0006528683	0.0133435	0.08669858	0.0297935	0.02854091	0.002846065	0.1182687	0.009509642	0.00931887	0.148995	0.0410154	0.126148	0.288356	0.256925	0.138561	0.2061467	0.241775	0.248809	0.166911	0.342505	0.608598	0.860086	1.075	1.45632	1.076779
1070	-535.1808	-579.5688	44.38806	5.078095	0.0002943267	0.0350847	0.01363774	0.05835283	0.0271563	0.004213086	0.02126578	0.05870546	0.005282124	0.01830028	0.02501308	0.03144901	0.05852596	0.01361923	0.005693474	0.02556505	0.04915062	0.1021718	0.05782717	0.02581422	0.006484821	0.002618387	0.00594317	0.005959108	0.01546246	0.001563229	0.03380504	0.006854537	0.0007004239	0.01718868	0.05870698	0.04903228	0.04002601	0.01674488	0.05633078	0.0144892	0.007642284	0.109783	0.0753646	0.111997	0.296324	0.244747	0.161785	0.1504453	0.286395	0.249016	0.152223	0.312366	0.505289	0.805808	1.08316	1.60574	0.9766745
1080	-539.7298	-581.0943	41.36458	4.236449	0.0005312728	0.03094767	0.01165706	0.06940638	0.03851965	0.004690987	0.03595167	0.05493824	0.01480116	0.02073955	0.06931138	0.01243858	0.03787222	0.03380059	0.01017074	0.008905092	0.02532792	0.09749936	0.0821883	0.03453606	0.004369238	0.002372234	0.00568847	0.01581017	0.04965261	0.001685666	0.05981416	0.002261957	0.0009265056	0.0139809	0.04302031	0.0600189	0.03839478	0.01059798	0.1313496	0.02342808	0.00803639	0.175332	0.0692985	0.102982	0.146656	0.333574	0.172157	0.08655134	0.265904	0.230257	0.180712	0.323126	0.466898	0.783008	1.0843	1.6658	1.165642
1090	-542.3266	-584.1136	41.78693	9.734456	0.0005262823	0.0201707	0.01569168	0.1057872	0.03185263	0.002547303	0.01485656	0.04051088	0.0390123	0.003213778	0.03718085	0.01791549	0.0699302	0.01582358	0.002868976	0.01311119	0.04200706	0.1211659	0.05407018	0.0173913	0.002896719	0.001625029	0.009447926	0.01917821	0.02443812	0.0004215787	0.03637763	0.001217638	0.0009235688	0.00877057	0.06432728	0.0856585	0.05389427	0.01876134	0.1122435	0.0276177	0.005811017	0.128065	0.158775	0.0915634	0.171942	0.296586	0.153068	0.0531852	0.262783	0.227554	0.19033	0.319333	0.627002	0.868809	1.07288	1.43131	1.139245
1100	-544.65	-584.2556	39.6056	6.717878	0.0006185151	0.03900127	0.01081532	0.04745165	0.02377835	0.002942722	0.03344848	0.1025089	0.04378162	0.002861568	0.07447103	0.06287355	0.03478799	0.01467878	0.002297134	0.04358773	0.02679935	0.1363393	0.04917642	0.01847206	0.001054776	0.002449788	0.008502758	0.04155509	0.01961067	0.000622691	0.07399855	0.001784026	0.0006759472	0.006396126	0.04146639	0.04754408	0.04139792	0.03855094	0.1321652	0.03167718	0.01543427	0.118065	0.0492261	0.113497	0.341186	0.215652	0.162374	0.1328134	0.269853	0.2633	0.138924	0.327924	0.560823	0.836165	1.07961	1.5234	1.275578
1110	-541.2793	-584.1962	42.91685	5.707871	0.0005492064	0.03197422	0.006946964	0.05556651	0.01407574	0.005052895	0.04762632	0.1040482	0.01827562	0.0022153	0.04480451	0.02923621	0.03722106	0.01201796	0.002224925	0.06512594	0.0259903	0.08917567	0.05050896	0.004760717	0.004024469	0.001243	0.009343644	0.02640347	0.01154724	0.0004954701	0.0409392	0.01037948	0.00182458	0.00179729	0.02829978	0.04344354	0.0763762	0.01541796	0.07289572	0.06974152	0.007055191	0.13495	0.130645	0.117403	0.13798	0.223072	0.25595	0.1089829	0.267987	0.255044	0.159327	0.317642	0.529062	0.819162	1.0819	1.56988	1.068625
1120	-538.864	-581.3614	42.49743	7.486142	0.0003796596	0.05405272	0.01378261	0.04733852	0.01873409	0.002208573	0.04262865	0.07359656	0.01965184	0.002886596	0.04357129	0.02083624	0.03743663	0.007837707	0.006131474	0.05421627	0.05213154	0.08452595	0.0457454	0.01981127	0.007266141	0.002581937	0.01111238	0.0270532	0.02340199	0.0008681005	0.0535105	0.007841087	0.01120248	0.01002356	0.009223513	0.04107407	0.1087085	0.006426383	0.06610907	0.04684236	0.01408961	0.101993	0.0140319	0.2169	0.224305	0.244363	0.198407	0.03401954	0.257983	0.242136	0.157449	0.342431	0.581028	0.846514	1.07782	1.49463	1.094838
1130	-543.7657	-586.2167	42.45095	9.212693	0.000669968	0.02494623	0.01663647	0.0533451	0.01596935	0.009092485	0.05088302	0.07516868	0.01806435	0.001320429	0.03828453	0.0204626	0.07536566	0.008584275	0.001887286	0.04858262	0.05065183	0.06669759	0.02572281	0.004109845	0.01081487	0.002858744	0.01601327	0.03631511	0.07750134	0.0004131312	0.06423088	0.004433813	0.01772136	0.01183939	0.003982783	0.05452293	0.07746463	0.01168077	0.04493515	0.02828069	0.02828975	0.196278	0.0485253	0.17395	0.173198	0.239679	0.168371	0.1507306	0.224309	0.26888	0.160312	0.346499	0.617713	0.864439	1.07397	1.44388	1.097744
1140	-538.0094	-579.8261	41.81665	5.003135	0.003716065	0.03766086	0.006739833	0.06621842	0.008182222	0.007454402	0.07370536	0.04604475	0.003318861	0.0008880368	0.0437913	0.02353856	0.05559543	0.008178336	0.001007606	0.09033043	0.0603708	0.08799754	0.06756302	0.01326501	0.02070617	0.001023826	0.02127423	0.001405676	0.01614265	0.00649945	0.06105532	0.001678244	0.01182601	0.01286254	0.01705428	0.03003126	0.02720503	0.01119122	0.1285133	0.03489419	0.02845691	0.200755	0.0755107	0.155983	0.119691	0.275848	0.172212	0.05722821	0.241172	0.24828	0.20175	0.308798	0.502208	0.804035	1.0833	1.61046	1.137387
1150	-549.4152	-588.2221	38.80689	6.726698	0.01171088	0.0369627	0.005930584	0.08520929	0.01066691	0.00683377	0.1026676	0.02055072	0.02163812	0.0003808673	0.05811694	0.03397611	0.03640321	0.01274084	0.0009453836	0.04367332	0.04961166	0.08733907	0.2246964	0.008570763	0.03681069	0.002512574	0.02010483	0.001754866	0.02554279	0.05787475	0.03579825	0.004445173	0.01153398	0.02093381	0.02179645	0.0638667	0.009175752	0.01018943	0.06170492	0.04159518	0.04123206	0.164869	0.0694806	0.207341	0.176661	0.245155	0.136494	0.1956045	0.25754	0.240632	0.198955	0.302873	0.561072	0.836295	1.07959	1.52304	1.325497
1160	-550.0986	-591.7197	41.62115	5.005868	0.02461089	0.01634314	0.004015287	0.08716827	0.009680012	0.006508657	0.02479146	0.01463032	0.01017263	0.0003817985	0.03399206	0.009394123	0.02604171	0.01288419	0.01433993	0.0794506	0.02791031	0.09667238	0.1622586	0.003748027	0.008783047	0.003322882	0.04048596	0.008913566	0.01659641	0.0438464	0.06572076	0.00560286	0.01693121	0.03136625	0.03308699	0.03807692	0.003632118	0.03856467	0.06757364	0.03124968	0.03085843	0.199659	0.0948465	0.0893916	0.187554	0.257445	0.171104	0.03569065	0.218342	0.285259	0.159562	0.336837	0.502321	0.804101	1.08329	1.61029	1.149606
1170	-552.1499	-592.9994	40.84957	3.427641	0.01952836	0.02788649	0.004778287	0.1088961	0.0026397	0.02667552	0.04160596	0.04288232	0.01158101	0.0006181458	0.01895176	0.02814325	0.07776933	0.04702623	0.006152508	0.05782541	0.04417876	0.08119664	0.06430653	0.00523299	0.009761643	0.003730035	0.02143694	0.004011368	0.007152931	0.006495346	0.07940959	0.02587948	0.00814013	0.02417281	0.01919438	0.05605326	0.006415528	0.02717621	0.08595258	0.05512098	0.03985153	0.209446	0.0390549	0.200931	0.155375	0.300765	0.0944293	0.04599746	0.31532	0.20381	0.156007	0.324862	0.419859	0.752757	1.08394	1.74344	1.19783
1180	-547.6385	-589.9801	42.34155	1.779079	0.01166618	0.009470353	0.01489025	0.09100815	0.003652131	0.03925981	0.03410256	0.05780942	0.01226419	0.0004978439	0.01736895	0.02161948	0.06663515	0.03954565	0.005236334	0.0436108	0.01727961	0.07860327	0.07716529	0.006005012	0.01388849	0.006136772	0.01614763	0.004458426	0.02734992	0.007587218	0.05237448	0.02799144	0.009971304	0.02003131	0.02647948	0.03504535	0.004756999	0.05620361	0.0595411	0.02499708	0.06393041	0.121214	0.0559355	0.118503	0.258413	0.274729	0.171206	0.03513644	0.293697	0.224237	0.125167	0.356899	0.265397	0.629258	1.06333	2.04201	1.104581
1190	-556.6211	-592.7991	36.17799	1.478146	0.0128158	0.02149576	0.01941055	0.1272435	0.005186814	0.05585998	0.06432236	0.09871981	0.004840186	0.0007004324	0.05396791	0.01244953	0.05020695	0.0302833	0.01280742	0.03836077	0.01349224	0.102494	0.1794757	0.01310723	0.02216304	0.0144231	0.02493614	0.01802425	0.0293534	0.005963391	0.06231783	0.009527273	0.008744754	0.03542616	0.04040654	0.07198089	0.004228897	0.03393415	0.09193444	0.05678071	0.0424182	0.20492	0.0752418	0.136438	0.220619	0.233299	0.129482	0.03513644	0.258678	0.237787	0.167461	0.336074	0.221927	0.584878	1.04911	2.14408	1.489804
1200	-554.2004	-591.817	37.61659	2.499089	0.01605975	0.0386374	0.03853219	0.06731384	0.01530614	0.02994165	0.06437297	0.07029353	0.01099606	0.001911821	0.03905482	0.01160437	0.02844301	0.05786365	0.01054226	0.05835221	0.009983895	0.07744211	0.0669897	0.01046925	0.007768243	0.01798169	0.007693001	0.03530407	0.07580369	0.01182323	0.05913243	0.01430204	0.009873077	0.04242785	0.01819379	0.05252647	0.0260827	0.04899944	0.1072362	0.02677821	0.1138546	0.160712	0.0326641	0.132486	0.148102	0.338287	0.18775	0.04494259	0.255071	0.246808	0.149297	0.348824	0.34637	0.699387	1.07862	1.87563	1.399891
1210	-548.9047	-588.5808	39.67608	2.104006	0.0110914	0.06348335	0.01541722	0.1025678	0.01754939	0.01097592	0.04278783	0.0759459	0.00195737	0.002408849	0.05232439	0.01629989	0.0371369	0.07306682	0.009055407	0.03031377	0.03616848	0.04864803	0.06128179	0.007197014	0.001978592	0.01428523	0.01132095	0.0162242	0.04962609	0.01852172	0.03821145	0.008117736	0.02905478	0.03216947	0.01265363	0.04787911	0.02240538	0.05247711	0.1101313	0.03404719	0.05639191	0.237319	0.100274	0.141831	0.233643	0.182127	0.104806	0.08216199	0.249515	0.241432	0.167827	0.341226	0.305382	0.665637	1.07239	1.95659	1.271173
1220	-547.5352	-590.3721	42.83694	7.064403	0.009804742	0.02517042	0.01649025	0.0898423	0.00869877	0.01591102	0.02745237	0.0631645	0.00159912	0.002223432	0.05421953	0.007089714	0.04275652	0.01027445	0.007500038	0.01230333	0.006914881	0.1049407	0.04552462	0.01108694	0.000732613	0.02539715	0.006643641	0.01260393	0.03292165	0.02092672	0.02307231	0.005718762	0.01440121	0.04921237	0.01879613	0.08506722	0.01850673	0.03870396	0.08860183	0.04769015	0.02165505	0.179228	0.0776375	0.119473	0.137505	0.247746	0.238411	0.01935852	0.250213	0.229109	0.157047	0.363631	0.570299	0.841062	1.0788	1.50984	1.073619
1230	-546.3651	-589.16	42.79495	4.114643	0.007010171	0.0259594	0.006648047	0.04496996	0.01586605	0.01518181	0.01754289	0.02559332	0.002629153	0.002674694	0.06887632	0.003093497	0.01245491	0.01327663	0.001920968	0.00903005	0.02149418	0.1350625	0.08486063	0.007537724	0.000850729	0.02262999	0.002341323	0.009673331	0.03367198	0.004075894	0.0416232	0.01269081	0.03632127	0.04921237	0.02525634	0.03780499	0.06535957	0.02872129	0.1439334	0.0329344	0.007460075	0.219361	0.12022	0.10462	0.213096	0.218077	0.124626	0.07238177	0.22634	0.21331	0.196439	0.363911	0.460551	0.779083	1.08437	1.676	1.076244
1240	-540.0737	-582.997	42.9233	6.355629	0.008092256	0.04391772	0.0323564	0.08634269	0.0307949	0.009262457	0.01139996	0.04679475	0.005542239	0.003837763	0.06011255	0.01008382	0.04754253	0.02710504	0.0008665316	0.01226362	0.01818793	0.05492712	0.1078489	0.02027936	0.001410851	0.01635399	0.002750012	0.003437406	0.02902529	0.002871692	0.04059424	0.002540839	0.04298985	0.03893765	0.01093892	0.06603094	0.01685999	0.02645145	0.0738862	0.04250953	0.01307437	0.16115	0.0945713	0.112034	0.228197	0.24656	0.157488	0.03423626	0.250724	0.23629	0.163865	0.34912	0.550199	0.83058	1.08045	1.53877	1.068222
1250	-543.0973	-585.5969	42.49957	1.975683	0.005238191	0.02354982	0.01308613	0.0976014	0.03343594	0.02445878	0.008914122	0.04578268	0.01124346	0.008066436	0.08546426	0.02141638	0.03717256	0.01465416	0.0007347384	0.01393821	0.01823538	0.07590356	0.05359013	0.03162845	0.001938513	0.008091301	0.007972649	0.03245769	0.01438694	0.009060254	0.04098811	0.004690527	0.04386851	0.03005218	0.009984089	0.07874777	0.03706683	0.008891431	0.09482363	0.03872889	0.008840978	0.27023	0.0469489	0.150562	0.172915	0.247901	0.111444	0.05390015	0.26579	0.190402	0.173712	0.370097	0.290355	0.652403	1.06937	1.98787	1.094705
1260	-545.2751	-586.1946	40.91954	5.447287	0.006250187	0.06646333	0.03811765	0.09025764	0.03416796	0.01613532	0.02683893	0.02528719	0.007606153	0.0287663	0.04304304	0.01043769	0.02161953	0.02853557	0.006087693	0.05781045	0.01727912	0.07773546	0.09449273	0.04600472	0.005078361	0.00867924	0.01102337	0.01625579	0.03270689	0.001642755	0.08644125	0.005164739	0.03427929	0.02747129	0.009222177	0.05504046	0.0462505	0.01100203	0.07904833	0.01357475	0.00763871	0.187214	0.0828013	0.149186	0.195769	0.242465	0.142565	0.06879165	0.30447	0.177719	0.16334	0.354471	0.519657	0.813945	1.08245	1.58395	1.193457
1270	-542.0141	-585.6661	43.65197	2.850813	0.005846952	0.01186365	0.01850724	0.1304471	0.01345726	0.01610534	0.05053374	0.05490739	0.01302619	0.02606582	0.03262385	0.00940322	0.007570598	0.03515295	0.005283497	0.02452348	0.03470046	0.07195571	0.06691235	0.01098223	0.003868963	0.007075256	0.01114061	0.007574937	0.02291471	0.00118213	0.02850336	0.001359598	0.01775369	0.005138429	0.01988542	0.04674137	0.04357663	0.003902176	0.1350499	0.01294864	0.0141948	0.213615	0.0390764	0.136085	0.239254	0.32459	0.04738	0.02956413	0.24345	0.219699	0.211031	0.32582	0.377381	0.722918	1.08167	1.81803	1.02268
1280	-535.3204	-579.7813	44.46085	3.348272	0.007508449	0.02136081	0.03295128	0.06392006	0.02411144	0.006470397	0.0344508	0.02184392	0.01277619	0.01944346	0.02362453	0.02209125	0.03973401	0.01792632	0.002541829	0.03424472	0.02975492	0.07922697	0.05590444	0.0083442	0.02650863	0.01282517	0.0144979	0.008282417	0.05126232	0.002823165	0.02571854	0.001926511	0.02149599	0.002107164	0.02800241	0.05740619	0.04560784	0.01183845	0.07156534	0.00774644	0.02428013	0.146763	0.027718	0.157231	0.243186	0.301733	0.12337	0.07888938	0.231948	0.221773	0.213023	0.333255	0.414531	0.749154	1.08377	1.75255	0.9721246
1290	-534.5118	-578.7077	44.19589	4.528301	0.003446836	0.02848877	0.02708756	0.05750693	0.01961212	0.003510634	0.0476258	0.02378905	0.01991881	0.008031606	0.02179557	0.01548348	0.03147429	0.004734042	0.002260766	0.02957957	0.01753063	0.09572262	0.1106934	0.03126216	0.007801002	0.009634201	0.004590696	0.02345803	0.04165767	0.005111794	0.03945689	0.00306338	0.02252017	0.001104823	0.01800662	0.04497369	0.02792835	0.003081171	0.09394901	0.02123863	0.02155425	0.159792	0.0411997	0.175935	0.122269	0.340542	0.160262	0.06134938	0.238698	0.232497	0.201287	0.327519	0.481223	0.791702	1.08401	1.64306	0.988685
